contrast,estimate,SE,df,z.ratio,p.value,Winner,Loser
"both,False,skip,False,add - (both,True,False,False,all-sep)",565.707692307692,216.027070113149,inf,2.61868890788266,0.999677917720726,"both,False,skip,False,add","(both,True,False,False,all-sep)"
"both,False,skip,False,add - both,True,False,False,del",464.873076923077,216.027070113149,inf,2.15192048237098,0.999999982247022,"both,False,skip,False,add","both,True,False,False,del"
"both,False,skip,False,add - both,True,False,True,del",728.976923076923,216.027070113149,inf,3.37447025826488,0.801204125595655,"both,False,skip,False,add","both,True,False,True,del"
"both,False,skip,False,add - (both,True,skip,False,all-sep)",362.123076923077,216.027070113149,inf,1.67628564667107,1.0,"both,False,skip,False,add","(both,True,skip,False,all-sep)"
"both,False,skip,False,add - both,True,skip,False,del",275.157692307692,216.027070113149,inf,1.27371857685971,1.0,"both,False,skip,False,add","both,True,skip,False,del"
"both,False,skip,False,add - both,True,skip,True,del",509.942307692308,216.027070113149,inf,2.36054818234221,0.999996865064717,"both,False,skip,False,add","both,True,skip,True,del"
"both,False,skip,False,add - (both,True,True,False,all-sep)",616.523076923077,216.027070113149,inf,2.85391583841858,0.994048175146046,"both,False,skip,False,add","(both,True,True,False,all-sep)"
"both,False,skip,False,add - both,True,True,False,del",552.046153846154,216.027070113149,inf,2.55544897015456,0.99987910934128,"both,False,skip,False,add","both,True,True,False,del"
"both,False,skip,False,add - both,True,True,True,del",774.888461538462,216.027070113149,inf,3.58699704223455,0.606338249589256,"both,False,skip,False,add","both,True,True,True,del"
"both,False,skip,False,add - rank,False,False,False,add",257.780769230769,216.027070113149,inf,1.19327993985083,1.0,"both,False,skip,False,add","rank,False,False,False,add"
"both,False,skip,False,add - (rank,False,False,False,all-sep)",326.988461538462,216.027070113149,inf,1.51364577303758,1.0,"both,False,skip,False,add","(rank,False,False,False,all-sep)"
"both,False,skip,False,add - (rank,False,False,False,all-uni)",252.980769230769,216.027070113149,inf,1.17106050227069,1.0,"both,False,skip,False,add","(rank,False,False,False,all-uni)"
"both,False,skip,False,add - rank,False,False,False,del",269.711538461539,216.027070113149,inf,1.24850806114378,1.0,"both,False,skip,False,add","rank,False,False,False,del"
"both,False,skip,False,add - rank,False,False,True,add",440.111538461538,216.027070113149,inf,2.03729809523881,0.999999999473758,"both,False,skip,False,add","rank,False,False,True,add"
"both,False,skip,False,add - (rank,False,False,True,all-sep)",561.276923076923,216.027070113149,inf,2.59817865780868,0.999763244881108,"both,False,skip,False,add","(rank,False,False,True,all-sep)"
"both,False,skip,False,add - (rank,False,False,True,all-uni)",471.046153846154,216.027070113149,inf,2.18049596098967,0.999999960601911,"both,False,skip,False,add","(rank,False,False,True,all-uni)"
"both,False,skip,False,add - rank,False,False,True,del",438.15,216.027070113149,inf,2.02821803661231,0.999999999610667,"both,False,skip,False,add","rank,False,False,True,del"
"both,False,skip,False,add - rank,False,skip,True,add",239.1,216.027070113149,inf,1.10680573446081,1.0,"both,False,skip,False,add","rank,False,skip,True,add"
"both,False,skip,False,add - (rank,False,skip,True,all-sep)",374.930769230769,216.027070113149,inf,1.73557308829116,1.0,"both,False,skip,False,add","(rank,False,skip,True,all-sep)"
"both,False,skip,False,add - (rank,False,skip,True,all-uni)",271.465384615385,216.027070113149,inf,1.25662670179806,1.0,"both,False,skip,False,add","(rank,False,skip,True,all-uni)"
"both,False,skip,False,add - rank,False,skip,True,del",235.730769230769,216.027070113149,inf,1.09120939846705,1.0,"both,False,skip,False,add","rank,False,skip,True,del"
"both,False,skip,False,add - rank,False,True,False,add",313.061538461539,216.027070113149,inf,1.44917735678943,1.0,"both,False,skip,False,add","rank,False,True,False,add"
"both,False,skip,False,add - (rank,False,True,False,all-sep)",379.061538461538,216.027070113149,inf,1.75469462351638,1.0,"both,False,skip,False,add","(rank,False,True,False,all-sep)"
"both,False,skip,False,add - (rank,False,True,False,all-uni)",308.261538461539,216.027070113149,inf,1.42695791920929,1.0,"both,False,skip,False,add","(rank,False,True,False,all-uni)"
"both,False,skip,False,add - rank,False,True,False,del",324.992307692308,216.027070113149,inf,1.50440547808238,1.0,"both,False,skip,False,add","rank,False,True,False,del"
"both,False,skip,False,add - rank,False,True,True,add",544.523076923077,216.027070113149,inf,2.52062427471645,0.999932307361353,"both,False,skip,False,add","rank,False,True,True,add"
"both,False,skip,False,add - (rank,False,True,True,all-sep)",635.192307692308,216.027070113149,inf,2.94033663169903,0.98642298295925,"both,False,skip,False,add","(rank,False,True,True,all-sep)"
"both,False,skip,False,add - (rank,False,True,True,all-uni)",575.457692307692,216.027070113149,inf,2.66382214046732,0.999386254117276,"both,False,skip,False,add","(rank,False,True,True,all-uni)"
"both,False,skip,False,add - rank,False,True,True,del",542.561538461539,216.027070113149,inf,2.51154421608996,0.999942090982764,"both,False,skip,False,add","rank,False,True,True,del"
"both,False,skip,False,add - (rank,True,False,False,all-sep)",565.707692307692,216.027070113149,inf,2.61868890788266,0.999677917720726,"both,False,skip,False,add","(rank,True,False,False,all-sep)"
"both,False,skip,False,add - rank,True,False,False,del",464.873076923077,216.027070113149,inf,2.15192048237098,0.999999982247022,"both,False,skip,False,add","rank,True,False,False,del"
"both,False,skip,False,add - rank,True,False,True,del",728.976923076923,216.027070113149,inf,3.37447025826488,0.801204125595655,"both,False,skip,False,add","rank,True,False,True,del"
"both,False,skip,False,add - (rank,True,skip,False,all-sep)",362.123076923077,216.027070113149,inf,1.67628564667107,1.0,"both,False,skip,False,add","(rank,True,skip,False,all-sep)"
"both,False,skip,False,add - rank,True,skip,False,del",275.157692307692,216.027070113149,inf,1.27371857685971,1.0,"both,False,skip,False,add","rank,True,skip,False,del"
"both,False,skip,False,add - rank,True,skip,True,del",509.942307692308,216.027070113149,inf,2.36054818234221,0.999996865064717,"both,False,skip,False,add","rank,True,skip,True,del"
"both,False,skip,False,add - (rank,True,True,False,all-sep)",616.523076923077,216.027070113149,inf,2.85391583841858,0.994048175146046,"both,False,skip,False,add","(rank,True,True,False,all-sep)"
"both,False,skip,False,add - rank,True,True,False,del",552.046153846154,216.027070113149,inf,2.55544897015456,0.99987910934128,"both,False,skip,False,add","rank,True,True,False,del"
"both,False,skip,False,add - rank,True,True,True,del",774.888461538462,216.027070113149,inf,3.58699704223455,0.606338249589256,"both,False,skip,False,add","rank,True,True,True,del"
"both,False,skip,False,add - score,False,False,False,add",257.780769230769,216.027070113149,inf,1.19327993985083,1.0,"both,False,skip,False,add","score,False,False,False,add"
"both,False,skip,False,add - (score,False,False,False,all-sep)",326.988461538462,216.027070113149,inf,1.51364577303758,1.0,"both,False,skip,False,add","(score,False,False,False,all-sep)"
"both,False,skip,False,add - (score,False,False,False,all-uni)",252.980769230769,216.027070113149,inf,1.17106050227069,1.0,"both,False,skip,False,add","(score,False,False,False,all-uni)"
"both,False,skip,False,add - score,False,False,False,del",269.711538461539,216.027070113149,inf,1.24850806114378,1.0,"both,False,skip,False,add","score,False,False,False,del"
"both,False,skip,False,add - score,False,False,True,add",440.111538461539,216.027070113149,inf,2.03729809523881,0.999999999473758,"both,False,skip,False,add","score,False,False,True,add"
"both,False,skip,False,add - (score,False,False,True,all-sep)",561.276923076923,216.027070113149,inf,2.59817865780868,0.999763244881108,"both,False,skip,False,add","(score,False,False,True,all-sep)"
"both,False,skip,False,add - (score,False,False,True,all-uni)",471.046153846154,216.027070113149,inf,2.18049596098967,0.999999960601911,"both,False,skip,False,add","(score,False,False,True,all-uni)"
"both,False,skip,False,add - score,False,False,True,del",438.15,216.027070113149,inf,2.02821803661231,0.999999999610667,"both,False,skip,False,add","score,False,False,True,del"
"both,False,skip,False,add - score,False,skip,True,add",239.1,216.027070113149,inf,1.10680573446081,1.0,"both,False,skip,False,add","score,False,skip,True,add"
"both,False,skip,False,add - (score,False,skip,True,all-sep)",374.930769230769,216.027070113149,inf,1.73557308829116,1.0,"both,False,skip,False,add","(score,False,skip,True,all-sep)"
"both,False,skip,False,add - (score,False,skip,True,all-uni)",271.465384615385,216.027070113149,inf,1.25662670179806,1.0,"both,False,skip,False,add","(score,False,skip,True,all-uni)"
"both,False,skip,False,add - score,False,skip,True,del",235.730769230769,216.027070113149,inf,1.09120939846705,1.0,"both,False,skip,False,add","score,False,skip,True,del"
"both,False,skip,False,add - score,False,True,False,add",313.061538461538,216.027070113149,inf,1.44917735678943,1.0,"both,False,skip,False,add","score,False,True,False,add"
"both,False,skip,False,add - (score,False,True,False,all-sep)",379.061538461538,216.027070113149,inf,1.75469462351638,1.0,"both,False,skip,False,add","(score,False,True,False,all-sep)"
"both,False,skip,False,add - (score,False,True,False,all-uni)",308.261538461539,216.027070113149,inf,1.42695791920929,1.0,"both,False,skip,False,add","(score,False,True,False,all-uni)"
"both,False,skip,False,add - score,False,True,False,del",324.992307692308,216.027070113149,inf,1.50440547808238,1.0,"both,False,skip,False,add","score,False,True,False,del"
"both,False,skip,False,add - score,False,True,True,add",544.523076923077,216.027070113149,inf,2.52062427471645,0.999932307361353,"both,False,skip,False,add","score,False,True,True,add"
"both,False,skip,False,add - (score,False,True,True,all-sep)",635.192307692308,216.027070113149,inf,2.94033663169903,0.986422982959249,"both,False,skip,False,add","(score,False,True,True,all-sep)"
"both,False,skip,False,add - (score,False,True,True,all-uni)",575.457692307692,216.027070113149,inf,2.66382214046732,0.999386254117276,"both,False,skip,False,add","(score,False,True,True,all-uni)"
"both,False,skip,False,add - score,False,True,True,del",542.561538461539,216.027070113149,inf,2.51154421608995,0.999942090982764,"both,False,skip,False,add","score,False,True,True,del"
"both,False,skip,False,add - (score,True,False,False,all-sep)",565.707692307692,216.027070113149,inf,2.61868890788266,0.999677917720726,"both,False,skip,False,add","(score,True,False,False,all-sep)"
"both,False,skip,False,add - score,True,False,False,del",464.873076923077,216.027070113149,inf,2.15192048237098,0.999999982247022,"both,False,skip,False,add","score,True,False,False,del"
"both,False,skip,False,add - score,True,False,True,del",728.976923076923,216.027070113149,inf,3.37447025826488,0.801204125595655,"both,False,skip,False,add","score,True,False,True,del"
"both,False,skip,False,add - (score,True,skip,False,all-sep)",362.123076923077,216.027070113149,inf,1.67628564667107,1.0,"both,False,skip,False,add","(score,True,skip,False,all-sep)"
"both,False,skip,False,add - score,True,skip,False,del",275.157692307692,216.027070113149,inf,1.27371857685971,1.0,"both,False,skip,False,add","score,True,skip,False,del"
"both,False,skip,False,add - score,True,skip,True,del",509.942307692308,216.027070113149,inf,2.36054818234221,0.999996865064717,"both,False,skip,False,add","score,True,skip,True,del"
"both,False,skip,False,add - (score,True,True,False,all-sep)",616.523076923077,216.027070113149,inf,2.85391583841858,0.994048175146046,"both,False,skip,False,add","(score,True,True,False,all-sep)"
"both,False,skip,False,add - score,True,True,False,del",552.046153846154,216.027070113149,inf,2.55544897015456,0.99987910934128,"both,False,skip,False,add","score,True,True,False,del"
"both,False,skip,False,add - score,True,True,True,del",774.888461538461,216.02707011315,inf,3.58699704223454,0.606338249589264,"both,False,skip,False,add","score,True,True,True,del"
"(both,False,skip,False,all-sep) - both,False,skip,True,add",121.442307692308,216.027070113149,inf,0.562162453199498,1.0,"(both,False,skip,False,all-sep)","both,False,skip,True,add"
"(both,False,skip,False,all-sep) - (both,False,skip,True,all-sep)",257.273076923077,216.027070113149,inf,1.19092980702985,1.0,"(both,False,skip,False,all-sep)","(both,False,skip,True,all-sep)"
"(both,False,skip,False,all-sep) - (both,False,skip,True,all-uni)",153.807692307692,216.027070113149,inf,0.711983420536751,1.0,"(both,False,skip,False,all-sep)","(both,False,skip,True,all-uni)"
"(both,False,skip,False,all-sep) - both,False,skip,True,del",118.073076923077,216.027070113149,inf,0.546566117205745,1.0,"(both,False,skip,False,all-sep)","both,False,skip,True,del"
"(both,False,skip,False,all-sep) - both,False,True,False,add",195.403846153846,216.027070113149,inf,0.904534075528123,1.0,"(both,False,skip,False,all-sep)","both,False,True,False,add"
"(both,False,skip,False,all-sep) - (both,False,True,False,all-sep)",261.403846153846,216.027070113149,inf,1.21005134225507,1.0,"(both,False,skip,False,all-sep)","(both,False,True,False,all-sep)"
"(both,False,skip,False,all-sep) - (both,False,True,False,all-uni)",190.603846153846,216.027070113149,inf,0.882314637947982,1.0,"(both,False,skip,False,all-sep)","(both,False,True,False,all-uni)"
"(both,False,skip,False,all-sep) - both,False,True,False,del",207.334615384616,216.027070113149,inf,0.959762196821072,1.0,"(both,False,skip,False,all-sep)","both,False,True,False,del"
"(both,False,skip,False,all-sep) - both,False,True,True,add",426.865384615385,216.027070113149,inf,1.97598099345515,0.999999999935848,"(both,False,skip,False,all-sep)","both,False,True,True,add"
"(both,False,skip,False,all-sep) - (both,False,True,True,all-sep)",517.534615384616,216.027070113149,inf,2.39569335043773,0.999993459934145,"(both,False,skip,False,all-sep)","(both,False,True,True,all-sep)"
"(both,False,skip,False,all-sep) - (both,False,True,True,all-uni)",457.8,216.027070113149,inf,2.11917885920601,0.999999993162639,"(both,False,skip,False,all-sep)","(both,False,True,True,all-uni)"
"(both,False,skip,False,all-sep) - both,False,True,True,del",424.903846153846,216.027070113149,inf,1.96690093482865,0.999999999953688,"(both,False,skip,False,all-sep)","both,False,True,True,del"
"(both,False,skip,False,all-sep) - (both,True,False,False,all-sep)",448.05,216.027070113149,inf,2.07404562662135,0.999999998279011,"(both,False,skip,False,all-sep)","(both,True,False,False,all-sep)"
"(both,False,skip,False,all-sep) - both,True,False,False,del",347.215384615385,216.027070113149,inf,1.60727720110967,1.0,"(both,False,skip,False,all-sep)","both,True,False,False,del"
"(both,False,skip,False,all-sep) - both,True,False,True,del",611.319230769231,216.027070113149,inf,2.82982697700357,0.995371538770734,"(both,False,skip,False,all-sep)","both,True,False,True,del"
"(both,False,skip,False,all-sep) - (both,True,skip,False,all-sep)",244.465384615385,216.027070113149,inf,1.13164236540976,1.0,"(both,False,skip,False,all-sep)","(both,True,skip,False,all-sep)"
"(both,False,skip,False,all-sep) - both,True,skip,False,del",157.5,216.027070113149,inf,0.729075295598399,1.0,"(both,False,skip,False,all-sep)","both,True,skip,False,del"
"(both,False,skip,False,all-sep) - both,True,skip,True,del",392.284615384616,216.027070113149,inf,1.8159049010809,1.0,"(both,False,skip,False,all-sep)","both,True,skip,True,del"
"(both,False,skip,False,all-sep) - (both,True,True,False,all-sep)",498.865384615385,216.027070113149,inf,2.30927255715727,0.999998996596734,"(both,False,skip,False,all-sep)","(both,True,True,False,all-sep)"
"(both,False,skip,False,all-sep) - both,True,True,False,del",434.388461538462,216.027070113149,inf,2.01080568889325,0.999999999783695,"(both,False,skip,False,all-sep)","both,True,True,False,del"
"(both,False,skip,False,all-sep) - both,True,True,True,del",657.230769230769,216.027070113149,inf,3.04235376097324,0.968834735506465,"(both,False,skip,False,all-sep)","both,True,True,True,del"
"(both,False,skip,False,all-sep) - rank,False,False,False,add",140.123076923077,216.027070113149,inf,0.648636658589521,1.0,"(both,False,skip,False,all-sep)","rank,False,False,False,add"
"(both,False,skip,False,all-sep) - (rank,False,False,False,all-sep)",209.330769230769,216.027070113149,inf,0.969002491776275,1.0,"(both,False,skip,False,all-sep)","(rank,False,False,False,all-sep)"
"(both,False,skip,False,all-sep) - (rank,False,False,False,all-uni)",135.323076923077,216.027070113149,inf,0.626417221009379,1.0,"(both,False,skip,False,all-sep)","(rank,False,False,False,all-uni)"
"(both,False,skip,False,all-sep) - rank,False,False,False,del",152.053846153846,216.027070113149,inf,0.703864779882469,1.0,"(both,False,skip,False,all-sep)","rank,False,False,False,del"
"(both,False,skip,False,all-sep) - rank,False,False,True,add",322.453846153846,216.027070113149,inf,1.4926548139775,1.0,"(both,False,skip,False,all-sep)","rank,False,False,True,add"
"(both,False,skip,False,all-sep) - (rank,False,False,True,all-sep)",443.619230769231,216.027070113149,inf,2.05353537654737,0.999999999105217,"(both,False,skip,False,all-sep)","(rank,False,False,True,all-sep)"
"(both,False,skip,False,all-sep) - (rank,False,False,True,all-uni)",353.388461538462,216.027070113149,inf,1.63585267972836,1.0,"(both,False,skip,False,all-sep)","(rank,False,False,True,all-uni)"
"(both,False,skip,False,all-sep) - rank,False,False,True,del",320.492307692308,216.027070113149,inf,1.483574755351,1.0,"(both,False,skip,False,all-sep)","rank,False,False,True,del"
"(both,False,skip,False,all-sep) - rank,False,skip,True,add",121.442307692308,216.027070113149,inf,0.562162453199498,1.0,"(both,False,skip,False,all-sep)","rank,False,skip,True,add"
"(both,False,skip,False,all-sep) - (rank,False,skip,True,all-sep)",257.273076923077,216.027070113149,inf,1.19092980702985,1.0,"(both,False,skip,False,all-sep)","(rank,False,skip,True,all-sep)"
"(both,False,skip,False,all-sep) - (rank,False,skip,True,all-uni)",153.807692307692,216.027070113149,inf,0.711983420536751,1.0,"(both,False,skip,False,all-sep)","(rank,False,skip,True,all-uni)"
"(both,False,skip,False,all-sep) - rank,False,skip,True,del",118.073076923077,216.027070113149,inf,0.546566117205745,1.0,"(both,False,skip,False,all-sep)","rank,False,skip,True,del"
"(both,False,skip,False,all-sep) - rank,False,True,False,add",195.403846153846,216.027070113149,inf,0.904534075528123,1.0,"(both,False,skip,False,all-sep)","rank,False,True,False,add"
"(both,False,skip,False,all-sep) - (rank,False,True,False,all-sep)",261.403846153846,216.027070113149,inf,1.21005134225507,1.0,"(both,False,skip,False,all-sep)","(rank,False,True,False,all-sep)"
"(both,False,skip,False,all-sep) - (rank,False,True,False,all-uni)",190.603846153846,216.027070113149,inf,0.882314637947982,1.0,"(both,False,skip,False,all-sep)","(rank,False,True,False,all-uni)"
"(both,False,skip,False,all-sep) - rank,False,True,False,del",207.334615384615,216.027070113149,inf,0.959762196821071,1.0,"(both,False,skip,False,all-sep)","rank,False,True,False,del"
"(both,False,skip,False,all-sep) - rank,False,True,True,add",426.865384615385,216.027070113149,inf,1.97598099345515,0.999999999935848,"(both,False,skip,False,all-sep)","rank,False,True,True,add"
"(both,False,skip,False,all-sep) - (rank,False,True,True,all-sep)",517.534615384615,216.027070113149,inf,2.39569335043773,0.999993459934145,"(both,False,skip,False,all-sep)","(rank,False,True,True,all-sep)"
"(both,False,skip,False,all-sep) - (rank,False,True,True,all-uni)",457.8,216.027070113149,inf,2.11917885920601,0.999999993162639,"(both,False,skip,False,all-sep)","(rank,False,True,True,all-uni)"
"(both,False,skip,False,all-sep) - rank,False,True,True,del",424.903846153846,216.027070113149,inf,1.96690093482865,0.999999999953688,"(both,False,skip,False,all-sep)","rank,False,True,True,del"
"(both,False,skip,False,all-sep) - (rank,True,False,False,all-sep)",448.05,216.027070113149,inf,2.07404562662135,0.999999998279011,"(both,False,skip,False,all-sep)","(rank,True,False,False,all-sep)"
"(both,False,skip,False,all-sep) - rank,True,False,False,del",347.215384615385,216.027070113149,inf,1.60727720110967,1.0,"(both,False,skip,False,all-sep)","rank,True,False,False,del"
"(both,False,skip,False,all-sep) - rank,True,False,True,del",611.319230769231,216.027070113149,inf,2.82982697700357,0.995371538770734,"(both,False,skip,False,all-sep)","rank,True,False,True,del"
"(both,False,skip,False,all-sep) - (rank,True,skip,False,all-sep)",244.465384615385,216.027070113149,inf,1.13164236540976,1.0,"(both,False,skip,False,all-sep)","(rank,True,skip,False,all-sep)"
"(both,False,skip,False,all-sep) - rank,True,skip,False,del",157.5,216.027070113149,inf,0.729075295598399,1.0,"(both,False,skip,False,all-sep)","rank,True,skip,False,del"
"(both,False,skip,False,all-sep) - rank,True,skip,True,del",392.284615384616,216.027070113149,inf,1.8159049010809,1.0,"(both,False,skip,False,all-sep)","rank,True,skip,True,del"
"(both,False,skip,False,all-sep) - (rank,True,True,False,all-sep)",498.865384615385,216.027070113149,inf,2.30927255715727,0.999998996596734,"(both,False,skip,False,all-sep)","(rank,True,True,False,all-sep)"
"(both,False,skip,False,all-sep) - rank,True,True,False,del",434.388461538462,216.027070113149,inf,2.01080568889325,0.999999999783695,"(both,False,skip,False,all-sep)","rank,True,True,False,del"
"(both,False,skip,False,all-sep) - rank,True,True,True,del",657.230769230769,216.027070113149,inf,3.04235376097324,0.968834735506465,"(both,False,skip,False,all-sep)","rank,True,True,True,del"
"(both,False,skip,False,all-sep) - score,False,False,False,add",140.123076923077,216.027070113149,inf,0.648636658589521,1.0,"(both,False,skip,False,all-sep)","score,False,False,False,add"
"(both,False,skip,False,all-sep) - (score,False,False,False,all-sep)",209.330769230769,216.027070113149,inf,0.969002491776275,1.0,"(both,False,skip,False,all-sep)","(score,False,False,False,all-sep)"
"(both,False,skip,False,all-sep) - (score,False,False,False,all-uni)",135.323076923077,216.027070113149,inf,0.626417221009379,1.0,"(both,False,skip,False,all-sep)","(score,False,False,False,all-uni)"
"(both,False,skip,False,all-sep) - score,False,False,False,del",152.053846153846,216.027070113149,inf,0.703864779882469,1.0,"(both,False,skip,False,all-sep)","score,False,False,False,del"
"(both,False,skip,False,all-sep) - score,False,False,True,add",322.453846153846,216.027070113149,inf,1.4926548139775,1.0,"(both,False,skip,False,all-sep)","score,False,False,True,add"
"(both,False,skip,False,all-sep) - (score,False,False,True,all-sep)",443.619230769231,216.027070113149,inf,2.05353537654737,0.999999999105217,"(both,False,skip,False,all-sep)","(score,False,False,True,all-sep)"
"(both,False,skip,False,all-sep) - (score,False,False,True,all-uni)",353.388461538462,216.027070113149,inf,1.63585267972836,1.0,"(both,False,skip,False,all-sep)","(score,False,False,True,all-uni)"
"(both,False,skip,False,all-sep) - score,False,False,True,del",320.492307692308,216.027070113149,inf,1.483574755351,1.0,"(both,False,skip,False,all-sep)","score,False,False,True,del"
"(both,False,skip,False,all-sep) - score,False,skip,True,add",121.442307692308,216.027070113149,inf,0.562162453199498,1.0,"(both,False,skip,False,all-sep)","score,False,skip,True,add"
"(both,False,skip,False,all-sep) - (score,False,skip,True,all-sep)",257.273076923077,216.027070113149,inf,1.19092980702985,1.0,"(both,False,skip,False,all-sep)","(score,False,skip,True,all-sep)"
"(both,False,skip,False,all-sep) - (score,False,skip,True,all-uni)",153.807692307692,216.027070113149,inf,0.711983420536751,1.0,"(both,False,skip,False,all-sep)","(score,False,skip,True,all-uni)"
"(both,False,skip,False,all-sep) - score,False,skip,True,del",118.073076923077,216.027070113149,inf,0.546566117205745,1.0,"(both,False,skip,False,all-sep)","score,False,skip,True,del"
"(both,False,skip,False,all-sep) - score,False,True,False,add",195.403846153846,216.027070113149,inf,0.904534075528123,1.0,"(both,False,skip,False,all-sep)","score,False,True,False,add"
"(both,False,skip,False,all-sep) - (score,False,True,False,all-sep)",261.403846153846,216.027070113149,inf,1.21005134225507,1.0,"(both,False,skip,False,all-sep)","(score,False,True,False,all-sep)"
"(both,False,skip,False,all-sep) - (score,False,True,False,all-uni)",190.603846153846,216.027070113149,inf,0.882314637947982,1.0,"(both,False,skip,False,all-sep)","(score,False,True,False,all-uni)"
"(both,False,skip,False,all-sep) - score,False,True,False,del",207.334615384616,216.027070113149,inf,0.959762196821071,1.0,"(both,False,skip,False,all-sep)","score,False,True,False,del"
"(both,False,skip,False,all-sep) - score,False,True,True,add",426.865384615385,216.027070113149,inf,1.97598099345515,0.999999999935848,"(both,False,skip,False,all-sep)","score,False,True,True,add"
"(both,False,skip,False,all-sep) - (score,False,True,True,all-sep)",517.534615384616,216.027070113149,inf,2.39569335043773,0.999993459934145,"(both,False,skip,False,all-sep)","(score,False,True,True,all-sep)"
"(both,False,skip,False,all-sep) - (score,False,True,True,all-uni)",457.8,216.027070113149,inf,2.11917885920601,0.999999993162639,"(both,False,skip,False,all-sep)","(score,False,True,True,all-uni)"
"(both,False,skip,False,all-sep) - score,False,True,True,del",424.903846153846,216.027070113149,inf,1.96690093482865,0.999999999953688,"(both,False,skip,False,all-sep)","score,False,True,True,del"
"(both,False,skip,False,all-sep) - (score,True,False,False,all-sep)",448.05,216.027070113149,inf,2.07404562662135,0.999999998279011,"(both,False,skip,False,all-sep)","(score,True,False,False,all-sep)"
"(both,False,skip,False,all-sep) - score,True,False,False,del",347.215384615385,216.027070113149,inf,1.60727720110967,1.0,"(both,False,skip,False,all-sep)","score,True,False,False,del"
"(both,False,skip,False,all-sep) - score,True,False,True,del",611.319230769231,216.027070113149,inf,2.82982697700357,0.995371538770734,"(both,False,skip,False,all-sep)","score,True,False,True,del"
"(both,False,skip,False,all-sep) - (score,True,skip,False,all-sep)",244.465384615385,216.027070113149,inf,1.13164236540976,1.0,"(both,False,skip,False,all-sep)","(score,True,skip,False,all-sep)"
"(both,False,skip,False,all-sep) - score,True,skip,False,del",157.5,216.027070113149,inf,0.729075295598399,1.0,"(both,False,skip,False,all-sep)","score,True,skip,False,del"
"(both,False,skip,False,all-sep) - score,True,skip,True,del",392.284615384616,216.027070113149,inf,1.8159049010809,1.0,"(both,False,skip,False,all-sep)","score,True,skip,True,del"
"(both,False,skip,False,all-sep) - (score,True,True,False,all-sep)",498.865384615385,216.027070113149,inf,2.30927255715727,0.999998996596734,"(both,False,skip,False,all-sep)","(score,True,True,False,all-sep)"
"(both,False,skip,False,all-sep) - score,True,True,False,del",434.388461538462,216.027070113149,inf,2.01080568889325,0.999999999783695,"(both,False,skip,False,all-sep)","score,True,True,False,del"
"(both,False,skip,False,all-sep) - score,True,True,True,del",657.230769230769,216.02707011315,inf,3.04235376097323,0.968834735506467,"(both,False,skip,False,all-sep)","score,True,True,True,del"
"(both,False,skip,False,all-uni) - both,False,skip,True,add",241.880769230769,216.027070113149,inf,1.11967805286661,1.0,"(both,False,skip,False,all-uni)","both,False,skip,True,add"
"(both,False,skip,False,all-uni) - (both,False,skip,True,all-sep)",377.711538461538,216.027070113149,inf,1.74844540669696,1.0,"(both,False,skip,False,all-uni)","(both,False,skip,True,all-sep)"
"(both,False,skip,False,all-uni) - (both,False,skip,True,all-uni)",274.246153846154,216.027070113149,inf,1.26949902020386,1.0,"(both,False,skip,False,all-uni)","(both,False,skip,True,all-uni)"
"(both,False,skip,False,all-uni) - both,False,skip,True,del",238.511538461538,216.027070113149,inf,1.10408171687286,1.0,"(both,False,skip,False,all-uni)","both,False,skip,True,del"
"(both,False,skip,False,all-uni) - both,False,True,False,add",315.842307692308,216.027070113149,inf,1.46204967519523,1.0,"(both,False,skip,False,all-uni)","both,False,True,False,add"
"(both,False,skip,False,all-uni) - (both,False,True,False,all-sep)",381.842307692308,216.027070113149,inf,1.76756694192218,1.0,"(both,False,skip,False,all-uni)","(both,False,True,False,all-sep)"
"(both,False,skip,False,all-uni) - (both,False,True,False,all-uni)",311.042307692308,216.027070113149,inf,1.43983023761509,1.0,"(both,False,skip,False,all-uni)","(both,False,True,False,all-uni)"
"(both,False,skip,False,all-uni) - both,False,True,False,del",327.773076923077,216.027070113149,inf,1.51727779648818,1.0,"(both,False,skip,False,all-uni)","both,False,True,False,del"
"(both,False,skip,False,all-uni) - both,False,True,True,add",547.303846153846,216.027070113149,inf,2.53349659312226,0.999915835349315,"(both,False,skip,False,all-uni)","both,False,True,True,add"
"(both,False,skip,False,all-uni) - (both,False,True,True,all-sep)",637.973076923077,216.027070113149,inf,2.95320895010484,0.984798857054693,"(both,False,skip,False,all-uni)","(both,False,True,True,all-sep)"
"(both,False,skip,False,all-uni) - (both,False,True,True,all-uni)",578.238461538462,216.027070113149,inf,2.67669445887312,0.999268181046108,"(both,False,skip,False,all-uni)","(both,False,True,True,all-uni)"
"(both,False,skip,False,all-uni) - both,False,True,True,del",545.342307692308,216.027070113149,inf,2.52441653449576,0.999927790858191,"(both,False,skip,False,all-uni)","both,False,True,True,del"
"(both,False,skip,False,all-uni) - (both,True,False,False,all-sep)",568.488461538461,216.027070113149,inf,2.63156122628846,0.999611148540903,"(both,False,skip,False,all-uni)","(both,True,False,False,all-sep)"
"(both,False,skip,False,all-uni) - both,True,False,False,del",467.653846153846,216.027070113149,inf,2.16479280077678,0.999999974482094,"(both,False,skip,False,all-uni)","both,True,False,False,del"
