contrast,estimate,SE,df,z.ratio,p.value,Winner,Loser
"(both,True,skip,True,all-uni) - rank,False,False,False,del",976.707692307692,175.182821557037,inf,5.57536226227347,0.0002319378452161,"(both,True,skip,True,all-uni)","rank,False,False,False,del"
"(both,True,skip,True,all-uni) - rank,False,False,True,add",794.184615384615,175.182821557037,inf,4.53346171916771,0.0369959066106301,"(both,True,skip,True,all-uni)","rank,False,False,True,add"
"(both,True,skip,True,all-uni) - (rank,False,False,True,all-sep)",914.792307692308,175.182821557037,inf,5.22192929398881,0.001542085431698,"(both,True,skip,True,all-uni)","(rank,False,False,True,all-sep)"
"(both,True,skip,True,all-uni) - (rank,False,False,True,all-uni)",867.769230769231,175.182821557037,inf,4.95350641721852,0.0058086004929316,"(both,True,skip,True,all-uni)","(rank,False,False,True,all-uni)"
"(both,True,skip,True,all-uni) - rank,False,False,True,del",801.338461538461,175.182821557037,inf,4.57429817841789,0.03131486586254,"(both,True,skip,True,all-uni)","rank,False,False,True,del"
"(both,True,skip,True,all-uni) - rank,False,True,False,add",1051.41923076923,175.182821557037,inf,6.00183980041047,1.92589443551716e-05,"(both,True,skip,True,all-uni)","rank,False,True,False,add"
"(both,True,skip,True,all-uni) - (rank,False,True,False,all-sep)",1138.41538461538,175.182821557037,inf,6.49844188201257,8.22830784841244e-07,"(both,True,skip,True,all-uni)","(rank,False,True,False,all-sep)"
"(both,True,skip,True,all-uni) - (rank,False,True,False,all-uni)",1071.72692307692,175.182821557037,inf,6.11776265247551,9.44801929281258e-06,"(both,True,skip,True,all-uni)","(rank,False,True,False,all-uni)"
"(both,True,skip,True,all-uni) - rank,False,True,False,del",1051.41923076923,175.182821557037,inf,6.00183980041047,1.92589443551716e-05,"(both,True,skip,True,all-uni)","rank,False,True,False,del"
"(both,True,skip,True,all-uni) - rank,False,True,True,add",907.819230769231,175.182821557037,inf,5.18212472376269,0.0018893130702895,"(both,True,skip,True,all-uni)","rank,False,True,True,add"
"(both,True,skip,True,all-uni) - (rank,False,True,True,all-sep)",990.238461538461,175.182821557037,inf,5.65260025347892,0.0001501481879737,"(both,True,skip,True,all-uni)","(rank,False,True,True,all-sep)"
"(both,True,skip,True,all-uni) - (rank,False,True,True,all-uni)",981.403846153846,175.182821557037,inf,5.60216942181351,0.000199609801711,"(both,True,skip,True,all-uni)","(rank,False,True,True,all-uni)"
"(both,True,skip,True,all-uni) - rank,False,True,True,del",914.973076923077,175.182821557037,inf,5.22296118301288,0.0015339442913338,"(both,True,skip,True,all-uni)","rank,False,True,True,del"
"(both,True,skip,True,all-uni) - (rank,True,False,False,all-sep)",802.630769230769,175.182821557037,inf,4.58167508718566,0.0303759415265155,"(both,True,skip,True,all-uni)","(rank,True,False,False,all-sep)"
"(both,True,skip,True,all-uni) - rank,True,False,False,del",1030.04230769231,175.182821557037,inf,5.87981343454352,4.01031446057853e-05,"(both,True,skip,True,all-uni)","rank,True,False,False,del"
"(both,True,skip,True,all-uni) - rank,True,False,True,del",863.434615384615,175.182821557037,inf,4.92876303572661,0.0065293350930006,"(both,True,skip,True,all-uni)","rank,True,False,True,del"
"(both,True,skip,True,all-uni) - rank,True,True,False,add",877.642307692308,175.182821557037,inf,5.0098651220009,0.0044348712505368,"(both,True,skip,True,all-uni)","rank,True,True,False,add"
"(both,True,skip,True,all-uni) - (rank,True,True,False,all-sep)",851.803846153846,175.182821557037,inf,4.86237085681663,0.0088952515380075,"(both,True,skip,True,all-uni)","(rank,True,True,False,all-sep)"
"(both,True,skip,True,all-uni) - (rank,True,True,False,all-uni)",849.4,175.182821557037,inf,4.84864892830515,0.0094741836010757,"(both,True,skip,True,all-uni)","(rank,True,True,False,all-uni)"
"(both,True,skip,True,all-uni) - rank,True,True,False,del",1115.43461538462,175.182821557037,inf,6.36726024544276,1.9415501881781e-06,"(both,True,skip,True,all-uni)","rank,True,True,False,del"
"(both,True,skip,True,all-uni) - (rank,True,True,True,all-sep)",885.1,175.182821557037,inf,5.05243603301493,0.0036058952126706,"(both,True,skip,True,all-uni)","(rank,True,True,True,all-sep)"
"(both,True,skip,True,all-uni) - rank,True,True,True,del",948.826923076923,175.182821557037,inf,5.41620984662584,0.0005552104612593,"(both,True,skip,True,all-uni)","rank,True,True,True,del"
"(both,True,skip,True,all-uni) - score,False,False,False,add",1053.57692307692,175.182821557037,inf,6.01415660344238,1.78680353487559e-05,"(both,True,skip,True,all-uni)","score,False,False,False,add"
"(both,True,skip,True,all-uni) - (score,False,False,False,all-sep)",1084.69230769231,175.182821557037,inf,6.19177324609506,5.95016891125066e-06,"(both,True,skip,True,all-uni)","(score,False,False,False,all-sep)"
"(both,True,skip,True,all-uni) - (score,False,False,False,all-uni)",1033.68461538462,175.182821557037,inf,5.90060490062413,3.54339236664503e-05,"(both,True,skip,True,all-uni)","(score,False,False,False,all-uni)"
"(both,True,skip,True,all-uni) - score,False,False,False,del",1053.57692307692,175.182821557037,inf,6.01415660344238,1.78680353487559e-05,"(both,True,skip,True,all-uni)","score,False,False,False,del"
"(both,True,skip,True,all-uni) - score,False,False,True,add",1042.09615384615,175.182821557037,inf,5.94862067287152,2.65738715193864e-05,"(both,True,skip,True,all-uni)","score,False,False,True,add"
"(both,True,skip,True,all-uni) - (score,False,False,True,all-sep)",1035.76153846154,175.182821557037,inf,5.91246064685805,3.30117933027285e-05,"(both,True,skip,True,all-uni)","(score,False,False,True,all-sep)"
"(both,True,skip,True,all-uni) - (score,False,False,True,all-uni)",1032.15,175.182821557037,inf,5.89184482146239,3.73332381969904e-05,"(both,True,skip,True,all-uni)","(score,False,False,True,all-uni)"
"(both,True,skip,True,all-uni) - score,False,False,True,del",1042.09615384615,175.182821557037,inf,5.94862067287152,2.65738715193864e-05,"(both,True,skip,True,all-uni)","score,False,False,True,del"
"(both,True,skip,True,all-uni) - (score,False,skip,True,all-sep)",785.230769230769,175.182821557037,inf,4.48235027984812,0.0453803006132705,"(both,True,skip,True,all-uni)","(score,False,skip,True,all-sep)"
"(both,True,skip,True,all-uni) - score,False,True,False,add",1117.88846153846,175.182821557037,inf,6.38126759006728,1.77301499304505e-06,"(both,True,skip,True,all-uni)","score,False,True,False,add"
"(both,True,skip,True,all-uni) - (score,False,True,False,all-sep)",1149.00384615385,175.182821557037,inf,6.55888423271996,5.50675428812042e-07,"(both,True,skip,True,all-uni)","(score,False,True,False,all-sep)"
"(both,True,skip,True,all-uni) - (score,False,True,False,all-uni)",1097.99615384615,175.182821557037,inf,6.26771588724903,3.67960792002631e-06,"(both,True,skip,True,all-uni)","(score,False,True,False,all-uni)"
"(both,True,skip,True,all-uni) - score,False,True,False,del",1117.88846153846,175.182821557037,inf,6.38126759006728,1.77301499304505e-06,"(both,True,skip,True,all-uni)","score,False,True,False,del"
"(both,True,skip,True,all-uni) - score,False,True,True,add",1106.40769230769,175.182821557037,inf,6.31573165949642,2.70673394653365e-06,"(both,True,skip,True,all-uni)","score,False,True,True,add"
"(both,True,skip,True,all-uni) - (score,False,True,True,all-sep)",1128.31538461538,175.182821557037,inf,6.44078782717871,1.20264653480362e-06,"(both,True,skip,True,all-uni)","(score,False,True,True,all-sep)"
"(both,True,skip,True,all-uni) - (score,False,True,True,all-uni)",1096.46153846154,175.182821557037,inf,6.2589558080873,3.89059338834485e-06,"(both,True,skip,True,all-uni)","(score,False,True,True,all-uni)"
"(both,True,skip,True,all-uni) - score,False,True,True,del",1106.40769230769,175.182821557037,inf,6.31573165949642,2.70673394653365e-06,"(both,True,skip,True,all-uni)","score,False,True,True,del"
"(both,True,skip,True,all-uni) - score,True,False,False,add",960.469230769231,175.182821557037,inf,5.48266789079268,0.000387107595242,"(both,True,skip,True,all-uni)","score,True,False,False,add"
"(both,True,skip,True,all-uni) - (score,True,False,False,all-sep)",1023.65384615385,175.182821557037,inf,5.84334603733139,4.9768264908101e-05,"(both,True,skip,True,all-uni)","(score,True,False,False,all-sep)"
"(both,True,skip,True,all-uni) - (score,True,False,False,all-uni)",988.711538461538,175.182821557037,inf,5.64388408448843,0.0001577568047179,"(both,True,skip,True,all-uni)","(score,True,False,False,all-uni)"
"(both,True,skip,True,all-uni) - score,True,False,False,del",1079.15769230769,175.182821557037,inf,6.16017987789021,7.25382806587849e-06,"(both,True,skip,True,all-uni)","score,True,False,False,del"
"(both,True,skip,True,all-uni) - (score,True,False,True,all-sep)",886.911538461538,175.182821557037,inf,5.06277687834119,0.0034277642246486,"(both,True,skip,True,all-uni)","(score,True,False,True,all-sep)"
"(both,True,skip,True,all-uni) - score,True,False,True,del",996.984615384615,175.182821557037,inf,5.69110947365356,0.0001205589894696,"(both,True,skip,True,all-uni)","score,True,False,True,del"
"(both,True,skip,True,all-uni) - score,True,skip,False,del",807.976923076923,175.182821557037,inf,4.61219265619521,0.0267536612159416,"(both,True,skip,True,all-uni)","score,True,skip,False,del"
"(both,True,skip,True,all-uni) - score,True,skip,True,del",797.973076923077,175.182821557037,inf,4.55508747850181,0.0338826475377909,"(both,True,skip,True,all-uni)","score,True,skip,True,del"
"(both,True,skip,True,all-uni) - score,True,True,False,add",1053.02307692308,175.182821557037,inf,6.01099507111333,1.82154680707924e-05,"(both,True,skip,True,all-uni)","score,True,True,False,add"
"(both,True,skip,True,all-uni) - (score,True,True,False,all-sep)",1126.15384615385,175.182821557037,inf,6.42844906906118,1.30381805696356e-06,"(both,True,skip,True,all-uni)","(score,True,True,False,all-sep)"
"(both,True,skip,True,all-uni) - (score,True,True,False,all-uni)",1081.26538461538,175.182821557037,inf,6.17221126480908,6.72756158426324e-06,"(both,True,skip,True,all-uni)","(score,True,True,False,all-uni)"
"(both,True,skip,True,all-uni) - score,True,True,False,del",1115.22692307692,175.182821557037,inf,6.36607467081936,1.95651125001195e-06,"(both,True,skip,True,all-uni)","score,True,True,False,del"
"(both,True,skip,True,all-uni) - (score,True,True,True,all-sep)",896.75,175.182821557037,inf,5.118937987353,0.0025963113304035,"(both,True,skip,True,all-uni)","(score,True,True,True,all-sep)"
"(both,True,skip,True,all-uni) - score,True,True,True,del",1109.84615384615,175.18282155703,inf,6.33535950603952,2.38575242283989e-06,"(both,True,skip,True,all-uni)","score,True,True,True,del"
"(rank,False,True,False,all-sep) - rank,True,skip,True,add",-819.661538461539,175.182821557037,inf,-4.67889220630385,0.0201540210719051,"(rank,False,True,False,all-sep)","rank,True,skip,True,add"
"rank,True,skip,True,add - rank,True,True,False,del",796.680769230769,175.182821557037,inf,4.54771056973403,0.0349174233073,"rank,True,skip,True,add","rank,True,True,False,del"
"rank,True,skip,True,add - score,False,True,False,add",799.134615384615,175.182821557037,inf,4.56171791435856,0.0329759556413194,"rank,True,skip,True,add","score,False,True,False,add"
"rank,True,skip,True,add - (score,False,True,False,all-sep)",830.25,175.182821557037,inf,4.73933455701124,0.0154885302344746,"rank,True,skip,True,add","(score,False,True,False,all-sep)"
"rank,True,skip,True,add - score,False,True,False,del",799.134615384615,175.182821557037,inf,4.56171791435856,0.0329759556413194,"rank,True,skip,True,add","score,False,True,False,del"
"rank,True,skip,True,add - score,False,True,True,add",787.653846153846,175.182821557037,inf,4.4961819837877,0.0429607934183195,"rank,True,skip,True,add","score,False,True,True,add"
"rank,True,skip,True,add - (score,False,True,True,all-sep)",809.561538461539,175.182821557037,inf,4.62123815146998,0.0257571967859024,"rank,True,skip,True,add","(score,False,True,True,all-sep)"
"rank,True,skip,True,add - score,False,True,True,del",787.653846153846,175.182821557037,inf,4.4961819837877,0.04296079341832,"rank,True,skip,True,add","score,False,True,True,del"
"rank,True,skip,True,add - (score,True,True,False,all-sep)",807.4,175.182821557037,inf,4.60889939335245,0.0271249659171959,"rank,True,skip,True,add","(score,True,True,False,all-sep)"
"rank,True,skip,True,add - score,True,True,False,del",796.473076923077,175.182821557037,inf,4.54652499511064,0.0350863203911705,"rank,True,skip,True,add","score,True,True,False,del"
"rank,True,skip,True,add - score,True,True,True,del",791.092307692307,175.182821557029,inf,4.51580983033073,0.0397222966717645,"rank,True,skip,True,add","score,True,True,True,del"
"(rank,True,skip,True,all-uni) - (score,False,True,False,all-sep)",781.7,175.182821557037,inf,4.46219551125045,0.0491194865102664,"(rank,True,skip,True,all-uni)","(score,False,True,False,all-sep)"
