"Test","contrast","estimate","SE","df","z.ratio","p.value","setting_1","setting_2"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - (rank,('add', 0.6),all-sep)",1786.19230769231,170.753333376567,Inf,10.4606584970916,9.34929123029873e-22,"(rank,('add', 0.1),all-sep)","(rank,('add', 0.6),all-sep)"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - (rank,('add', 0.6),all-uni)",1761.25,170.753333376567,Inf,10.3145863402612,4.3226596372431e-21,"(rank,('add', 0.1),all-sep)","(rank,('add', 0.6),all-uni)"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - rank,('add', 0.6),del",1745.69615384615,170.753333376567,Inf,10.2234967793942,1.11115259833858e-20,"(rank,('add', 0.1),all-sep)","rank,('add', 0.6),del"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - rank,('add', 0.7),add",1868.72307692308,170.753333376567,Inf,10.9439917802479,5.06963340370559e-24,"(rank,('add', 0.1),all-sep)","rank,('add', 0.7),add"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - (rank,('add', 0.7),all-sep)",1875.53076923077,170.753333376567,Inf,10.9838603565917,3.26276229979387e-24,"(rank,('add', 0.1),all-sep)","(rank,('add', 0.7),all-sep)"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - (rank,('add', 0.7),all-uni)",1838.36538461538,170.753333376567,Inf,10.7662049592975,3.54908024544901e-23,"(rank,('add', 0.1),all-sep)","(rank,('add', 0.7),all-uni)"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - rank,('add', 0.7),del",1868.72307692308,170.753333376567,Inf,10.9439917802479,5.06963340370559e-24,"(rank,('add', 0.1),all-sep)","rank,('add', 0.7),del"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - rank,('add', 0.8),add",1893.4,170.753333376567,Inf,11.0885097383395,1.01848013235237e-24,"(rank,('add', 0.1),all-sep)","rank,('add', 0.8),add"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - (rank,('add', 0.8),all-sep)",1843.48846153846,170.753333376567,Inf,10.7962077523428,2.56122394012163e-23,"(rank,('add', 0.1),all-sep)","(rank,('add', 0.8),all-sep)"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - (rank,('add', 0.8),all-uni)",1863.71538461538,170.753333376567,Inf,10.9146647257848,7.00366577708199e-24,"(rank,('add', 0.1),all-sep)","(rank,('add', 0.8),all-uni)"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - rank,('add', 0.8),del",1893.65,170.753333376567,Inf,11.0899738386007,1.0019476180679e-24,"(rank,('add', 0.1),all-sep)","rank,('add', 0.8),del"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - rank,('add', 0.9),add",1814.91153846154,170.753333376567,Inf,10.6288498301762,1.56218974573214e-22,"(rank,('add', 0.1),all-sep)","rank,('add', 0.9),add"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - (rank,('add', 0.9),all-sep)",1801.63461538462,170.753333376567,Inf,10.5510948439959,3.58489278345403e-22,"(rank,('add', 0.1),all-sep)","(rank,('add', 0.9),all-sep)"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - (rank,('add', 0.9),all-uni)",1814.91153846154,170.753333376567,Inf,10.6288498301762,1.56218974573214e-22,"(rank,('add', 0.1),all-sep)","(rank,('add', 0.9),all-uni)"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - rank,('add', 0.9),del",1814.91153846154,170.753333376567,Inf,10.6288498301762,1.56218974573214e-22,"(rank,('add', 0.1),all-sep)","rank,('add', 0.9),del"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - rank,mul,add",1057.03461538462,170.753333376567,Inf,6.19041862599254,4.2843312080933e-06,"(rank,('add', 0.1),all-sep)","rank,mul,add"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - (rank,mul,all-sep)",1191.47307692308,170.753333376567,Inf,6.97774417261587,2.14169449245985e-08,"(rank,('add', 0.1),all-sep)","(rank,mul,all-sep)"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - (rank,mul,all-uni)",1056.96538461538,170.753333376567,Inf,6.19001318284328,4.29536570480433e-06,"(rank,('add', 0.1),all-sep)","(rank,mul,all-uni)"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - rank,mul,del",1027.89230769231,170.753333376567,Inf,6.01974958477365,1.24726595871343e-05,"(rank,('add', 0.1),all-sep)","rank,mul,del"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - score,('add', 0.1),add",1388.73461538462,170.753333376567,Inf,8.13298685257288,2.99051810554588e-12,"(rank,('add', 0.1),all-sep)","score,('add', 0.1),add"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - (score,('add', 0.1),all-sep)",1590.31923076923,170.753333376567,Inf,9.31354720473922,8.8273851979481e-17,"(rank,('add', 0.1),all-sep)","(score,('add', 0.1),all-sep)"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - (score,('add', 0.1),all-uni)",1359.03846153846,170.753333376567,Inf,7.95907426615992,1.23758465978829e-11,"(rank,('add', 0.1),all-sep)","(score,('add', 0.1),all-uni)"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - score,('add', 0.1),del",1388.73461538462,170.753333376567,Inf,8.13298685257288,2.99051810554588e-12,"(rank,('add', 0.1),all-sep)","score,('add', 0.1),del"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - score,('add', 0.2),add",1742.3,170.753333376567,Inf,10.203607540461,1.36403785129188e-20,"(rank,('add', 0.1),all-sep)","score,('add', 0.2),add"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - (score,('add', 0.2),all-sep)",1810.28461538462,170.753333376567,Inf,10.601752713034,2.08807337963433e-22,"(rank,('add', 0.1),all-sep)","(score,('add', 0.2),all-sep)"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - (score,('add', 0.2),all-uni)",1742.3,170.753333376567,Inf,10.203607540461,1.3640378512919e-20,"(rank,('add', 0.1),all-sep)","(score,('add', 0.2),all-uni)"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - score,('add', 0.2),del",1742.38846153846,170.753333376567,Inf,10.2041256067073,1.35677856850946e-20,"(rank,('add', 0.1),all-sep)","score,('add', 0.2),del"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - score,('add', 0.3),add",1755.44615384615,170.753333376567,Inf,10.2805966895816,6.15413147900185e-21,"(rank,('add', 0.1),all-sep)","score,('add', 0.3),add"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - (score,('add', 0.3),all-sep)",1706.91153846154,170.753333376567,Inf,9.99635851733118,1.12886456316971e-19,"(rank,('add', 0.1),all-sep)","(score,('add', 0.3),all-sep)"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - (score,('add', 0.3),all-uni)",1756.42307692308,170.753333376567,Inf,10.28631794291,5.7993339724844e-21,"(rank,('add', 0.1),all-sep)","(score,('add', 0.3),all-uni)"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - score,('add', 0.3),del",1756.58846153846,170.753333376567,Inf,10.2872865015443,5.74130911381394e-21,"(rank,('add', 0.1),all-sep)","score,('add', 0.3),del"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - score,('add', 0.4),add",1680.63846153846,170.753333376567,Inf,9.84249284218716,5.27344001389447e-19,"(rank,('add', 0.1),all-sep)","score,('add', 0.4),add"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - (score,('add', 0.4),all-sep)",1681.96153846154,170.753333376567,Inf,9.8502413112619,4.88230356627227e-19,"(rank,('add', 0.1),all-sep)","(score,('add', 0.4),all-sep)"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - (score,('add', 0.4),all-uni)",1680.63846153846,170.753333376567,Inf,9.84249284218717,5.27344001389438e-19,"(rank,('add', 0.1),all-sep)","(score,('add', 0.4),all-uni)"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - score,('add', 0.4),del",1692.84615384615,170.753333376567,Inf,9.91398598417327,2.58405618487858e-19,"(rank,('add', 0.1),all-sep)","score,('add', 0.4),del"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - score,('add', 0.5),add",1728.07692307692,170.753333376567,Inf,10.1203114979076,3.20574861416912e-20,"(rank,('add', 0.1),all-sep)","score,('add', 0.5),add"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - (score,('add', 0.5),all-sep)",1756.36153846154,170.753333376567,Inf,10.2859575489996,5.82107262087785e-21,"(rank,('add', 0.1),all-sep)","(score,('add', 0.5),all-sep)"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - (score,('add', 0.5),all-uni)",1728.07692307692,170.753333376567,Inf,10.1203114979076,3.20574861416918e-20,"(rank,('add', 0.1),all-sep)","(score,('add', 0.5),all-uni)"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - score,('add', 0.5),del",1728.07692307692,170.753333376567,Inf,10.1203114979076,3.20574861416918e-20,"(rank,('add', 0.1),all-sep)","score,('add', 0.5),del"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - score,('add', 0.6),add",1725.51923076923,170.753333376567,Inf,10.1053326260044,3.73548565737461e-20,"(rank,('add', 0.1),all-sep)","score,('add', 0.6),add"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - (score,('add', 0.6),all-sep)",1725.90769230769,170.753333376567,Inf,10.1076076125641,3.64977258230264e-20,"(rank,('add', 0.1),all-sep)","(score,('add', 0.6),all-sep)"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - (score,('add', 0.6),all-uni)",1741.07307692308,170.753333376567,Inf,10.1964221868714,1.46877913403015e-20,"(rank,('add', 0.1),all-sep)","(score,('add', 0.6),all-uni)"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - score,('add', 0.6),del",1725.51923076923,170.753333376567,Inf,10.1053326260044,3.73548565737461e-20,"(rank,('add', 0.1),all-sep)","score,('add', 0.6),del"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - score,('add', 0.7),add",1722.56923076923,170.753333376567,Inf,10.0880562429221,4.45484051269929e-20,"(rank,('add', 0.1),all-sep)","score,('add', 0.7),add"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - (score,('add', 0.7),all-sep)",1724.05769230769,170.753333376567,Inf,10.0967732706311,4.07621092959512e-20,"(rank,('add', 0.1),all-sep)","(score,('add', 0.7),all-sep)"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - (score,('add', 0.7),all-uni)",1722.56923076923,170.753333376567,Inf,10.0880562429221,4.45484051269938e-20,"(rank,('add', 0.1),all-sep)","(score,('add', 0.7),all-uni)"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - score,('add', 0.7),del",1722.56923076923,170.753333376567,Inf,10.0880562429221,4.45484051269938e-20,"(rank,('add', 0.1),all-sep)","score,('add', 0.7),del"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - score,('add', 0.8),add",1723.13076923077,170.753333376567,Inf,10.0913448373549,4.30807212651052e-20,"(rank,('add', 0.1),all-sep)","score,('add', 0.8),add"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - (score,('add', 0.8),all-sep)",1735.16538461538,170.753333376567,Inf,10.1618243714679,2.09581650448539e-20,"(rank,('add', 0.1),all-sep)","(score,('add', 0.8),all-sep)"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - (score,('add', 0.8),all-uni)",1723.13076923077,170.753333376567,Inf,10.0913448373549,4.30807212651052e-20,"(rank,('add', 0.1),all-sep)","(score,('add', 0.8),all-uni)"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - score,('add', 0.8),del",1723.13076923077,170.753333376567,Inf,10.0913448373549,4.30807212651059e-20,"(rank,('add', 0.1),all-sep)","score,('add', 0.8),del"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - score,('add', 0.9),add",1734.08461538462,170.753333376567,Inf,10.1554949534156,2.23636806180153e-20,"(rank,('add', 0.1),all-sep)","score,('add', 0.9),add"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - (score,('add', 0.9),all-sep)",1749.24615384615,170.753333376567,Inf,10.2442870031034,8.96406313570436e-21,"(rank,('add', 0.1),all-sep)","(score,('add', 0.9),all-sep)"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - (score,('add', 0.9),all-uni)",1734.08461538462,170.753333376567,Inf,10.1554949534156,2.23636806180149e-20,"(rank,('add', 0.1),all-sep)","(score,('add', 0.9),all-uni)"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - score,('add', 0.9),del",1734.08461538462,170.753333376567,Inf,10.1554949534156,2.23636806180153e-20,"(rank,('add', 0.1),all-sep)","score,('add', 0.9),del"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - score,mul,add",1827.72692307692,170.753333376567,Inf,10.703901862028,6.96726443036159e-23,"(rank,('add', 0.1),all-sep)","score,mul,add"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - (score,mul,all-sep)",1901.59230769231,170.753333376567,Inf,11.1364871776686,5.95063024156423e-25,"(rank,('add', 0.1),all-sep)","(score,mul,all-sep)"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - (score,mul,all-uni)",1798.04230769231,170.753333376567,Inf,10.5300568494732,4.48367327834047e-22,"(rank,('add', 0.1),all-sep)","(score,mul,all-uni)"
"rank_False_True_True_False","(rank,('add', 0.1),all-sep) - score,mul,del",1827.72692307692,170.753333376566,Inf,10.7039018620281,6.96726443035665e-23,"(rank,('add', 0.1),all-sep)","score,mul,del"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - rank,('add', 0.3),add",930.619230769231,170.753333376567,Inf,5.45007943544452,0.000359479916637905,"(rank,('add', 0.1),all-uni)","rank,('add', 0.3),add"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - (rank,('add', 0.3),all-sep)",965.85,170.753333376567,Inf,5.65640494917885,0.000110367634714751,"(rank,('add', 0.1),all-uni)","(rank,('add', 0.3),all-sep)"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - (rank,('add', 0.3),all-uni)",960.303846153846,170.753333376567,Inf,5.62392444799927,0.000133280463733739,"(rank,('add', 0.1),all-uni)","(rank,('add', 0.3),all-uni)"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - rank,('add', 0.3),del",930.7,170.753333376567,Inf,5.45055245245199,0.000358525030936146,"(rank,('add', 0.1),all-uni)","rank,('add', 0.3),del"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - rank,('add', 0.4),add",1198.81538461538,170.753333376567,Inf,7.02074367105679,1.57572952391332e-08,"(rank,('add', 0.1),all-uni)","rank,('add', 0.4),add"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - (rank,('add', 0.4),all-sep)",1304.00769230769,170.753333376567,Inf,7.63679201173735,1.59008383922732e-10,"(rank,('add', 0.1),all-uni)","(rank,('add', 0.4),all-sep)"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - (rank,('add', 0.4),all-uni)",1240.68076923077,170.753333376567,Inf,7.26592415326183,2.64534458489946e-09,"(rank,('add', 0.1),all-uni)","(rank,('add', 0.4),all-uni)"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - rank,('add', 0.4),del",1211.05384615385,170.753333376567,Inf,7.09241700999813,9.40978281354889e-09,"(rank,('add', 0.1),all-uni)","rank,('add', 0.4),del"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - rank,('add', 0.5),add",1621.92307692308,170.753333376567,Inf,9.49863200237622,1.5184324830023e-17,"(rank,('add', 0.1),all-uni)","rank,('add', 0.5),add"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - (rank,('add', 0.5),all-sep)",1687.86153846154,170.753333376567,Inf,9.88479407742658,3.45988010797967e-19,"(rank,('add', 0.1),all-uni)","(rank,('add', 0.5),all-sep)"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - (rank,('add', 0.5),all-uni)",1641.73846153846,170.753333376567,Inf,9.61467884154208,4.94983002436493e-18,"(rank,('add', 0.1),all-uni)","(rank,('add', 0.5),all-uni)"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - rank,('add', 0.5),del",1604.56153846154,170.753333376567,Inf,9.39695587038968,4.01014350640469e-17,"(rank,('add', 0.1),all-uni)","rank,('add', 0.5),del"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - rank,('add', 0.6),add",1709.55769230769,170.753333376567,Inf,10.0118554554807,9.65276919948343e-20,"(rank,('add', 0.1),all-uni)","rank,('add', 0.6),add"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - (rank,('add', 0.6),all-sep)",1734.5,170.753333376567,Inf,10.1579276123111,2.18127649975669e-20,"(rank,('add', 0.1),all-uni)","(rank,('add', 0.6),all-sep)"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - (rank,('add', 0.6),all-uni)",1709.55769230769,170.753333376567,Inf,10.0118554554807,9.65276919948343e-20,"(rank,('add', 0.1),all-uni)","(rank,('add', 0.6),all-uni)"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - rank,('add', 0.6),del",1694.00384615385,170.753333376567,Inf,9.92076589461367,2.41440049055967e-19,"(rank,('add', 0.1),all-uni)","rank,('add', 0.6),del"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - rank,('add', 0.7),add",1817.03076923077,170.753333376567,Inf,10.6412608954674,1.36745170215622e-22,"(rank,('add', 0.1),all-uni)","rank,('add', 0.7),add"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - (rank,('add', 0.7),all-sep)",1823.83846153846,170.753333376567,Inf,10.6811294718112,8.90676264565442e-23,"(rank,('add', 0.1),all-uni)","(rank,('add', 0.7),all-sep)"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - (rank,('add', 0.7),all-uni)",1786.67307692308,170.753333376567,Inf,10.463474074517,9.07550805751138e-22,"(rank,('add', 0.1),all-uni)","(rank,('add', 0.7),all-uni)"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - rank,('add', 0.7),del",1817.03076923077,170.753333376567,Inf,10.6412608954674,1.36745170215624e-22,"(rank,('add', 0.1),all-uni)","rank,('add', 0.7),del"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - rank,('add', 0.8),add",1841.70769230769,170.753333376567,Inf,10.785778853559,2.86902984445584e-23,"(rank,('add', 0.1),all-uni)","rank,('add', 0.8),add"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - (rank,('add', 0.8),all-sep)",1791.79615384615,170.753333376567,Inf,10.4934768675623,6.6086703697132e-22,"(rank,('add', 0.1),all-uni)","(rank,('add', 0.8),all-sep)"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - (rank,('add', 0.8),all-uni)",1812.02307692308,170.753333376567,Inf,10.6119338410043,1.87256410565836e-22,"(rank,('add', 0.1),all-uni)","(rank,('add', 0.8),all-uni)"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - rank,('add', 0.8),del",1841.95769230769,170.753333376567,Inf,10.7872429538202,2.82369951630986e-23,"(rank,('add', 0.1),all-uni)","rank,('add', 0.8),del"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - rank,('add', 0.9),add",1763.21923076923,170.753333376567,Inf,10.3261189453957,3.83340298466426e-21,"(rank,('add', 0.1),all-uni)","rank,('add', 0.9),add"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - (rank,('add', 0.9),all-sep)",1749.94230769231,170.753333376567,Inf,10.2483639592154,8.59395567475343e-21,"(rank,('add', 0.1),all-uni)","(rank,('add', 0.9),all-sep)"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - (rank,('add', 0.9),all-uni)",1763.21923076923,170.753333376567,Inf,10.3261189453957,3.83340298466426e-21,"(rank,('add', 0.1),all-uni)","(rank,('add', 0.9),all-uni)"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - rank,('add', 0.9),del",1763.21923076923,170.753333376567,Inf,10.3261189453957,3.83340298466433e-21,"(rank,('add', 0.1),all-uni)","rank,('add', 0.9),del"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - rank,mul,add",1005.34230769231,170.753333376567,Inf,5.88768774121204,2.7962822667103e-05,"(rank,('add', 0.1),all-uni)","rank,mul,add"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - (rank,mul,all-sep)",1139.78076923077,170.753333376567,Inf,6.67501328783537,1.76507772534219e-07,"(rank,('add', 0.1),all-uni)","(rank,mul,all-sep)"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - (rank,mul,all-uni)",1005.27307692308,170.753333376567,Inf,5.88728229806278,2.80314830900909e-05,"(rank,('add', 0.1),all-uni)","(rank,mul,all-uni)"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - rank,mul,del",976.2,170.753333376567,Inf,5.71701869999315,7.74041623301095e-05,"(rank,('add', 0.1),all-uni)","rank,mul,del"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - score,('add', 0.1),add",1337.04230769231,170.753333376567,Inf,7.83025596779238,3.47630672719423e-11,"(rank,('add', 0.1),all-uni)","score,('add', 0.1),add"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - (score,('add', 0.1),all-sep)",1538.62692307692,170.753333376567,Inf,9.01081631995872,1.4603322727441e-15,"(rank,('add', 0.1),all-uni)","(score,('add', 0.1),all-sep)"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - (score,('add', 0.1),all-uni)",1307.34615384615,170.753333376567,Inf,7.65634338137942,1.365894857456e-10,"(rank,('add', 0.1),all-uni)","(score,('add', 0.1),all-uni)"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - score,('add', 0.1),del",1337.04230769231,170.753333376567,Inf,7.83025596779238,3.47630672719428e-11,"(rank,('add', 0.1),all-uni)","score,('add', 0.1),del"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - score,('add', 0.2),add",1690.60769230769,170.753333376567,Inf,9.90087665568055,2.94626303829942e-19,"(rank,('add', 0.1),all-uni)","score,('add', 0.2),add"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - (score,('add', 0.2),all-sep)",1758.59230769231,170.753333376567,Inf,10.2990218282535,5.0823522070905e-21,"(rank,('add', 0.1),all-uni)","(score,('add', 0.2),all-sep)"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - (score,('add', 0.2),all-uni)",1690.60769230769,170.753333376567,Inf,9.90087665568055,2.94626303829942e-19,"(rank,('add', 0.1),all-uni)","(score,('add', 0.2),all-uni)"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - score,('add', 0.2),del",1690.69615384615,170.753333376567,Inf,9.90139472192682,2.93103865306167e-19,"(rank,('add', 0.1),all-uni)","score,('add', 0.2),del"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - score,('add', 0.3),add",1703.75384615385,170.753333376567,Inf,9.97786580480106,1.36031647479564e-19,"(rank,('add', 0.1),all-uni)","score,('add', 0.3),add"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - (score,('add', 0.3),all-sep)",1655.21923076923,170.753333376567,Inf,9.69362763255068,2.29138976070208e-18,"(rank,('add', 0.1),all-uni)","(score,('add', 0.3),all-sep)"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - (score,('add', 0.3),all-uni)",1704.73076923077,170.753333376567,Inf,9.98358705812951,1.28409328015813e-19,"(rank,('add', 0.1),all-uni)","(score,('add', 0.3),all-uni)"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - score,('add', 0.3),del",1704.89615384615,170.753333376567,Inf,9.98455561676385,1.2716147343467e-19,"(rank,('add', 0.1),all-uni)","score,('add', 0.3),del"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - score,('add', 0.4),add",1628.94615384615,170.753333376567,Inf,9.53976195740666,1.02216624622375e-17,"(rank,('add', 0.1),all-uni)","score,('add', 0.4),add"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - (score,('add', 0.4),all-sep)",1630.26923076923,170.753333376567,Inf,9.5475104264814,9.48551304051233e-18,"(rank,('add', 0.1),all-uni)","(score,('add', 0.4),all-sep)"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - (score,('add', 0.4),all-uni)",1628.94615384615,170.753333376567,Inf,9.53976195740667,1.02216624622373e-17,"(rank,('add', 0.1),all-uni)","(score,('add', 0.4),all-uni)"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - score,('add', 0.4),del",1641.15384615385,170.753333376567,Inf,9.61125509939277,5.11723572021642e-18,"(rank,('add', 0.1),all-uni)","score,('add', 0.4),del"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - score,('add', 0.5),add",1676.38461538462,170.753333376567,Inf,9.8175806131271,6.75346292320505e-19,"(rank,('add', 0.1),all-uni)","score,('add', 0.5),add"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - (score,('add', 0.5),all-sep)",1704.66923076923,170.753333376567,Inf,9.98322666421905,1.2887673495187e-19,"(rank,('add', 0.1),all-uni)","(score,('add', 0.5),all-sep)"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - (score,('add', 0.5),all-uni)",1676.38461538462,170.753333376567,Inf,9.8175806131271,6.75346292320517e-19,"(rank,('add', 0.1),all-uni)","(score,('add', 0.5),all-uni)"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - score,('add', 0.5),del",1676.38461538462,170.753333376567,Inf,9.8175806131271,6.75346292320517e-19,"(rank,('add', 0.1),all-uni)","score,('add', 0.5),del"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - score,('add', 0.6),add",1673.82692307692,170.753333376567,Inf,9.8026017412239,7.8341797829287e-19,"(rank,('add', 0.1),all-uni)","score,('add', 0.6),add"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - (score,('add', 0.6),all-sep)",1674.21538461538,170.753333376567,Inf,9.80487672778363,7.65964280344047e-19,"(rank,('add', 0.1),all-uni)","(score,('add', 0.6),all-sep)"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - (score,('add', 0.6),all-uni)",1689.38076923077,170.753333376567,Inf,9.89369130209089,3.16567074770039e-19,"(rank,('add', 0.1),all-uni)","(score,('add', 0.6),all-uni)"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - score,('add', 0.6),del",1673.82692307692,170.753333376567,Inf,9.8026017412239,7.8341797829287e-19,"(rank,('add', 0.1),all-uni)","score,('add', 0.6),del"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - score,('add', 0.7),add",1670.87692307692,170.753333376567,Inf,9.78532535814156,9.29456142599192e-19,"(rank,('add', 0.1),all-uni)","score,('add', 0.7),add"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - (score,('add', 0.7),all-sep)",1672.36538461538,170.753333376567,Inf,9.79404238585064,8.5268477228023e-19,"(rank,('add', 0.1),all-uni)","(score,('add', 0.7),all-sep)"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - (score,('add', 0.7),all-uni)",1670.87692307692,170.753333376567,Inf,9.78532535814156,9.29456142599192e-19,"(rank,('add', 0.1),all-uni)","(score,('add', 0.7),all-uni)"
"rank_False_True_True_False","(rank,('add', 0.1),all-uni) - score,('add', 0.7),del",1670.87692307692,170.753333376567,Inf,9.78532535814156,9.29456142599208e-19,"(rank,('add', 0.1),all-uni)","score,('add', 0.7),del"
