"p.value","setting_1","setting_2","metric"
0.999999999962889,"(rank,False,all-uni)","(rank,True,all-sep)","num_iters"
0.999581735172387,"(rank,False,all-uni)","(rank,True,all-uni)","num_iters"
1,"(rank,False,all-uni)","rank,True,del","num_iters"
0.999999999083319,"(rank,False,all-uni)","score,False,add","num_iters"
0.999999974768787,"(rank,False,all-uni)","(score,False,all-sep)","num_iters"
0.99999999987081,"(rank,False,all-uni)","(score,False,all-uni)","num_iters"
0.999999999083319,"(rank,False,all-uni)","score,False,del","num_iters"
0.975504908469947,"(rank,False,all-uni)","score,True,add","num_iters"
0.999999999998556,"(rank,False,all-uni)","(score,True,all-sep)","num_iters"
0.99222653138335,"(rank,False,all-uni)","(score,True,all-uni)","num_iters"
0.999999996423428,"(rank,False,all-uni)","score,True,del","num_iters"
0.999979744408547,"rank,False,del","rank,True,add","num_iters"
1,"rank,False,del","(rank,True,all-sep)","num_iters"
0.999998828148256,"rank,False,del","(rank,True,all-uni)","num_iters"
1,"rank,False,del","rank,True,del","num_iters"
0.999993431524521,"rank,False,del","score,False,add","num_iters"
0.999956439932414,"rank,False,del","(score,False,all-sep)","num_iters"
0.999997779897599,"rank,False,del","(score,False,all-uni)","num_iters"
0.999993431524521,"rank,False,del","score,False,del","num_iters"
0.998988149446372,"rank,False,del","score,True,add","num_iters"
1,"rank,False,del","(score,True,all-sep)","num_iters"
0.999849824659837,"rank,False,del","(score,True,all-uni)","num_iters"
0.999985829141967,"rank,False,del","score,True,del","num_iters"
0.999999495253435,"rank,True,add","(rank,True,all-sep)","num_iters"
1,"rank,True,add","(rank,True,all-uni)","num_iters"
0.999680070599913,"rank,True,add","rank,True,del","num_iters"
0.84240435629653,"rank,True,add","score,False,add","num_iters"
0.766954266507105,"rank,True,add","(score,False,all-sep)","num_iters"
0.874618369473856,"rank,True,add","(score,False,all-uni)","num_iters"
0.84240435629653,"rank,True,add","score,False,del","num_iters"
1,"rank,True,add","score,True,add","num_iters"
0.999997522865609,"rank,True,add","(score,True,all-sep)","num_iters"
1,"rank,True,add","(score,True,all-uni)","num_iters"
0.814982503163007,"rank,True,add","score,True,del","num_iters"
0.999999988914624,"(rank,True,all-sep)","(rank,True,all-uni)","num_iters"
1,"(rank,True,all-sep)","rank,True,del","num_iters"
0.999858178469474,"(rank,True,all-sep)","score,False,add","num_iters"
0.999398229407369,"(rank,True,all-sep)","(score,False,all-sep)","num_iters"
0.999937856161374,"(rank,True,all-sep)","(score,False,all-uni)","num_iters"
0.999858178469474,"(rank,True,all-sep)","score,False,del","num_iters"
0.999914141239187,"(rank,True,all-sep)","score,True,add","num_iters"
1,"(rank,True,all-sep)","(score,True,all-sep)","num_iters"
0.999992919269868,"(rank,True,all-sep)","(score,True,all-uni)","num_iters"
0.999745019949252,"(rank,True,all-sep)","score,True,del","num_iters"
0.99996383775933,"(rank,True,all-uni)","rank,True,del","num_iters"
0.918951465190248,"(rank,True,all-uni)","score,False,add","num_iters"
0.865950660264613,"(rank,True,all-uni)","(score,False,all-sep)","num_iters"
0.939458736761686,"(rank,True,all-uni)","(score,False,all-uni)","num_iters"
0.918951465190248,"(rank,True,all-uni)","score,False,del","num_iters"
1,"(rank,True,all-uni)","score,True,add","num_iters"
0.999999916338028,"(rank,True,all-uni)","(score,True,all-sep)","num_iters"
1,"(rank,True,all-uni)","(score,True,all-uni)","num_iters"
0.90044756688118,"(rank,True,all-uni)","score,True,del","num_iters"
0.999999876885276,"rank,True,del","score,False,add","num_iters"
0.999998503653976,"rank,True,del","(score,False,all-sep)","num_iters"
0.999999971043463,"rank,True,del","(score,False,all-uni)","num_iters"
0.999999876885276,"rank,True,del","score,False,del","num_iters"
0.99350921165615,"rank,True,del","score,True,add","num_iters"
1,"rank,True,del","(score,True,all-sep)","num_iters"
0.998505447004337,"rank,True,del","(score,True,all-uni)","num_iters"
0.999999658983376,"rank,True,del","score,True,del","num_iters"
1,"score,False,add","(score,False,all-sep)","num_iters"
1,"score,False,add","(score,False,all-uni)","num_iters"
1,"score,False,add","score,False,del","num_iters"
0.627062893216056,"score,False,add","score,True,add","num_iters"
0.999953745177145,"score,False,add","(score,True,all-sep)","num_iters"
0.752211896403493,"score,False,add","(score,True,all-uni)","num_iters"
1,"score,False,add","score,True,del","num_iters"
1,"(score,False,all-sep)","(score,False,all-uni)","num_iters"
1,"(score,False,all-sep)","score,False,del","num_iters"
0.529105759737855,"(score,False,all-sep)","score,True,add","num_iters"
0.999769323012706,"(score,False,all-sep)","(score,True,all-sep)","num_iters"
0.661952364484949,"(score,False,all-sep)","(score,True,all-uni)","num_iters"
1,"(score,False,all-sep)","score,True,del","num_iters"
1,"(score,False,all-uni)","score,False,del","num_iters"
0.675477789058932,"(score,False,all-uni)","score,True,add","num_iters"
0.999981536409092,"(score,False,all-uni)","(score,True,all-sep)","num_iters"
0.793669657529355,"(score,False,all-uni)","(score,True,all-uni)","num_iters"
1,"(score,False,all-uni)","score,True,del","num_iters"
0.627062893216056,"score,False,del","score,True,add","num_iters"
0.999953745177145,"score,False,del","(score,True,all-sep)","num_iters"
0.752211896403493,"score,False,del","(score,True,all-uni)","num_iters"
1,"score,False,del","score,True,del","num_iters"
0.999752666487099,"score,True,add","(score,True,all-sep)","num_iters"
1,"score,True,add","(score,True,all-uni)","num_iters"
0.589315992998069,"score,True,add","score,True,del","num_iters"
0.999973704221696,"(score,True,all-sep)","(score,True,all-uni)","num_iters"
0.999911184892409,"(score,True,all-sep)","score,True,del","num_iters"
0.718428967093922,"(score,True,all-uni)","score,True,del","num_iters"
