"Test","contrast","estimate","SE","df","z.ratio","p.value","setting_1","setting_2"
"rank_score_True","(skip,False,all-sep) - (skip,True,all-uni)",-192.292307692308,38.3134245375161,Inf,-5.01892769997673,0.000143411530802291,"(skip,False,all-sep)","(skip,True,all-uni)"
"rank_score_True","(skip,False,all-uni) - True,True,del",152.034615384615,38.3134245375161,Inf,3.96818131555285,0.0199888098097782,"(skip,False,all-uni)","True,True,del"
"rank_score_True","skip,False,del - skip,True,add",-164.603846153846,38.3134245375161,Inf,-4.29624467509209,0.00479455719732077,"skip,False,del","skip,True,add"
"rank_score_True","skip,False,del - (skip,True,all-uni)",-170.753846153846,38.3134245375161,Inf,-4.45676282438929,0.00229650139805422,"skip,False,del","(skip,True,all-uni)"
"rank_score_True","skip,True,add - skip,True,del",205.707692307692,38.3134245375161,Inf,5.36907610819976,2.18429210701442e-05,"skip,True,add","skip,True,del"
"rank_score_True","skip,True,add - True,False,add",159.946153846154,38.3134245375161,Inf,4.1746765207463,0.00823610945070942,"skip,True,add","True,False,add"
"rank_score_True","skip,True,add - (True,False,all-sep)",230.396153846154,38.3134245375161,Inf,6.01345759684186,5.01236563905577e-07,"skip,True,add","(True,False,all-sep)"
"rank_score_True","skip,True,add - (True,False,all-uni)",150.611538461538,38.3134245375161,Inf,3.9310382791301,0.0233440255479137,"skip,True,add","(True,False,all-uni)"
"rank_score_True","skip,True,add - True,False,del",213.126923076923,38.3134245375161,Inf,5.56272183052265,7.33053465260468e-06,"skip,True,add","True,False,del"
"rank_score_True","skip,True,add - True,True,del",251.880769230769,38.3134245375161,Inf,6.57421706024034,1.34991153962618e-08,"skip,True,add","True,True,del"
"rank_score_True","(skip,True,all-sep) - True,True,del",163.661538461538,38.3134245375161,Inf,4.27164996178514,0.00535528258914789,"(skip,True,all-sep)","True,True,del"
"rank_score_True","(skip,True,all-uni) - skip,True,del",211.857692307692,38.3134245375161,Inf,5.52959425749696,8.85883555003409e-06,"(skip,True,all-uni)","skip,True,del"
"rank_score_True","(skip,True,all-uni) - True,False,add",166.096153846154,38.3134245375161,Inf,4.3351946700435,0.00401942072816336,"(skip,True,all-uni)","True,False,add"
"rank_score_True","(skip,True,all-uni) - (True,False,all-sep)",236.546153846154,38.3134245375161,Inf,6.17397574613906,1.83798780782754e-07,"(skip,True,all-uni)","(True,False,all-sep)"
"rank_score_True","(skip,True,all-uni) - (True,False,all-uni)",156.761538461538,38.3134245375161,Inf,4.0915564284273,0.011826259184839,"(skip,True,all-uni)","(True,False,all-uni)"
"rank_score_True","(skip,True,all-uni) - True,False,del",219.276923076923,38.3134245375161,Inf,5.72323997981985,2.88451665193003e-06,"(skip,True,all-uni)","True,False,del"
"rank_score_True","(skip,True,all-uni) - True,True,del",258.030769230769,38.3134245375161,Inf,6.73473520953754,4.53271310832307e-09,"(skip,True,all-uni)","True,True,del"
"rank_score_True","skip,True,del - (True,True,all-uni)",-148.015384615385,38.3134245375161,Inf,-3.86327733430483,0.0308777402741712,"skip,True,del","(True,True,all-uni)"
"rank_score_True","(True,False,all-sep) - True,True,add",-165.930769230769,38.3134245375161,Inf,-4.33087804689167,0.004099039506141,"(True,False,all-sep)","True,True,add"
"rank_score_True","(True,False,all-sep) - (True,True,all-uni)",-172.703846153846,38.3134245375161,Inf,-4.50765882294693,0.00180909341719953,"(True,False,all-sep)","(True,True,all-uni)"
"rank_score_True","True,False,del - True,True,add",-148.661538461538,38.3134245375161,Inf,-3.88014228057245,0.0288131244457039,"True,False,del","True,True,add"
"rank_score_True","True,False,del - (True,True,all-uni)",-155.434615384615,38.3134245375161,Inf,-4.05692305662772,0.0137236732691445,"True,False,del","(True,True,all-uni)"
"rank_score_True","True,True,add - True,True,del",187.415384615385,38.3134245375161,Inf,4.89163751029014,0.0002760013540494,"True,True,add","True,True,del"
"rank_score_True","(True,True,all-uni) - True,True,del",194.188461538462,38.3134245375161,Inf,5.06841828634541,0.000110713293631316,"(True,True,all-uni)","True,True,del"
"num_iters_both_False","skip,True,add - (True,True,all-uni)",89.8692307692308,23.0588102329034,Inf,3.8973923572602,0.0268365889515617,"skip,True,add","(True,True,all-uni)"
"num_iters_both_False","skip,True,del - (True,True,all-uni)",86.3769230769231,23.0588102329034,Inf,3.7459401506184,0.0496025648187499,"skip,True,del","(True,True,all-uni)"
"num_iters_both_True","(False,False,all-sep) - skip,True,add",-130.734615384615,31.2918848708702,Inf,-4.17790797595312,0.00811999271376686,"(False,False,all-sep)","skip,True,add"
"num_iters_both_True","(False,False,all-sep) - (skip,True,all-uni)",-125.026923076923,31.2918848708702,Inf,-3.99550629797029,0.0178174948787508,"(False,False,all-sep)","(skip,True,all-uni)"
"num_iters_both_True","False,False,del - skip,True,add",-158.015384615385,31.2918848708702,Inf,-5.04972408237646,0.000122115829657486,"False,False,del","skip,True,add"
"num_iters_both_True","False,False,del - (skip,True,all-uni)",-152.307692307692,31.2918848708702,Inf,-4.86732240439362,0.000312212322789532,"False,False,del","(skip,True,all-uni)"
"num_iters_both_True","False,True,add - False,True,del",118.626923076923,31.2918848708702,Inf,3.79098042724022,0.0414148433392604,"False,True,add","False,True,del"
"num_iters_both_True","False,True,add - True,True,del",122.673076923077,31.2918848708702,Inf,3.92028404262966,0.0244107268069481,"False,True,add","True,True,del"
"num_iters_both_True","(False,True,all-uni) - True,True,del",117.661538461538,31.2918848708702,Inf,3.760129469576,0.0468718220876805,"(False,True,all-uni)","True,True,del"
"num_iters_both_True","False,True,del - skip,True,add",-171.296153846154,31.2918848708702,Inf,-5.47413984657775,1.21341132147261e-05,"False,True,del","skip,True,add"
"num_iters_both_True","False,True,del - (skip,True,all-sep)",-124.261538461538,31.2918848708702,Inf,-3.97104677376639,0.0197498775018234,"False,True,del","(skip,True,all-sep)"
"num_iters_both_True","False,True,del - (skip,True,all-uni)",-165.588461538462,31.2918848708702,Inf,-5.29173816859492,3.34399589631585e-05,"False,True,del","(skip,True,all-uni)"
"num_iters_both_True","skip,False,del - skip,True,add",-117.176923076923,31.2918848708702,Inf,-3.74464253465293,0.0498596200048013,"skip,False,del","skip,True,add"
"num_iters_both_True","skip,True,add - skip,True,del",121.553846153846,31.2918848708702,Inf,3.88451659768828,0.0282992980306402,"skip,True,add","skip,True,del"
"num_iters_both_True","skip,True,add - True,False,add",125.861538461538,31.2918848708702,Inf,4.02217824144891,0.0159148209811188,"skip,True,add","True,False,add"
"num_iters_both_True","skip,True,add - (True,False,all-sep)",142.073076923077,31.2918848708702,Inf,4.5402530882802,0.00155075409918351,"skip,True,add","(True,False,all-sep)"
"num_iters_both_True","skip,True,add - (True,False,all-uni)",121.665384615385,31.2918848708702,Inf,3.88808105096423,0.0278870093993233,"skip,True,add","(True,False,all-uni)"
"num_iters_both_True","skip,True,add - True,False,del",167.869230769231,31.2918848708702,Inf,5.36462509247889,2.23884373564984e-05,"skip,True,add","True,False,del"
"num_iters_both_True","skip,True,add - True,True,del",175.342307692308,31.2918848708702,Inf,5.6034434619672,5.79971718811078e-06,"skip,True,add","True,True,del"
"num_iters_both_True","(skip,True,all-sep) - True,False,del",120.834615384615,31.2918848708702,Inf,3.86153201966754,0.0310991946215225,"(skip,True,all-sep)","True,False,del"
"num_iters_both_True","(skip,True,all-sep) - True,True,del",128.307692307692,31.2918848708702,Inf,4.10035038915584,0.011385691684391,"(skip,True,all-sep)","True,True,del"
"num_iters_both_True","(skip,True,all-uni) - True,False,add",120.153846153846,31.2918848708702,Inf,3.83977656346608,0.0339883885084502,"(skip,True,all-uni)","True,False,add"
"num_iters_both_True","(skip,True,all-uni) - (True,False,all-sep)",136.365384615385,31.2918848708702,Inf,4.35785141029737,0.00362513589872745,"(skip,True,all-uni)","(True,False,all-sep)"
"num_iters_both_True","(skip,True,all-uni) - True,False,del",162.161538461538,31.2918848708702,Inf,5.18222341449606,6.05147551272304e-05,"(skip,True,all-uni)","True,False,del"
"num_iters_both_True","(skip,True,all-uni) - True,True,del",169.634615384615,31.2918848708702,Inf,5.42104178398436,1.63537471805605e-05,"(skip,True,all-uni)","True,True,del"
"num_iters_rank_False","False,False,add - skip,True,add",-82.6192307692308,20.5754051169127,Inf,-4.01543640573662,0.0163767076621258,"False,False,add","skip,True,add"
"num_iters_rank_False","(False,False,all-sep) - skip,True,add",-90.1923076923077,20.5754051169127,Inf,-4.38350094104202,0.00322332518001821,"(False,False,all-sep)","skip,True,add"
"num_iters_rank_False","(False,False,all-sep) - (skip,True,all-uni)",-77.9346153846154,20.5754051169127,Inf,-3.78775605835115,0.0419558610293549,"(False,False,all-sep)","(skip,True,all-uni)"
"num_iters_rank_False","(False,False,all-sep) - skip,True,del",-81.5384615384615,20.5754051169127,Inf,-3.96290916631517,0.0204355804803757,"(False,False,all-sep)","skip,True,del"
"num_iters_rank_False","(False,False,all-uni) - skip,True,add",-86.0615384615385,20.5754051169127,Inf,-4.18273846723907,0.00794931486247103,"(False,False,all-uni)","skip,True,add"
"num_iters_rank_False","(False,False,all-uni) - skip,True,del",-77.4076923076923,20.5754051169127,Inf,-3.76214669251223,0.0464952878536598,"(False,False,all-uni)","skip,True,del"
"num_iters_rank_False","False,False,del - skip,True,add",-82.6192307692308,20.5754051169127,Inf,-4.01543640573662,0.0163767076621258,"False,False,del","skip,True,add"
"num_iters_rank_False","skip,True,add - True,False,add",94.4423076923077,20.5754051169127,Inf,4.59005823485232,0.00122301771956227,"skip,True,add","True,False,add"
"num_iters_rank_False","skip,True,add - (True,False,all-sep)",106.534615384615,20.5754051169127,Inf,5.17776514140396,6.19784695320172e-05,"skip,True,add","(True,False,all-sep)"
"num_iters_rank_False","skip,True,add - (True,False,all-uni)",97.8846153846154,20.5754051169127,Inf,4.75736029635477,0.000541348906324783,"skip,True,add","(True,False,all-uni)"
"num_iters_rank_False","skip,True,add - True,False,del",94.4423076923077,20.5754051169127,Inf,4.59005823485232,0.00122301771956227,"skip,True,add","True,False,del"
"num_iters_rank_False","skip,True,add - (True,True,all-sep)",85.2461538461539,20.5754051169127,Inf,4.14310937557592,0.00945654476352316,"skip,True,add","(True,True,all-sep)"
"num_iters_rank_False","skip,True,add - (True,True,all-uni)",79.8307692307692,20.5754051169127,Inf,3.87991238943574,0.0288403705176529,"skip,True,add","(True,True,all-uni)"
"num_iters_rank_False","(skip,True,all-sep) - (True,False,all-sep)",79.4153846153846,20.5754051169127,Inf,3.85972398424885,0.0313301866619621,"(skip,True,all-sep)","(True,False,all-sep)"
"num_iters_rank_False","(skip,True,all-uni) - True,False,add",82.1846153846154,20.5754051169127,Inf,3.99431335216145,0.0179074345514021,"(skip,True,all-uni)","True,False,add"
"num_iters_rank_False","(skip,True,all-uni) - (True,False,all-sep)",94.2769230769231,20.5754051169127,Inf,4.58202025871309,0.00127099454345212,"(skip,True,all-uni)","(True,False,all-sep)"
"num_iters_rank_False","(skip,True,all-uni) - (True,False,all-uni)",85.6269230769231,20.5754051169127,Inf,4.1616154136639,0.0087217164524239,"(skip,True,all-uni)","(True,False,all-uni)"
"num_iters_rank_False","(skip,True,all-uni) - True,False,del",82.1846153846154,20.5754051169127,Inf,3.99431335216145,0.0179074345514021,"(skip,True,all-uni)","True,False,del"
"num_iters_rank_False","skip,True,del - True,False,add",85.7884615384615,20.5754051169127,Inf,4.16946646012547,0.00842665372496813,"skip,True,del","True,False,add"
"num_iters_rank_False","skip,True,del - (True,False,all-sep)",97.8807692307692,20.5754051169127,Inf,4.75717336667712,0.000541850255824075,"skip,True,del","(True,False,all-sep)"
"num_iters_rank_False","skip,True,del - (True,False,all-uni)",89.2307692307692,20.5754051169127,Inf,4.33676852162793,0.00399076010162883,"skip,True,del","(True,False,all-uni)"
"num_iters_rank_False","skip,True,del - True,False,del",85.7884615384615,20.5754051169127,Inf,4.16946646012547,0.00842665372496813,"skip,True,del","True,False,del"
"num_iters_rank_True","False,False,del - skip,True,add",-120.392307692308,29.2222729989052,Inf,-4.11988169766322,0.010462248582382,"False,False,del","skip,True,add"
"num_iters_rank_True","False,False,del - (skip,True,all-uni)",-111.953846153846,29.2222729989052,Inf,-3.83111355362536,0.0352078327385479,"False,False,del","(skip,True,all-uni)"
"num_iters_rank_True","skip,False,add - True,False,del",112.984615384615,29.2222729989052,Inf,3.86638696410948,0.0304868564770288,"skip,False,add","True,False,del"
"num_iters_rank_True","(skip,False,all-uni) - True,False,del",119.757692307692,29.2222729989052,Inf,4.0981648591189,0.0114937066493359,"(skip,False,all-uni)","True,False,del"
"num_iters_rank_True","skip,True,add - True,False,del",134.780769230769,29.2222729989052,Inf,4.61226165520453,0.00109933878049764,"skip,True,add","True,False,del"
"num_iters_rank_True","(skip,True,all-uni) - True,False,del",126.342307692308,29.2222729989052,Inf,4.32349351116667,0.00423874334257655,"(skip,True,all-uni)","True,False,del"
"num_iters_score_False","False,False,add - skip,False,add",-58.1423076923078,15.2628716491333,Inf,-3.80939504890675,0.0384487936389505,"False,False,add","skip,False,add"
"num_iters_score_False","False,False,add - (skip,False,all-uni)",-59.3653846153847,15.2628716491333,Inf,-3.88952917773869,0.0277211344380928,"False,False,add","(skip,False,all-uni)"
"num_iters_score_False","False,False,add - skip,False,del",-58.1423076923078,15.2628716491333,Inf,-3.80939504890675,0.0384487936389505,"False,False,add","skip,False,del"
"num_iters_score_False","(False,False,all-sep) - skip,False,add",-63.0653846153846,15.2628716491333,Inf,-4.13194751716108,0.00992779069823311,"(False,False,all-sep)","skip,False,add"
"num_iters_score_False","(False,False,all-sep) - (skip,False,all-uni)",-64.2884615384615,15.2628716491333,Inf,-4.21208164599301,0.00698357412856577,"(False,False,all-sep)","(skip,False,all-uni)"
"num_iters_score_False","(False,False,all-sep) - skip,False,del",-63.0653846153846,15.2628716491333,Inf,-4.13194751716108,0.00992779069823311,"(False,False,all-sep)","skip,False,del"
"num_iters_score_False","False,False,del - skip,False,add",-58.1423076923077,15.2628716491333,Inf,-3.80939504890675,0.0384487936389509,"False,False,del","skip,False,add"
"num_iters_score_False","False,False,del - (skip,False,all-uni)",-59.3653846153846,15.2628716491333,Inf,-3.88952917773869,0.0277211344380931,"False,False,del","(skip,False,all-uni)"
"num_iters_score_False","False,False,del - skip,False,del",-58.1423076923077,15.2628716491333,Inf,-3.80939504890675,0.0384487936389509,"False,False,del","skip,False,del"
"num_iters_score_False","False,True,add - (skip,False,all-uni)",-57.7153846153846,15.2628716491333,Inf,-3.78142370205032,0.0430377882371848,"False,True,add","(skip,False,all-uni)"
"num_iters_score_False","False,True,del - (skip,False,all-uni)",-57.7153846153846,15.2628716491333,Inf,-3.78142370205032,0.0430377882371846,"False,True,del","(skip,False,all-uni)"
"num_iters_score_False","skip,False,add - True,False,add",69.8384615384616,15.2628716491333,Inf,4.5757091551266,0.00130992229801049,"skip,False,add","True,False,add"
"num_iters_score_False","skip,False,add - (True,False,all-sep)",74.7615384615385,15.2628716491333,Inf,4.89826162338092,0.000266859551066382,"skip,False,add","(True,False,all-sep)"
"num_iters_score_False","skip,False,add - (True,False,all-uni)",66.3923076923077,15.2628716491333,Inf,4.34992242734857,0.00375872530338475,"skip,False,add","(True,False,all-uni)"
"num_iters_score_False","skip,False,add - True,False,del",69.8384615384616,15.2628716491333,Inf,4.5757091551266,0.00130992229801049,"skip,False,add","True,False,del"
"num_iters_score_False","skip,False,add - True,True,add",68.1884615384616,15.2628716491333,Inf,4.46760367943823,0.00218317868916881,"skip,False,add","True,True,add"
"num_iters_score_False","skip,False,add - (True,True,all-sep)",71.3461538461539,15.2628716491333,Inf,4.67449084852949,0.000813327219034923,"skip,False,add","(True,True,all-sep)"
"num_iters_score_False","skip,False,add - (True,True,all-uni)",66.4653846153846,15.2628716491333,Inf,4.35471031554922,0.00367750685087273,"skip,False,add","(True,True,all-uni)"
"num_iters_score_False","skip,False,add - True,True,del",68.1884615384615,15.2628716491333,Inf,4.46760367943823,0.00218317868916887,"skip,False,add","True,True,del"
"num_iters_score_False","(skip,False,all-sep) - True,False,add",63.5884615384615,15.2628716491333,Inf,4.1662187169131,0.00854754316686091,"(skip,False,all-sep)","True,False,add"
"num_iters_score_False","(skip,False,all-sep) - (True,False,all-sep)",68.5115384615385,15.2628716491333,Inf,4.48877118516742,0.00197713125519196,"(skip,False,all-sep)","(True,False,all-sep)"
"num_iters_score_False","(skip,False,all-sep) - (True,False,all-uni)",60.1423076923077,15.2628716491333,Inf,3.94043198913507,0.0224484622878921,"(skip,False,all-sep)","(True,False,all-uni)"
"num_iters_score_False","(skip,False,all-sep) - True,False,del",63.5884615384615,15.2628716491333,Inf,4.1662187169131,0.00854754316686091,"(skip,False,all-sep)","True,False,del"
"num_iters_score_False","(skip,False,all-sep) - True,True,add",61.9384615384615,15.2628716491333,Inf,4.05811324122473,0.0136539351299432,"(skip,False,all-sep)","True,True,add"
"num_iters_score_False","(skip,False,all-sep) - (True,True,all-sep)",65.0961538461539,15.2628716491333,Inf,4.26500041031599,0.00551729063046714,"(skip,False,all-sep)","(True,True,all-sep)"
"num_iters_score_False","(skip,False,all-sep) - (True,True,all-uni)",60.2153846153846,15.2628716491333,Inf,3.94521987733572,0.0220045930750895,"(skip,False,all-sep)","(True,True,all-uni)"
"num_iters_score_False","(skip,False,all-sep) - True,True,del",61.9384615384615,15.2628716491333,Inf,4.05811324122473,0.0136539351299434,"(skip,False,all-sep)","True,True,del"
"num_iters_score_False","(skip,False,all-uni) - True,False,add",71.0615384615385,15.2628716491333,Inf,4.65584328395853,0.000890534154056565,"(skip,False,all-uni)","True,False,add"
"num_iters_score_False","(skip,False,all-uni) - (True,False,all-sep)",75.9846153846154,15.2628716491333,Inf,4.97839575221286,0.000176953149246001,"(skip,False,all-uni)","(True,False,all-sep)"
"num_iters_score_False","(skip,False,all-uni) - (True,False,all-uni)",67.6153846153846,15.2628716491333,Inf,4.4300565561805,0.00260015123921804,"(skip,False,all-uni)","(True,False,all-uni)"
"num_iters_score_False","(skip,False,all-uni) - True,False,del",71.0615384615385,15.2628716491333,Inf,4.65584328395853,0.000890534154056565,"(skip,False,all-uni)","True,False,del"
"num_iters_score_False","(skip,False,all-uni) - True,True,add",69.4115384615385,15.2628716491333,Inf,4.54773780827017,0.0014966274343706,"(skip,False,all-uni)","True,True,add"
"num_iters_score_False","(skip,False,all-uni) - (True,True,all-sep)",72.5692307692308,15.2628716491333,Inf,4.75462497736142,0.000548729740128766,"(skip,False,all-uni)","(True,True,all-sep)"
"num_iters_score_False","(skip,False,all-uni) - (True,True,all-uni)",67.6884615384616,15.2628716491333,Inf,4.43484444438115,0.00254303072494922,"(skip,False,all-uni)","(True,True,all-uni)"
"num_iters_score_False","(skip,False,all-uni) - True,True,del",69.4115384615384,15.2628716491333,Inf,4.54773780827016,0.00149662743437063,"(skip,False,all-uni)","True,True,del"
"num_iters_score_False","skip,False,del - True,False,add",69.8384615384616,15.2628716491333,Inf,4.5757091551266,0.00130992229801049,"skip,False,del","True,False,add"
"num_iters_score_False","skip,False,del - (True,False,all-sep)",74.7615384615385,15.2628716491333,Inf,4.89826162338092,0.000266859551066382,"skip,False,del","(True,False,all-sep)"
"num_iters_score_False","skip,False,del - (True,False,all-uni)",66.3923076923077,15.2628716491333,Inf,4.34992242734857,0.00375872530338475,"skip,False,del","(True,False,all-uni)"
"num_iters_score_False","skip,False,del - True,False,del",69.8384615384616,15.2628716491333,Inf,4.5757091551266,0.00130992229801049,"skip,False,del","True,False,del"
"num_iters_score_False","skip,False,del - True,True,add",68.1884615384616,15.2628716491333,Inf,4.46760367943823,0.00218317868916881,"skip,False,del","True,True,add"
"num_iters_score_False","skip,False,del - (True,True,all-sep)",71.3461538461539,15.2628716491333,Inf,4.67449084852949,0.000813327219034923,"skip,False,del","(True,True,all-sep)"
"num_iters_score_False","skip,False,del - (True,True,all-uni)",66.4653846153846,15.2628716491333,Inf,4.35471031554922,0.00367750685087273,"skip,False,del","(True,True,all-uni)"
"num_iters_score_False","skip,False,del - True,True,del",68.1884615384615,15.2628716491333,Inf,4.46760367943823,0.00218317868916886,"skip,False,del","True,True,del"
"num_iters_score_False","skip,True,add - True,False,add",63.2730769230769,15.2628716491333,Inf,4.14555519941556,0.00935616046717631,"skip,True,add","True,False,add"
"num_iters_score_False","skip,True,add - (True,False,all-sep)",68.1961538461538,15.2628716491333,Inf,4.46810766766988,0.00217804258179755,"skip,True,add","(True,False,all-sep)"
"num_iters_score_False","skip,True,add - (True,False,all-uni)",59.8269230769231,15.2628716491333,Inf,3.91976847163753,0.0244630051269156,"skip,True,add","(True,False,all-uni)"
"num_iters_score_False","skip,True,add - True,False,del",63.2730769230769,15.2628716491333,Inf,4.14555519941556,0.00935616046717631,"skip,True,add","True,False,del"
"num_iters_score_False","skip,True,add - True,True,add",61.6230769230769,15.2628716491333,Inf,4.03744972372719,0.0149137760222532,"skip,True,add","True,True,add"
"num_iters_score_False","skip,True,add - (True,True,all-sep)",64.7807692307692,15.2628716491333,Inf,4.24433689281844,0.00605104516937921,"skip,True,add","(True,True,all-sep)"
"num_iters_score_False","skip,True,add - (True,True,all-uni)",59.9,15.2628716491333,Inf,3.92455635983818,0.0239815615895939,"skip,True,add","(True,True,all-uni)"
"num_iters_score_False","skip,True,add - True,True,del",61.6230769230769,15.2628716491333,Inf,4.03744972372719,0.0149137760222534,"skip,True,add","True,True,del"
"num_iters_score_False","(skip,True,all-sep) - True,False,add",58.4692307692308,15.2628716491333,Inf,3.83081454875177,0.0352506493718729,"(skip,True,all-sep)","True,False,add"
"num_iters_score_False","(skip,True,all-sep) - (True,False,all-sep)",63.3923076923077,15.2628716491333,Inf,4.15336701700609,0.00904227444054208,"(skip,True,all-sep)","(True,False,all-sep)"
"num_iters_score_False","(skip,True,all-sep) - True,False,del",58.4692307692308,15.2628716491333,Inf,3.83081454875177,0.035250649371873,"(skip,True,all-sep)","True,False,del"
"num_iters_score_False","(skip,True,all-sep) - (True,True,all-sep)",59.9769230769231,15.2628716491333,Inf,3.92959624215465,0.0234844578924863,"(skip,True,all-sep)","(True,True,all-sep)"
"num_iters_score_False","(skip,True,all-uni) - True,False,add",63.2730769230769,15.2628716491333,Inf,4.14555519941556,0.00935616046717631,"(skip,True,all-uni)","True,False,add"
"num_iters_score_False","(skip,True,all-uni) - (True,False,all-sep)",68.1961538461538,15.2628716491333,Inf,4.46810766766988,0.00217804258179755,"(skip,True,all-uni)","(True,False,all-sep)"
"num_iters_score_False","(skip,True,all-uni) - (True,False,all-uni)",59.8269230769231,15.2628716491333,Inf,3.91976847163753,0.0244630051269156,"(skip,True,all-uni)","(True,False,all-uni)"
"num_iters_score_False","(skip,True,all-uni) - True,False,del",63.2730769230769,15.2628716491333,Inf,4.14555519941556,0.00935616046717631,"(skip,True,all-uni)","True,False,del"
"num_iters_score_False","(skip,True,all-uni) - True,True,add",61.6230769230769,15.2628716491333,Inf,4.03744972372719,0.0149137760222532,"(skip,True,all-uni)","True,True,add"
"num_iters_score_False","(skip,True,all-uni) - (True,True,all-sep)",64.7807692307692,15.2628716491333,Inf,4.24433689281844,0.00605104516937921,"(skip,True,all-uni)","(True,True,all-sep)"
"num_iters_score_False","(skip,True,all-uni) - (True,True,all-uni)",59.9,15.2628716491333,Inf,3.92455635983818,0.0239815615895939,"(skip,True,all-uni)","(True,True,all-uni)"
"num_iters_score_False","(skip,True,all-uni) - True,True,del",61.6230769230769,15.2628716491333,Inf,4.03744972372719,0.0149137760222534,"(skip,True,all-uni)","True,True,del"
"num_iters_score_False","skip,True,del - True,False,add",63.2730769230769,15.2628716491333,Inf,4.14555519941556,0.00935616046717631,"skip,True,del","True,False,add"
"num_iters_score_False","skip,True,del - (True,False,all-sep)",68.1961538461538,15.2628716491333,Inf,4.46810766766988,0.00217804258179755,"skip,True,del","(True,False,all-sep)"
"num_iters_score_False","skip,True,del - (True,False,all-uni)",59.8269230769231,15.2628716491333,Inf,3.91976847163753,0.0244630051269156,"skip,True,del","(True,False,all-uni)"
"num_iters_score_False","skip,True,del - True,False,del",63.2730769230769,15.2628716491333,Inf,4.14555519941556,0.00935616046717631,"skip,True,del","True,False,del"
"num_iters_score_False","skip,True,del - True,True,add",61.6230769230769,15.2628716491333,Inf,4.03744972372719,0.0149137760222532,"skip,True,del","True,True,add"
"num_iters_score_False","skip,True,del - (True,True,all-sep)",64.7807692307692,15.2628716491333,Inf,4.24433689281844,0.00605104516937921,"skip,True,del","(True,True,all-sep)"
"num_iters_score_False","skip,True,del - (True,True,all-uni)",59.9,15.2628716491333,Inf,3.92455635983818,0.0239815615895939,"skip,True,del","(True,True,all-uni)"
"num_iters_score_False","skip,True,del - True,True,del",61.6230769230769,15.2628716491333,Inf,4.03744972372719,0.0149137760222534,"skip,True,del","True,True,del"
"num_iters_score_True","False,False,add - skip,True,add",-88.1884615384616,22.805746129307,Inf,-3.86694042099913,0.0304177775654099,"False,False,add","skip,True,add"
"num_iters_score_True","(False,False,all-sep) - skip,True,add",-98.5423076923077,22.805746129307,Inf,-4.32094206142521,0.00428805931514144,"(False,False,all-sep)","skip,True,add"
"num_iters_score_True","(False,False,all-sep) - (skip,True,all-uni)",-93.4807692307692,22.805746129307,Inf,-4.09900069485733,0.0114522830110204,"(False,False,all-sep)","(skip,True,all-uni)"
"num_iters_score_True","(False,False,all-uni) - skip,True,add",-93.6115384615385,22.805746129307,Inf,-4.10473474232185,0.0111719021976467,"(False,False,all-uni)","skip,True,add"
"num_iters_score_True","(False,False,all-uni) - (skip,True,all-uni)",-88.55,22.805746129307,Inf,-3.88279337575398,0.0285006741223421,"(False,False,all-uni)","(skip,True,all-uni)"
"num_iters_score_True","False,False,del - skip,True,add",-109.153846153846,22.805746129307,Inf,-4.78624314832549,0.000469012787177381,"False,False,del","skip,True,add"
"num_iters_score_True","False,False,del - (skip,True,all-uni)",-104.092307692308,22.805746129307,Inf,-4.56430178175762,0.00138320008698572,"False,False,del","(skip,True,all-uni)"
"num_iters_score_True","False,True,add - (True,False,all-sep)",93.7076923076923,22.805746129307,Inf,4.10895095369282,0.010969908923582,"False,True,add","(True,False,all-sep)"
"num_iters_score_True","False,True,add - (True,False,all-uni)",86.8115384615385,22.805746129307,Inf,3.80656427416683,0.038891348830041,"False,True,add","(True,False,all-uni)"
"num_iters_score_True","False,True,add - True,False,del",91.5076923076923,22.805746129307,Inf,4.01248403752502,0.0165829474647032,"False,True,add","True,False,del"
"num_iters_score_True","False,True,add - True,True,del",90.6538461538461,22.805746129307,Inf,3.9750440805508,0.0194210772323317,"False,True,add","True,True,del"
"num_iters_score_True","(False,True,all-uni) - (True,False,all-sep)",88.2846153846154,22.805746129307,Inf,3.8711566323701,0.0298963638357031,"(False,True,all-uni)","(True,False,all-sep)"
"num_iters_score_True","(False,True,all-uni) - True,False,del",86.0846153846154,22.805746129307,Inf,3.7746897162023,0.0442171171553184,"(False,True,all-uni)","True,False,del"
"num_iters_score_True","False,True,del - skip,True,add",-93.8807692307692,22.805746129307,Inf,-4.11654013416057,0.0106150257525017,"False,True,del","skip,True,add"
"num_iters_score_True","False,True,del - (skip,True,all-uni)",-88.8192307692308,22.805746129307,Inf,-3.89459876759269,0.0271477485875245,"False,True,del","(skip,True,all-uni)"
"num_iters_score_True","skip,False,add - (True,False,all-sep)",89.1423076923077,22.805746129307,Inf,3.90876523779915,0.0256042600516359,"skip,False,add","(True,False,all-sep)"
"num_iters_score_True","skip,False,add - True,False,del",86.9423076923077,22.805746129307,Inf,3.81229832163135,0.0379998344733602,"skip,False,add","True,False,del"
"num_iters_score_True","skip,False,add - True,True,del",86.0884615384615,22.805746129307,Inf,3.77485836465713,0.0441872139283442,"skip,False,add","True,True,del"
"num_iters_score_True","skip,True,add - True,False,add",105.426923076923,22.805746129307,Inf,4.62282279558669,0.00104480652370272,"skip,True,add","True,False,add"
