"p.value","setting_1","setting_2","metric"
0.0384996673384885,"(both,('add', 0.3),True,True,all-sep)","(rank,('add', 0.3),True,True,all-uni)","num_iters"
0.0384996673384891,"(both,('add', 0.3),True,True,all-sep)","rank,('add', 0.3),True,True,del","num_iters"
0.853927117202459,"(both,('add', 0.3),True,True,all-sep)","rank,('add', 0.4),True,True,add","num_iters"
0.996424496055064,"(both,('add', 0.3),True,True,all-sep)","(rank,('add', 0.4),True,True,all-sep)","num_iters"
0.865936342112354,"(both,('add', 0.3),True,True,all-sep)","(rank,('add', 0.4),True,True,all-uni)","num_iters"
0.908420764116912,"(both,('add', 0.3),True,True,all-sep)","rank,('add', 0.4),True,True,del","num_iters"
0.999900286291067,"(both,('add', 0.3),True,True,all-sep)","rank,('add', 0.5),True,True,add","num_iters"
0.999992623419716,"(both,('add', 0.3),True,True,all-sep)","(rank,('add', 0.5),True,True,all-sep)","num_iters"
0.999730203794724,"(both,('add', 0.3),True,True,all-sep)","(rank,('add', 0.5),True,True,all-uni)","num_iters"
0.999900286291067,"(both,('add', 0.3),True,True,all-sep)","rank,('add', 0.5),True,True,del","num_iters"
0.999999997981366,"(both,('add', 0.3),True,True,all-sep)","rank,('add', 0.6),True,True,add","num_iters"
1,"(both,('add', 0.3),True,True,all-sep)","(rank,('add', 0.6),True,True,all-sep)","num_iters"
0.999999918689945,"(both,('add', 0.3),True,True,all-sep)","(rank,('add', 0.6),True,True,all-uni)","num_iters"
0.999999997981366,"(both,('add', 0.3),True,True,all-sep)","rank,('add', 0.6),True,True,del","num_iters"
1,"(both,('add', 0.3),True,True,all-sep)","rank,('add', 0.7),True,True,add","num_iters"
1,"(both,('add', 0.3),True,True,all-sep)","(rank,('add', 0.7),True,True,all-sep)","num_iters"
1,"(both,('add', 0.3),True,True,all-sep)","(rank,('add', 0.7),True,True,all-uni)","num_iters"
1,"(both,('add', 0.3),True,True,all-sep)","rank,('add', 0.7),True,True,del","num_iters"
1,"(both,('add', 0.3),True,True,all-sep)","rank,('add', 0.8),True,True,add","num_iters"
1,"(both,('add', 0.3),True,True,all-sep)","(rank,('add', 0.8),True,True,all-sep)","num_iters"
1,"(both,('add', 0.3),True,True,all-sep)","(rank,('add', 0.8),True,True,all-uni)","num_iters"
1,"(both,('add', 0.3),True,True,all-sep)","rank,('add', 0.8),True,True,del","num_iters"
1,"(both,('add', 0.3),True,True,all-sep)","rank,('add', 0.9),True,True,add","num_iters"
1,"(both,('add', 0.3),True,True,all-sep)","(rank,('add', 0.9),True,True,all-sep)","num_iters"
1,"(both,('add', 0.3),True,True,all-sep)","(rank,('add', 0.9),True,True,all-uni)","num_iters"
1,"(both,('add', 0.3),True,True,all-sep)","rank,('add', 0.9),True,True,del","num_iters"
1,"(both,('add', 0.3),True,True,all-sep)","rank,mul,True,True,add","num_iters"
0.466608700096901,"(both,('add', 0.3),True,True,all-sep)","(rank,mul,True,True,all-sep)","num_iters"
1,"(both,('add', 0.3),True,True,all-sep)","(rank,mul,True,True,all-uni)","num_iters"
0.999999999995055,"(both,('add', 0.3),True,True,all-sep)","rank,mul,True,True,del","num_iters"
1.29984911723113e-12,"(both,('add', 0.3),True,True,all-sep)","score,('add', 0.1),True,True,add","num_iters"
8.05688848970476e-13,"(both,('add', 0.3),True,True,all-sep)","(score,('add', 0.1),True,True,all-sep)","num_iters"
1.29984911723113e-12,"(both,('add', 0.3),True,True,all-sep)","(score,('add', 0.1),True,True,all-uni)","num_iters"
1.29984911723113e-12,"(both,('add', 0.3),True,True,all-sep)","score,('add', 0.1),True,True,del","num_iters"
4.86464327020819e-06,"(both,('add', 0.3),True,True,all-sep)","score,('add', 0.2),True,True,add","num_iters"
4.6790338270597e-10,"(both,('add', 0.3),True,True,all-sep)","(score,('add', 0.2),True,True,all-sep)","num_iters"
4.86464327020819e-06,"(both,('add', 0.3),True,True,all-sep)","(score,('add', 0.2),True,True,all-uni)","num_iters"
7.80811191658515e-06,"(both,('add', 0.3),True,True,all-sep)","score,('add', 0.2),True,True,del","num_iters"
0.000531024343355058,"(both,('add', 0.3),True,True,all-sep)","score,('add', 0.3),True,True,add","num_iters"
0.000113801580460704,"(both,('add', 0.3),True,True,all-sep)","(score,('add', 0.3),True,True,all-sep)","num_iters"
0.000531024343355058,"(both,('add', 0.3),True,True,all-sep)","(score,('add', 0.3),True,True,all-uni)","num_iters"
0.000531024343354947,"(both,('add', 0.3),True,True,all-sep)","score,('add', 0.3),True,True,del","num_iters"
0.0716812067625243,"(both,('add', 0.3),True,True,all-sep)","score,('add', 0.4),True,True,add","num_iters"
0.0151385690655834,"(both,('add', 0.3),True,True,all-sep)","(score,('add', 0.4),True,True,all-sep)","num_iters"
0.0558695149498512,"(both,('add', 0.3),True,True,all-sep)","(score,('add', 0.4),True,True,all-uni)","num_iters"
0.141241470424815,"(both,('add', 0.3),True,True,all-sep)","score,('add', 0.4),True,True,del","num_iters"
0.199839673414188,"(both,('add', 0.3),True,True,all-sep)","score,('add', 0.5),True,True,add","num_iters"
0.135698952287984,"(both,('add', 0.3),True,True,all-sep)","(score,('add', 0.5),True,True,all-sep)","num_iters"
0.199839673414188,"(both,('add', 0.3),True,True,all-sep)","(score,('add', 0.5),True,True,all-uni)","num_iters"
0.288720499299871,"(both,('add', 0.3),True,True,all-sep)","score,('add', 0.5),True,True,del","num_iters"
0.958015904643703,"(both,('add', 0.3),True,True,all-sep)","score,('add', 0.6),True,True,add","num_iters"
0.740760010969988,"(both,('add', 0.3),True,True,all-sep)","(score,('add', 0.6),True,True,all-sep)","num_iters"
0.958015904643703,"(both,('add', 0.3),True,True,all-sep)","(score,('add', 0.6),True,True,all-uni)","num_iters"
0.958015904643703,"(both,('add', 0.3),True,True,all-sep)","score,('add', 0.6),True,True,del","num_iters"
0.999812417285421,"(both,('add', 0.3),True,True,all-sep)","score,('add', 0.7),True,True,add","num_iters"
0.999136554191625,"(both,('add', 0.3),True,True,all-sep)","(score,('add', 0.7),True,True,all-sep)","num_iters"
0.999944628050304,"(both,('add', 0.3),True,True,all-sep)","(score,('add', 0.7),True,True,all-uni)","num_iters"
0.999812417285421,"(both,('add', 0.3),True,True,all-sep)","score,('add', 0.7),True,True,del","num_iters"
1,"(both,('add', 0.3),True,True,all-sep)","score,('add', 0.8),True,True,add","num_iters"
0.999999944693521,"(both,('add', 0.3),True,True,all-sep)","(score,('add', 0.8),True,True,all-sep)","num_iters"
1,"(both,('add', 0.3),True,True,all-sep)","(score,('add', 0.8),True,True,all-uni)","num_iters"
1,"(both,('add', 0.3),True,True,all-sep)","score,('add', 0.8),True,True,del","num_iters"
1,"(both,('add', 0.3),True,True,all-sep)","score,('add', 0.9),True,True,add","num_iters"
1,"(both,('add', 0.3),True,True,all-sep)","(score,('add', 0.9),True,True,all-sep)","num_iters"
1,"(both,('add', 0.3),True,True,all-sep)","(score,('add', 0.9),True,True,all-uni)","num_iters"
1,"(both,('add', 0.3),True,True,all-sep)","score,('add', 0.9),True,True,del","num_iters"
1,"(both,('add', 0.3),True,True,all-sep)","score,mul,True,True,add","num_iters"
1,"(both,('add', 0.3),True,True,all-sep)","(score,mul,True,True,all-sep)","num_iters"
1,"(both,('add', 0.3),True,True,all-sep)","(score,mul,True,True,all-uni)","num_iters"
1,"(both,('add', 0.3),True,True,all-sep)","score,mul,True,True,del","num_iters"
1,"(both,('add', 0.3),True,True,all-uni)","both,('add', 0.3),True,True,del","num_iters"
1,"(both,('add', 0.3),True,True,all-uni)","both,('add', 0.4),True,True,add","num_iters"
1,"(both,('add', 0.3),True,True,all-uni)","(both,('add', 0.4),True,True,all-sep)","num_iters"
1,"(both,('add', 0.3),True,True,all-uni)","(both,('add', 0.4),True,True,all-uni)","num_iters"
1,"(both,('add', 0.3),True,True,all-uni)","both,('add', 0.4),True,True,del","num_iters"
1,"(both,('add', 0.3),True,True,all-uni)","both,('add', 0.5),True,True,add","num_iters"
1,"(both,('add', 0.3),True,True,all-uni)","(both,('add', 0.5),True,True,all-sep)","num_iters"
1,"(both,('add', 0.3),True,True,all-uni)","(both,('add', 0.5),True,True,all-uni)","num_iters"
1,"(both,('add', 0.3),True,True,all-uni)","both,('add', 0.5),True,True,del","num_iters"
1,"(both,('add', 0.3),True,True,all-uni)","both,('add', 0.6),True,True,add","num_iters"
1,"(both,('add', 0.3),True,True,all-uni)","(both,('add', 0.6),True,True,all-sep)","num_iters"
1,"(both,('add', 0.3),True,True,all-uni)","(both,('add', 0.6),True,True,all-uni)","num_iters"
1,"(both,('add', 0.3),True,True,all-uni)","both,('add', 0.6),True,True,del","num_iters"
1,"(both,('add', 0.3),True,True,all-uni)","both,('add', 0.7),True,True,add","num_iters"
1,"(both,('add', 0.3),True,True,all-uni)","(both,('add', 0.7),True,True,all-sep)","num_iters"
1,"(both,('add', 0.3),True,True,all-uni)","(both,('add', 0.7),True,True,all-uni)","num_iters"
1,"(both,('add', 0.3),True,True,all-uni)","both,('add', 0.7),True,True,del","num_iters"
1,"(both,('add', 0.3),True,True,all-uni)","both,('add', 0.8),True,True,add","num_iters"
1,"(both,('add', 0.3),True,True,all-uni)","(both,('add', 0.8),True,True,all-sep)","num_iters"
1,"(both,('add', 0.3),True,True,all-uni)","(both,('add', 0.8),True,True,all-uni)","num_iters"
1,"(both,('add', 0.3),True,True,all-uni)","both,('add', 0.8),True,True,del","num_iters"
1,"(both,('add', 0.3),True,True,all-uni)","both,('add', 0.9),True,True,add","num_iters"
1,"(both,('add', 0.3),True,True,all-uni)","(both,('add', 0.9),True,True,all-sep)","num_iters"
1,"(both,('add', 0.3),True,True,all-uni)","(both,('add', 0.9),True,True,all-uni)","num_iters"
1,"(both,('add', 0.3),True,True,all-uni)","both,('add', 0.9),True,True,del","num_iters"
1,"(both,('add', 0.3),True,True,all-uni)","both,mul,True,True,add","num_iters"
0.976198100040659,"(both,('add', 0.3),True,True,all-uni)","(both,mul,True,True,all-sep)","num_iters"
1,"(both,('add', 0.3),True,True,all-uni)","(both,mul,True,True,all-uni)","num_iters"
1,"(both,('add', 0.3),True,True,all-uni)","both,mul,True,True,del","num_iters"
2.56422770794629e-08,"(both,('add', 0.3),True,True,all-uni)","rank,('add', 0.1),True,True,add","num_iters"
1.47116988591378e-08,"(both,('add', 0.3),True,True,all-uni)","(rank,('add', 0.1),True,True,all-sep)","num_iters"
3.9418111996703e-08,"(both,('add', 0.3),True,True,all-uni)","(rank,('add', 0.1),True,True,all-uni)","num_iters"
2.56422770794629e-08,"(both,('add', 0.3),True,True,all-uni)","rank,('add', 0.1),True,True,del","num_iters"
4.26239014457153e-05,"(both,('add', 0.3),True,True,all-uni)","rank,('add', 0.2),True,True,add","num_iters"
0.166675648885608,"(both,('add', 0.3),True,True,all-uni)","(rank,('add', 0.2),True,True,all-sep)","num_iters"
0.000149499126407937,"(both,('add', 0.3),True,True,all-uni)","(rank,('add', 0.2),True,True,all-uni)","num_iters"
4.26239014456042e-05,"(both,('add', 0.3),True,True,all-uni)","rank,('add', 0.2),True,True,del","num_iters"
0.0494180792879594,"(both,('add', 0.3),True,True,all-uni)","rank,('add', 0.3),True,True,add","num_iters"
0.565559540228337,"(both,('add', 0.3),True,True,all-uni)","(rank,('add', 0.3),True,True,all-sep)","num_iters"
0.0494180792879587,"(both,('add', 0.3),True,True,all-uni)","(rank,('add', 0.3),True,True,all-uni)","num_iters"
0.0494180792879587,"(both,('add', 0.3),True,True,all-uni)","rank,('add', 0.3),True,True,del","num_iters"
0.892386485655063,"(both,('add', 0.3),True,True,all-uni)","rank,('add', 0.4),True,True,add","num_iters"
0.998267047482154,"(both,('add', 0.3),True,True,all-uni)","(rank,('add', 0.4),True,True,all-sep)","num_iters"
0.902307665098845,"(both,('add', 0.3),True,True,all-uni)","(rank,('add', 0.4),True,True,all-uni)","num_iters"
0.936360323904218,"(both,('add', 0.3),True,True,all-uni)","rank,('add', 0.4),True,True,del","num_iters"
0.999966003015171,"(both,('add', 0.3),True,True,all-uni)","rank,('add', 0.5),True,True,add","num_iters"
0.999998022286675,"(both,('add', 0.3),True,True,all-uni)","(rank,('add', 0.5),True,True,all-sep)","num_iters"
0.999898865195205,"(both,('add', 0.3),True,True,all-uni)","(rank,('add', 0.5),True,True,all-uni)","num_iters"
0.999966003015171,"(both,('add', 0.3),True,True,all-uni)","rank,('add', 0.5),True,True,del","num_iters"
0.999999999734559,"(both,('add', 0.3),True,True,all-uni)","rank,('add', 0.6),True,True,add","num_iters"
1,"(both,('add', 0.3),True,True,all-uni)","(rank,('add', 0.6),True,True,all-sep)","num_iters"
0.9999999853516,"(both,('add', 0.3),True,True,all-uni)","(rank,('add', 0.6),True,True,all-uni)","num_iters"
0.999999999734559,"(both,('add', 0.3),True,True,all-uni)","rank,('add', 0.6),True,True,del","num_iters"
1,"(both,('add', 0.3),True,True,all-uni)","rank,('add', 0.7),True,True,add","num_iters"
1,"(both,('add', 0.3),True,True,all-uni)","(rank,('add', 0.7),True,True,all-sep)","num_iters"
1,"(both,('add', 0.3),True,True,all-uni)","(rank,('add', 0.7),True,True,all-uni)","num_iters"
1,"(both,('add', 0.3),True,True,all-uni)","rank,('add', 0.7),True,True,del","num_iters"
1,"(both,('add', 0.3),True,True,all-uni)","rank,('add', 0.8),True,True,add","num_iters"
1,"(both,('add', 0.3),True,True,all-uni)","(rank,('add', 0.8),True,True,all-sep)","num_iters"
1,"(both,('add', 0.3),True,True,all-uni)","(rank,('add', 0.8),True,True,all-uni)","num_iters"
1,"(both,('add', 0.3),True,True,all-uni)","rank,('add', 0.8),True,True,del","num_iters"
1,"(both,('add', 0.3),True,True,all-uni)","rank,('add', 0.9),True,True,add","num_iters"
1,"(both,('add', 0.3),True,True,all-uni)","(rank,('add', 0.9),True,True,all-sep)","num_iters"
1,"(both,('add', 0.3),True,True,all-uni)","(rank,('add', 0.9),True,True,all-uni)","num_iters"
1,"(both,('add', 0.3),True,True,all-uni)","rank,('add', 0.9),True,True,del","num_iters"
1,"(both,('add', 0.3),True,True,all-uni)","rank,mul,True,True,add","num_iters"
0.407150307173738,"(both,('add', 0.3),True,True,all-uni)","(rank,mul,True,True,all-sep)","num_iters"
1,"(both,('add', 0.3),True,True,all-uni)","(rank,mul,True,True,all-uni)","num_iters"
0.999999999944705,"(both,('add', 0.3),True,True,all-uni)","rank,mul,True,True,del","num_iters"
1.46760381625199e-12,"(both,('add', 0.3),True,True,all-uni)","score,('add', 0.1),True,True,add","num_iters"
8.39550651221543e-13,"(both,('add', 0.3),True,True,all-uni)","(score,('add', 0.1),True,True,all-sep)","num_iters"
1.46760381625199e-12,"(both,('add', 0.3),True,True,all-uni)","(score,('add', 0.1),True,True,all-uni)","num_iters"
1.46760381625199e-12,"(both,('add', 0.3),True,True,all-uni)","score,('add', 0.1),True,True,del","num_iters"
7.24211568980948e-06,"(both,('add', 0.3),True,True,all-uni)","score,('add', 0.2),True,True,add","num_iters"
7.59244889181332e-10,"(both,('add', 0.3),True,True,all-uni)","(score,('add', 0.2),True,True,all-sep)","num_iters"
7.24211568980948e-06,"(both,('add', 0.3),True,True,all-uni)","(score,('add', 0.2),True,True,all-uni)","num_iters"
1.15632820676392e-05,"(both,('add', 0.3),True,True,all-uni)","score,('add', 0.2),True,True,del","num_iters"
0.000744700973246193,"(both,('add', 0.3),True,True,all-uni)","score,('add', 0.3),True,True,add","num_iters"
0.000163124410504922,"(both,('add', 0.3),True,True,all-uni)","(score,('add', 0.3),True,True,all-sep)","num_iters"
0.000744700973246193,"(both,('add', 0.3),True,True,all-uni)","(score,('add', 0.3),True,True,all-uni)","num_iters"
0.000744700973246082,"(both,('add', 0.3),True,True,all-uni)","score,('add', 0.3),True,True,del","num_iters"
0.0901424759308255,"(both,('add', 0.3),True,True,all-uni)","score,('add', 0.4),True,True,add","num_iters"
0.0199281432617593,"(both,('add', 0.3),True,True,all-uni)","(score,('add', 0.4),True,True,all-sep)","num_iters"
0.0708705609032347,"(both,('add', 0.3),True,True,all-uni)","(score,('add', 0.4),True,True,all-uni)","num_iters"
0.172758371898345,"(both,('add', 0.3),True,True,all-uni)","score,('add', 0.4),True,True,del","num_iters"
0.240206046705941,"(both,('add', 0.3),True,True,all-uni)","score,('add', 0.5),True,True,add","num_iters"
0.166285678402057,"(both,('add', 0.3),True,True,all-uni)","(score,('add', 0.5),True,True,all-sep)","num_iters"
0.240206046705941,"(both,('add', 0.3),True,True,all-uni)","(score,('add', 0.5),True,True,all-uni)","num_iters"
0.33945558921886,"(both,('add', 0.3),True,True,all-uni)","score,('add', 0.5),True,True,del","num_iters"
0.973407074495244,"(both,('add', 0.3),True,True,all-uni)","score,('add', 0.6),True,True,add","num_iters"
0.793933306927022,"(both,('add', 0.3),True,True,all-uni)","(score,('add', 0.6),True,True,all-sep)","num_iters"
0.973407074495244,"(both,('add', 0.3),True,True,all-uni)","(score,('add', 0.6),True,True,all-uni)","num_iters"
0.973407074495244,"(both,('add', 0.3),True,True,all-uni)","score,('add', 0.6),True,True,del","num_iters"
0.999932091363208,"(both,('add', 0.3),True,True,all-uni)","score,('add', 0.7),True,True,add","num_iters"
0.999637441201527,"(both,('add', 0.3),True,True,all-uni)","(score,('add', 0.7),True,True,all-sep)","num_iters"
0.999982134865522,"(both,('add', 0.3),True,True,all-uni)","(score,('add', 0.7),True,True,all-uni)","num_iters"
0.999932091363208,"(both,('add', 0.3),True,True,all-uni)","score,('add', 0.7),True,True,del","num_iters"
1,"(both,('add', 0.3),True,True,all-uni)","score,('add', 0.8),True,True,add","num_iters"
0.999999990361109,"(both,('add', 0.3),True,True,all-uni)","(score,('add', 0.8),True,True,all-sep)","num_iters"
1,"(both,('add', 0.3),True,True,all-uni)","(score,('add', 0.8),True,True,all-uni)","num_iters"
1,"(both,('add', 0.3),True,True,all-uni)","score,('add', 0.8),True,True,del","num_iters"
1,"(both,('add', 0.3),True,True,all-uni)","score,('add', 0.9),True,True,add","num_iters"
1,"(both,('add', 0.3),True,True,all-uni)","(score,('add', 0.9),True,True,all-sep)","num_iters"
1,"(both,('add', 0.3),True,True,all-uni)","(score,('add', 0.9),True,True,all-uni)","num_iters"
1,"(both,('add', 0.3),True,True,all-uni)","score,('add', 0.9),True,True,del","num_iters"
1,"(both,('add', 0.3),True,True,all-uni)","score,mul,True,True,add","num_iters"
1,"(both,('add', 0.3),True,True,all-uni)","(score,mul,True,True,all-sep)","num_iters"
1,"(both,('add', 0.3),True,True,all-uni)","(score,mul,True,True,all-uni)","num_iters"
1,"(both,('add', 0.3),True,True,all-uni)","score,mul,True,True,del","num_iters"
1,"both,('add', 0.3),True,True,del","both,('add', 0.4),True,True,add","num_iters"
1,"both,('add', 0.3),True,True,del","(both,('add', 0.4),True,True,all-sep)","num_iters"
1,"both,('add', 0.3),True,True,del","(both,('add', 0.4),True,True,all-uni)","num_iters"
1,"both,('add', 0.3),True,True,del","both,('add', 0.4),True,True,del","num_iters"
1,"both,('add', 0.3),True,True,del","both,('add', 0.5),True,True,add","num_iters"
1,"both,('add', 0.3),True,True,del","(both,('add', 0.5),True,True,all-sep)","num_iters"
1,"both,('add', 0.3),True,True,del","(both,('add', 0.5),True,True,all-uni)","num_iters"
1,"both,('add', 0.3),True,True,del","both,('add', 0.5),True,True,del","num_iters"
1,"both,('add', 0.3),True,True,del","both,('add', 0.6),True,True,add","num_iters"
1,"both,('add', 0.3),True,True,del","(both,('add', 0.6),True,True,all-sep)","num_iters"
1,"both,('add', 0.3),True,True,del","(both,('add', 0.6),True,True,all-uni)","num_iters"
1,"both,('add', 0.3),True,True,del","both,('add', 0.6),True,True,del","num_iters"
1,"both,('add', 0.3),True,True,del","both,('add', 0.7),True,True,add","num_iters"
1,"both,('add', 0.3),True,True,del","(both,('add', 0.7),True,True,all-sep)","num_iters"
1,"both,('add', 0.3),True,True,del","(both,('add', 0.7),True,True,all-uni)","num_iters"
1,"both,('add', 0.3),True,True,del","both,('add', 0.7),True,True,del","num_iters"
1,"both,('add', 0.3),True,True,del","both,('add', 0.8),True,True,add","num_iters"
1,"both,('add', 0.3),True,True,del","(both,('add', 0.8),True,True,all-sep)","num_iters"
1,"both,('add', 0.3),True,True,del","(both,('add', 0.8),True,True,all-uni)","num_iters"
1,"both,('add', 0.3),True,True,del","both,('add', 0.8),True,True,del","num_iters"
1,"both,('add', 0.3),True,True,del","both,('add', 0.9),True,True,add","num_iters"
1,"both,('add', 0.3),True,True,del","(both,('add', 0.9),True,True,all-sep)","num_iters"
1,"both,('add', 0.3),True,True,del","(both,('add', 0.9),True,True,all-uni)","num_iters"
1,"both,('add', 0.3),True,True,del","both,('add', 0.9),True,True,del","num_iters"
1,"both,('add', 0.3),True,True,del","both,mul,True,True,add","num_iters"
0.97619810004066,"both,('add', 0.3),True,True,del","(both,mul,True,True,all-sep)","num_iters"
1,"both,('add', 0.3),True,True,del","(both,mul,True,True,all-uni)","num_iters"
1,"both,('add', 0.3),True,True,del","both,mul,True,True,del","num_iters"
2.56422770794629e-08,"both,('add', 0.3),True,True,del","rank,('add', 0.1),True,True,add","num_iters"
1.47116988591378e-08,"both,('add', 0.3),True,True,del","(rank,('add', 0.1),True,True,all-sep)","num_iters"
3.9418111996703e-08,"both,('add', 0.3),True,True,del","(rank,('add', 0.1),True,True,all-uni)","num_iters"
2.56422770794629e-08,"both,('add', 0.3),True,True,del","rank,('add', 0.1),True,True,del","num_iters"
4.26239014457153e-05,"both,('add', 0.3),True,True,del","rank,('add', 0.2),True,True,add","num_iters"
0.166675648885609,"both,('add', 0.3),True,True,del","(rank,('add', 0.2),True,True,all-sep)","num_iters"
0.000149499126407937,"both,('add', 0.3),True,True,del","(rank,('add', 0.2),True,True,all-uni)","num_iters"
4.26239014457153e-05,"both,('add', 0.3),True,True,del","rank,('add', 0.2),True,True,del","num_iters"
0.04941807928796,"both,('add', 0.3),True,True,del","rank,('add', 0.3),True,True,add","num_iters"
0.565559540228331,"both,('add', 0.3),True,True,del","(rank,('add', 0.3),True,True,all-sep)","num_iters"
0.0494180792879598,"both,('add', 0.3),True,True,del","(rank,('add', 0.3),True,True,all-uni)","num_iters"
0.04941807928796,"both,('add', 0.3),True,True,del","rank,('add', 0.3),True,True,del","num_iters"
0.892386485655062,"both,('add', 0.3),True,True,del","rank,('add', 0.4),True,True,add","num_iters"
0.998267047482154,"both,('add', 0.3),True,True,del","(rank,('add', 0.4),True,True,all-sep)","num_iters"
0.902307665098844,"both,('add', 0.3),True,True,del","(rank,('add', 0.4),True,True,all-uni)","num_iters"
0.936360323904217,"both,('add', 0.3),True,True,del","rank,('add', 0.4),True,True,del","num_iters"
0.999966003015171,"both,('add', 0.3),True,True,del","rank,('add', 0.5),True,True,add","num_iters"
0.999998022286675,"both,('add', 0.3),True,True,del","(rank,('add', 0.5),True,True,all-sep)","num_iters"
0.999898865195205,"both,('add', 0.3),True,True,del","(rank,('add', 0.5),True,True,all-uni)","num_iters"
0.999966003015171,"both,('add', 0.3),True,True,del","rank,('add', 0.5),True,True,del","num_iters"
0.999999999734559,"both,('add', 0.3),True,True,del","rank,('add', 0.6),True,True,add","num_iters"
1,"both,('add', 0.3),True,True,del","(rank,('add', 0.6),True,True,all-sep)","num_iters"
0.9999999853516,"both,('add', 0.3),True,True,del","(rank,('add', 0.6),True,True,all-uni)","num_iters"
0.999999999734559,"both,('add', 0.3),True,True,del","rank,('add', 0.6),True,True,del","num_iters"
1,"both,('add', 0.3),True,True,del","rank,('add', 0.7),True,True,add","num_iters"
1,"both,('add', 0.3),True,True,del","(rank,('add', 0.7),True,True,all-sep)","num_iters"
1,"both,('add', 0.3),True,True,del","(rank,('add', 0.7),True,True,all-uni)","num_iters"
1,"both,('add', 0.3),True,True,del","rank,('add', 0.7),True,True,del","num_iters"
1,"both,('add', 0.3),True,True,del","rank,('add', 0.8),True,True,add","num_iters"
1,"both,('add', 0.3),True,True,del","(rank,('add', 0.8),True,True,all-sep)","num_iters"
1,"both,('add', 0.3),True,True,del","(rank,('add', 0.8),True,True,all-uni)","num_iters"
1,"both,('add', 0.3),True,True,del","rank,('add', 0.8),True,True,del","num_iters"
1,"both,('add', 0.3),True,True,del","rank,('add', 0.9),True,True,add","num_iters"
1,"both,('add', 0.3),True,True,del","(rank,('add', 0.9),True,True,all-sep)","num_iters"
1,"both,('add', 0.3),True,True,del","(rank,('add', 0.9),True,True,all-uni)","num_iters"
1,"both,('add', 0.3),True,True,del","rank,('add', 0.9),True,True,del","num_iters"
1,"both,('add', 0.3),True,True,del","rank,mul,True,True,add","num_iters"
0.407150307173738,"both,('add', 0.3),True,True,del","(rank,mul,True,True,all-sep)","num_iters"
1,"both,('add', 0.3),True,True,del","(rank,mul,True,True,all-uni)","num_iters"
0.999999999944705,"both,('add', 0.3),True,True,del","rank,mul,True,True,del","num_iters"
1.46760381625199e-12,"both,('add', 0.3),True,True,del","score,('add', 0.1),True,True,add","num_iters"
8.39550651221543e-13,"both,('add', 0.3),True,True,del","(score,('add', 0.1),True,True,all-sep)","num_iters"
1.46760381625199e-12,"both,('add', 0.3),True,True,del","(score,('add', 0.1),True,True,all-uni)","num_iters"
1.46760381625199e-12,"both,('add', 0.3),True,True,del","score,('add', 0.1),True,True,del","num_iters"
7.24211568980948e-06,"both,('add', 0.3),True,True,del","score,('add', 0.2),True,True,add","num_iters"
7.59244889181332e-10,"both,('add', 0.3),True,True,del","(score,('add', 0.2),True,True,all-sep)","num_iters"
7.24211568980948e-06,"both,('add', 0.3),True,True,del","(score,('add', 0.2),True,True,all-uni)","num_iters"
1.15632820676392e-05,"both,('add', 0.3),True,True,del","score,('add', 0.2),True,True,del","num_iters"
0.000744700973246304,"both,('add', 0.3),True,True,del","score,('add', 0.3),True,True,add","num_iters"
0.000163124410505033,"both,('add', 0.3),True,True,del","(score,('add', 0.3),True,True,all-sep)","num_iters"
0.000744700973246304,"both,('add', 0.3),True,True,del","(score,('add', 0.3),True,True,all-uni)","num_iters"
0.000744700973246304,"both,('add', 0.3),True,True,del","score,('add', 0.3),True,True,del","num_iters"
0.0901424759308254,"both,('add', 0.3),True,True,del","score,('add', 0.4),True,True,add","num_iters"
0.0199281432617595,"both,('add', 0.3),True,True,del","(score,('add', 0.4),True,True,all-sep)","num_iters"
0.0708705609032351,"both,('add', 0.3),True,True,del","(score,('add', 0.4),True,True,all-uni)","num_iters"
0.172758371898346,"both,('add', 0.3),True,True,del","score,('add', 0.4),True,True,del","num_iters"
0.24020604670594,"both,('add', 0.3),True,True,del","score,('add', 0.5),True,True,add","num_iters"
0.166285678402056,"both,('add', 0.3),True,True,del","(score,('add', 0.5),True,True,all-sep)","num_iters"
0.24020604670594,"both,('add', 0.3),True,True,del","(score,('add', 0.5),True,True,all-uni)","num_iters"
0.339455589218861,"both,('add', 0.3),True,True,del","score,('add', 0.5),True,True,del","num_iters"
0.973407074495244,"both,('add', 0.3),True,True,del","score,('add', 0.6),True,True,add","num_iters"
0.793933306927022,"both,('add', 0.3),True,True,del","(score,('add', 0.6),True,True,all-sep)","num_iters"
0.973407074495244,"both,('add', 0.3),True,True,del","(score,('add', 0.6),True,True,all-uni)","num_iters"
0.973407074495244,"both,('add', 0.3),True,True,del","score,('add', 0.6),True,True,del","num_iters"
0.999932091363208,"both,('add', 0.3),True,True,del","score,('add', 0.7),True,True,add","num_iters"
0.999637441201527,"both,('add', 0.3),True,True,del","(score,('add', 0.7),True,True,all-sep)","num_iters"
0.999982134865522,"both,('add', 0.3),True,True,del","(score,('add', 0.7),True,True,all-uni)","num_iters"
0.999932091363208,"both,('add', 0.3),True,True,del","score,('add', 0.7),True,True,del","num_iters"
1,"both,('add', 0.3),True,True,del","score,('add', 0.8),True,True,add","num_iters"
0.999999990361109,"both,('add', 0.3),True,True,del","(score,('add', 0.8),True,True,all-sep)","num_iters"
