"Test","contrast","estimate","SE","df","z.ratio","p.value","setting_1","setting_2"
"rank","(both,('add', 0.3),False,all-uni) - (rank,('add', 0.1),True,all-sep)",-4794.36153846154,351.867208827267,Inf,-13.6254854620884,8.10282506711757e-38,"(both,('add', 0.3),False,all-uni)","(rank,('add', 0.1),True,all-sep)"
"rank","(both,('add', 0.3),False,all-uni) - (rank,('add', 0.1),True,all-uni)",-5200.55384615385,351.867208827266,Inf,-14.7798763729269,5.66511505819847e-45,"(both,('add', 0.3),False,all-uni)","(rank,('add', 0.1),True,all-uni)"
"rank","(both,('add', 0.3),False,all-uni) - rank,('add', 0.1),True,del",-3455.92307692308,351.867208827266,Inf,-9.82166848806764,2.60493590418421e-18,"(both,('add', 0.3),False,all-uni)","rank,('add', 0.1),True,del"
"rank","(both,('add', 0.3),False,all-uni) - rank,('add', 0.2),False,add",-2821.83461538462,351.867208827266,Inf,-8.01960098751307,3.04263875874101e-11,"(both,('add', 0.3),False,all-uni)","rank,('add', 0.2),False,add"
"rank","(both,('add', 0.3),False,all-uni) - (rank,('add', 0.2),False,all-sep)",-2778.26923076923,351.867208827266,Inf,-7.89578898252238,8.27373313898157e-11,"(both,('add', 0.3),False,all-uni)","(rank,('add', 0.2),False,all-sep)"
"rank","(both,('add', 0.3),False,all-uni) - (rank,('add', 0.2),False,all-uni)",-2749.73846153846,351.867208827266,Inf,-7.81470507212942,1.58003487747029e-10,"(both,('add', 0.3),False,all-uni)","(rank,('add', 0.2),False,all-uni)"
"rank","(both,('add', 0.3),False,all-uni) - rank,('add', 0.2),False,del",-2821.97307692308,351.867208827266,Inf,-8.0199944926053,3.03290732529706e-11,"(both,('add', 0.3),False,all-uni)","rank,('add', 0.2),False,del"
"rank","(both,('add', 0.3),False,all-uni) - rank,('add', 0.2),True,add",-3684.38076923077,351.867208827266,Inf,-10.4709409595466,3.36902430603129e-21,"(both,('add', 0.3),False,all-uni)","rank,('add', 0.2),True,add"
"rank","(both,('add', 0.3),False,all-uni) - (rank,('add', 0.2),True,all-sep)",-3417.75384615385,351.867208827266,Inf,-9.71319225097682,7.59755660199918e-18,"(both,('add', 0.3),False,all-uni)","(rank,('add', 0.2),True,all-sep)"
"rank","(both,('add', 0.3),False,all-uni) - (rank,('add', 0.2),True,all-uni)",-3779.04230769231,351.867208827266,Inf,-10.7399672742664,1.89482454410131e-22,"(both,('add', 0.3),False,all-uni)","(rank,('add', 0.2),True,all-uni)"
"rank","(both,('add', 0.3),False,all-uni) - rank,('add', 0.2),True,del",-2378.93846153846,351.867208827266,Inf,-6.76089843514317,3.93313615482065e-07,"(both,('add', 0.3),False,all-uni)","rank,('add', 0.2),True,del"
"rank","(both,('add', 0.3),False,all-uni) - rank,('add', 0.3),False,add",-1854.81153846154,351.867208827266,Inf,-5.27133956199958,0.00388417953965823,"(both,('add', 0.3),False,all-uni)","rank,('add', 0.3),False,add"
"rank","(both,('add', 0.3),False,all-uni) - (rank,('add', 0.3),False,all-sep)",-1773.05,351.867208827266,Inf,-5.03897480503902,0.0134231602082358,"(both,('add', 0.3),False,all-uni)","(rank,('add', 0.3),False,all-sep)"
"rank","(both,('add', 0.3),False,all-uni) - (rank,('add', 0.3),False,all-uni)",-1796.24230769231,351.867208827266,Inf,-5.10488690798719,0.00949286210275967,"(both,('add', 0.3),False,all-uni)","(rank,('add', 0.3),False,all-uni)"
"rank","(both,('add', 0.3),False,all-uni) - rank,('add', 0.3),False,del",-1854.65384615385,351.867208827266,Inf,-5.27089140342232,0.00389367659785415,"(both,('add', 0.3),False,all-uni)","rank,('add', 0.3),False,del"
"rank","(both,('add', 0.3),False,all-uni) - rank,('add', 0.3),True,add",-2329.02307692308,351.867208827266,Inf,-6.61903984939503,1.03689497390722e-06,"(both,('add', 0.3),False,all-uni)","rank,('add', 0.3),True,add"
"rank","(both,('add', 0.3),False,all-uni) - (rank,('add', 0.3),True,all-sep)",-2068.06153846154,351.867208827266,Inf,-5.87739205751554,0.000119532592374691,"(both,('add', 0.3),False,all-uni)","(rank,('add', 0.3),True,all-sep)"
"rank","(both,('add', 0.3),False,all-uni) - (rank,('add', 0.3),True,all-uni)",-2401.56538461539,351.867208827266,Inf,-6.82520372563141,2.51812195383747e-07,"(both,('add', 0.3),False,all-uni)","(rank,('add', 0.3),True,all-uni)"
"rank","(both,('add', 0.3),False,all-uni) - rank,mul,False,add",-1697.87307692308,351.867208827266,Inf,-4.8253234013533,0.0400878344653962,"(both,('add', 0.3),False,all-uni)","rank,mul,False,add"
"rank","(both,('add', 0.3),False,all-uni) - (rank,mul,False,all-uni)",-1698.08846153846,351.867208827267,Inf,-4.82593552038565,0.0399648889609251,"(both,('add', 0.3),False,all-uni)","(rank,mul,False,all-uni)"
"rank","(both,('add', 0.3),False,all-uni) - rank,mul,False,del",-1755.51153846154,351.867208827266,Inf,-4.98913082669016,0.0173948682572108,"(both,('add', 0.3),False,all-uni)","rank,mul,False,del"
"rank","(both,('add', 0.3),False,all-uni) - rank,mul,True,add",-2665.6,351.867208827267,Inf,-7.57558514441895,1.02534597603159e-09,"(both,('add', 0.3),False,all-uni)","rank,mul,True,add"
"rank","(both,('add', 0.3),False,all-uni) - (rank,mul,True,all-sep)",-1997.29615384615,351.867208827266,Inf,-5.67627816329608,0.00039479990299078,"(both,('add', 0.3),False,all-uni)","(rank,mul,True,all-sep)"
"rank","(both,('add', 0.3),False,all-uni) - (rank,mul,True,all-uni)",-2700.95384615385,351.867208827267,Inf,-7.67606011130113,4.7051308317325e-10,"(both,('add', 0.3),False,all-uni)","(rank,mul,True,all-uni)"
"rank","both,('add', 0.3),False,del - both,mul,False,add",-2310.65384615385,351.867208827266,Inf,-6.5668348404928,1.47403720757287e-06,"both,('add', 0.3),False,del","both,mul,False,add"
"rank","both,('add', 0.3),False,del - (both,mul,False,all-sep)",-1967.73461538462,351.867208827267,Inf,-5.59226482610543,0.00064279513740923,"both,('add', 0.3),False,del","(both,mul,False,all-sep)"
"rank","both,('add', 0.3),False,del - (both,mul,False,all-uni)",-2259.08461538462,351.867208827266,Inf,-6.42027605503193,3.90126708977071e-06,"both,('add', 0.3),False,del","(both,mul,False,all-uni)"
"rank","both,('add', 0.3),False,del - both,mul,False,del",-2311.64615384615,351.867208827266,Inf,-6.56965496032043,1.44638937587932e-06,"both,('add', 0.3),False,del","both,mul,False,del"
"rank","both,('add', 0.3),False,del - both,mul,True,add",-3705.1,351.867208827266,Inf,-10.5298246243197,1.80545344263638e-21,"both,('add', 0.3),False,del","both,mul,True,add"
"rank","both,('add', 0.3),False,del - (both,mul,True,all-sep)",-2871.85384615385,351.867208827267,Inf,-8.1617547020804,9.4699134841544e-12,"both,('add', 0.3),False,del","(both,mul,True,all-sep)"
"rank","both,('add', 0.3),False,del - (both,mul,True,all-uni)",-3756.33076923077,351.867208827266,Inf,-10.675421508444,3.80451963739449e-22,"both,('add', 0.3),False,del","(both,mul,True,all-uni)"
"rank","both,('add', 0.3),False,del - both,mul,True,del",-1896.21923076923,351.867208827266,Inf,-5.38901944596973,0.00203178128587237,"both,('add', 0.3),False,del","both,mul,True,del"
"rank","both,('add', 0.3),False,del - rank,('add', 0.1),False,add",-3868.98846153846,351.867208827266,Inf,-10.9955925544564,1.15083998411047e-23,"both,('add', 0.3),False,del","rank,('add', 0.1),False,add"
"rank","both,('add', 0.3),False,del - (rank,('add', 0.1),False,all-sep)",-3877.76153846154,351.867208827266,Inf,-11.0205254743279,8.72668081823998e-24,"both,('add', 0.3),False,del","(rank,('add', 0.1),False,all-sep)"
"rank","both,('add', 0.3),False,del - (rank,('add', 0.1),False,all-uni)",-3782.88846153846,351.867208827266,Inf,-10.7508979712727,1.68315639650237e-22,"both,('add', 0.3),False,del","(rank,('add', 0.1),False,all-uni)"
"rank","both,('add', 0.3),False,del - rank,('add', 0.1),False,del",-3868.98846153846,351.867208827267,Inf,-10.9955925544564,1.15083998411052e-23,"both,('add', 0.3),False,del","rank,('add', 0.1),False,del"
"rank","both,('add', 0.3),False,del - rank,('add', 0.1),True,add",-5205.13076923077,351.867208827266,Inf,-14.7928839023644,4.66982268509731e-45,"both,('add', 0.3),False,del","rank,('add', 0.1),True,add"
"rank","both,('add', 0.3),False,del - (rank,('add', 0.1),True,all-sep)",-4852.93076923077,351.867208827267,Inf,-13.7919381161008,8.17376855955899e-39,"both,('add', 0.3),False,del","(rank,('add', 0.1),True,all-sep)"
"rank","both,('add', 0.3),False,del - (rank,('add', 0.1),True,all-uni)",-5259.12307692308,351.867208827266,Inf,-14.9463290269393,4.72000289053899e-46,"both,('add', 0.3),False,del","(rank,('add', 0.1),True,all-uni)"
"rank","both,('add', 0.3),False,del - rank,('add', 0.1),True,del",-3514.49230769231,351.867208827266,Inf,-9.98812114208003,4.92743229496191e-19,"both,('add', 0.3),False,del","rank,('add', 0.1),True,del"
"rank","both,('add', 0.3),False,del - rank,('add', 0.2),False,add",-2880.40384615385,351.867208827266,Inf,-8.18605364152547,7.74163415646443e-12,"both,('add', 0.3),False,del","rank,('add', 0.2),False,add"
"rank","both,('add', 0.3),False,del - (rank,('add', 0.2),False,all-sep)",-2836.83846153846,351.867208827266,Inf,-8.06224163653477,2.14835987304296e-11,"both,('add', 0.3),False,del","(rank,('add', 0.2),False,all-sep)"
"rank","both,('add', 0.3),False,del - (rank,('add', 0.2),False,all-uni)",-2808.30769230769,351.867208827266,Inf,-7.98115772614182,4.15765582272411e-11,"both,('add', 0.3),False,del","(rank,('add', 0.2),False,all-uni)"
"rank","both,('add', 0.3),False,del - rank,('add', 0.2),False,del",-2880.54230769231,351.867208827266,Inf,-8.1864471466177,7.7163753098241e-12,"both,('add', 0.3),False,del","rank,('add', 0.2),False,del"
"rank","both,('add', 0.3),False,del - rank,('add', 0.2),True,add",-3742.95,351.867208827266,Inf,-10.637393613559,5.72555098698891e-22,"both,('add', 0.3),False,del","rank,('add', 0.2),True,add"
"rank","both,('add', 0.3),False,del - (rank,('add', 0.2),True,all-sep)",-3476.32307692308,351.867208827266,Inf,-9.87964490498921,1.46306306546887e-18,"both,('add', 0.3),False,del","(rank,('add', 0.2),True,all-sep)"
"rank","both,('add', 0.3),False,del - (rank,('add', 0.2),True,all-uni)",-3837.61153846154,351.867208827266,Inf,-10.9064199282788,3.08032321680017e-23,"both,('add', 0.3),False,del","(rank,('add', 0.2),True,all-uni)"
"rank","both,('add', 0.3),False,del - rank,('add', 0.2),True,del",-2437.50769230769,351.867208827266,Inf,-6.92735108915557,1.22977976906246e-07,"both,('add', 0.3),False,del","rank,('add', 0.2),True,del"
"rank","both,('add', 0.3),False,del - rank,('add', 0.3),False,add",-1913.38076923077,351.867208827266,Inf,-5.43779221601198,0.00154713776901388,"both,('add', 0.3),False,del","rank,('add', 0.3),False,add"
"rank","both,('add', 0.3),False,del - (rank,('add', 0.3),False,all-sep)",-1831.61923076923,351.867208827267,Inf,-5.20542745905142,0.00555102967371996,"both,('add', 0.3),False,del","(rank,('add', 0.3),False,all-sep)"
"rank","both,('add', 0.3),False,del - (rank,('add', 0.3),False,all-uni)",-1854.81153846154,351.867208827266,Inf,-5.27133956199959,0.00388417953965814,"both,('add', 0.3),False,del","(rank,('add', 0.3),False,all-uni)"
"rank","both,('add', 0.3),False,del - rank,('add', 0.3),False,del",-1913.22307692308,351.867208827266,Inf,-5.43734405743472,0.00155103294046752,"both,('add', 0.3),False,del","rank,('add', 0.3),False,del"
"rank","both,('add', 0.3),False,del - rank,('add', 0.3),True,add",-2387.59230769231,351.867208827266,Inf,-6.78549250340742,3.31802243327544e-07,"both,('add', 0.3),False,del","rank,('add', 0.3),True,add"
"rank","both,('add', 0.3),False,del - (rank,('add', 0.3),True,all-sep)",-2126.63076923077,351.867208827267,Inf,-6.04384471152794,4.31589136526592e-05,"both,('add', 0.3),False,del","(rank,('add', 0.3),True,all-sep)"
"rank","both,('add', 0.3),False,del - (rank,('add', 0.3),True,all-uni)",-2460.13461538462,351.867208827266,Inf,-6.99165637964381,7.79119709961934e-08,"both,('add', 0.3),False,del","(rank,('add', 0.3),True,all-uni)"
"rank","both,('add', 0.3),False,del - rank,mul,False,add",-1756.44230769231,351.867208827266,Inf,-4.99177605536569,0.0171582682612944,"both,('add', 0.3),False,del","rank,mul,False,add"
"rank","both,('add', 0.3),False,del - (rank,mul,False,all-uni)",-1756.65769230769,351.867208827267,Inf,-4.99238817439805,0.0171039614772459,"both,('add', 0.3),False,del","(rank,mul,False,all-uni)"
"rank","both,('add', 0.3),False,del - rank,mul,False,del",-1814.08076923077,351.867208827266,Inf,-5.15558348070255,0.00725151901347734,"both,('add', 0.3),False,del","rank,mul,False,del"
"rank","both,('add', 0.3),False,del - rank,mul,True,add",-2724.16923076923,351.867208827267,Inf,-7.74203779843134,2.8059333881374e-10,"both,('add', 0.3),False,del","rank,mul,True,add"
"rank","both,('add', 0.3),False,del - (rank,mul,True,all-sep)",-2055.86538461539,351.867208827267,Inf,-5.84273081730847,0.000147277423755871,"both,('add', 0.3),False,del","(rank,mul,True,all-sep)"
"rank","both,('add', 0.3),False,del - (rank,mul,True,all-uni)",-2759.52307692308,351.867208827267,Inf,-7.84251276531353,1.26656277238315e-10,"both,('add', 0.3),False,del","(rank,mul,True,all-uni)"
"rank","both,('add', 0.3),True,add - both,mul,False,add",-1839.09230769231,351.867208827266,Inf,-5.22666580333472,0.00494999734673888,"both,('add', 0.3),True,add","both,mul,False,add"
"rank","both,('add', 0.3),True,add - (both,mul,False,all-uni)",-1787.52307692308,351.867208827266,Inf,-5.08010701787385,0.0108187356869533,"both,('add', 0.3),True,add","(both,mul,False,all-uni)"
"rank","both,('add', 0.3),True,add - both,mul,False,del",-1840.08461538462,351.867208827266,Inf,-5.22948592316235,0.00487508500094393,"both,('add', 0.3),True,add","both,mul,False,del"
"rank","both,('add', 0.3),True,add - both,mul,True,add",-3233.53846153846,351.867208827266,Inf,-9.18965558716165,1.13028210045269e-15,"both,('add', 0.3),True,add","both,mul,True,add"
"rank","both,('add', 0.3),True,add - (both,mul,True,all-sep)",-2400.29230769231,351.867208827266,Inf,-6.82158566492232,2.58237730615532e-07,"both,('add', 0.3),True,add","(both,mul,True,all-sep)"
"rank","both,('add', 0.3),True,add - (both,mul,True,all-uni)",-3284.76923076923,351.867208827266,Inf,-9.33525247128596,2.88953421221325e-16,"both,('add', 0.3),True,add","(both,mul,True,all-uni)"
"rank","both,('add', 0.3),True,add - rank,('add', 0.1),False,add",-3397.42692307692,351.867208827266,Inf,-9.65542351729837,1.33714413597612e-17,"both,('add', 0.3),True,add","rank,('add', 0.1),False,add"
"rank","both,('add', 0.3),True,add - (rank,('add', 0.1),False,all-sep)",-3406.2,351.867208827266,Inf,-9.6803564371698,1.04808100003361e-17,"both,('add', 0.3),True,add","(rank,('add', 0.1),False,all-sep)"
"rank","both,('add', 0.3),True,add - (rank,('add', 0.1),False,all-uni)",-3311.32692307692,351.867208827266,Inf,-9.41072893411467,1.41308636767871e-16,"both,('add', 0.3),True,add","(rank,('add', 0.1),False,all-uni)"
"rank","both,('add', 0.3),True,add - rank,('add', 0.1),False,del",-3397.42692307692,351.867208827266,Inf,-9.65542351729837,1.33714413597615e-17,"both,('add', 0.3),True,add","rank,('add', 0.1),False,del"
"rank","both,('add', 0.3),True,add - rank,('add', 0.1),True,add",-4733.56923076923,351.867208827266,Inf,-13.4527148652063,8.51144344689024e-37,"both,('add', 0.3),True,add","rank,('add', 0.1),True,add"
"rank","both,('add', 0.3),True,add - (rank,('add', 0.1),True,all-sep)",-4381.36923076923,351.867208827266,Inf,-12.4517690789427,3.92283134494261e-31,"both,('add', 0.3),True,add","(rank,('add', 0.1),True,all-sep)"
"rank","both,('add', 0.3),True,add - (rank,('add', 0.1),True,all-uni)",-4787.56153846154,351.867208827266,Inf,-13.6061599897812,1.05565804471463e-37,"both,('add', 0.3),True,add","(rank,('add', 0.1),True,all-uni)"
"rank","both,('add', 0.3),True,add - rank,('add', 0.1),True,del",-3042.93076923077,351.867208827266,Inf,-8.64795210492195,1.50374478588087e-13,"both,('add', 0.3),True,add","rank,('add', 0.1),True,del"
"rank","both,('add', 0.3),True,add - rank,('add', 0.2),False,add",-2408.84230769231,351.867208827266,Inf,-6.84588460436739,2.17981561367001e-07,"both,('add', 0.3),True,add","rank,('add', 0.2),False,add"
"rank","both,('add', 0.3),True,add - (rank,('add', 0.2),False,all-sep)",-2365.27692307692,351.867208827266,Inf,-6.72207259937669,5.13824117370205e-07,"both,('add', 0.3),True,add","(rank,('add', 0.2),False,all-sep)"
"rank","both,('add', 0.3),True,add - (rank,('add', 0.2),False,all-uni)",-2336.74615384615,351.867208827266,Inf,-6.64098868898374,8.93628510839912e-07,"both,('add', 0.3),True,add","(rank,('add', 0.2),False,all-uni)"
"rank","both,('add', 0.3),True,add - rank,('add', 0.2),False,del",-2408.98076923077,351.867208827266,Inf,-6.84627810945961,2.17383104872261e-07,"both,('add', 0.3),True,add","rank,('add', 0.2),False,del"
"rank","both,('add', 0.3),True,add - rank,('add', 0.2),True,add",-3271.38846153846,351.867208827266,Inf,-9.29722457640093,4.13449459671112e-16,"both,('add', 0.3),True,add","rank,('add', 0.2),True,add"
"rank","both,('add', 0.3),True,add - (rank,('add', 0.2),True,all-sep)",-3004.76153846154,351.867208827266,Inf,-8.53947586783113,3.86698219574892e-13,"both,('add', 0.3),True,add","(rank,('add', 0.2),True,all-sep)"
"rank","both,('add', 0.3),True,add - (rank,('add', 0.2),True,all-uni)",-3366.05,351.867208827266,Inf,-9.56625089112073,3.17925621862691e-17,"both,('add', 0.3),True,add","(rank,('add', 0.2),True,all-uni)"
"rank","both,('add', 0.3),True,add - rank,('add', 0.2),True,del",-1965.94615384616,351.867208827266,Inf,-5.58718205199749,0.000661887815433005,"both,('add', 0.3),True,add","rank,('add', 0.2),True,del"
"rank","both,('add', 0.3),True,add - rank,('add', 0.3),True,add",-1916.03076923077,351.867208827266,Inf,-5.44532346624934,0.00148308085120381,"both,('add', 0.3),True,add","rank,('add', 0.3),True,add"
"rank","both,('add', 0.3),True,add - (rank,('add', 0.3),True,all-uni)",-1988.57307692308,351.867208827266,Inf,-5.65148734248573,0.00045619957434528,"both,('add', 0.3),True,add","(rank,('add', 0.3),True,all-uni)"
"rank","both,('add', 0.3),True,add - rank,mul,True,add",-2252.60769230769,351.867208827266,Inf,-6.40186876127326,4.40199499636572e-06,"both,('add', 0.3),True,add","rank,mul,True,add"
"rank","both,('add', 0.3),True,add - (rank,mul,True,all-uni)",-2287.96153846154,351.867208827266,Inf,-6.50234372815545,2.26796143425041e-06,"both,('add', 0.3),True,add","(rank,mul,True,all-uni)"
"rank","(both,('add', 0.3),True,all-sep) - both,mul,False,add",-1869.82692307692,351.867208827266,Inf,-5.31401300311229,0.00307555604932118,"(both,('add', 0.3),True,all-sep)","both,mul,False,add"
"rank","(both,('add', 0.3),True,all-sep) - (both,mul,False,all-uni)",-1818.25769230769,351.867208827266,Inf,-5.16745421765143,0.00680588071057301,"(both,('add', 0.3),True,all-sep)","(both,mul,False,all-uni)"
"rank","(both,('add', 0.3),True,all-sep) - both,mul,False,del",-1870.81923076923,351.867208827266,Inf,-5.31683312293992,0.00302828743836971,"(both,('add', 0.3),True,all-sep)","both,mul,False,del"
"rank","(both,('add', 0.3),True,all-sep) - both,mul,True,add",-3264.27307692308,351.867208827266,Inf,-9.27700278693922,4.99929432173679e-16,"(both,('add', 0.3),True,all-sep)","both,mul,True,add"
"rank","(both,('add', 0.3),True,all-sep) - (both,mul,True,all-sep)",-2431.02692307692,351.867208827267,Inf,-6.9089328646999,1.40048158701239e-07,"(both,('add', 0.3),True,all-sep)","(both,mul,True,all-sep)"
"rank","(both,('add', 0.3),True,all-sep) - (both,mul,True,all-uni)",-3315.50384615385,351.867208827266,Inf,-9.42259967106354,1.26207831857975e-16,"(both,('add', 0.3),True,all-sep)","(both,mul,True,all-uni)"
"rank","(both,('add', 0.3),True,all-sep) - rank,('add', 0.1),False,add",-3428.16153846154,351.867208827266,Inf,-9.74277071707595,5.6808931996663e-18,"(both,('add', 0.3),True,all-sep)","rank,('add', 0.1),False,add"
"rank","(both,('add', 0.3),True,all-sep) - (rank,('add', 0.1),False,all-sep)",-3436.93461538461,351.867208827266,Inf,-9.76770363694738,4.44321035429298e-18,"(both,('add', 0.3),True,all-sep)","(rank,('add', 0.1),False,all-sep)"
"rank","(both,('add', 0.3),True,all-sep) - (rank,('add', 0.1),False,all-uni)",-3342.06153846154,351.867208827266,Inf,-9.49807613389224,6.13188930260913e-17,"(both,('add', 0.3),True,all-sep)","(rank,('add', 0.1),False,all-uni)"
"rank","(both,('add', 0.3),True,all-sep) - rank,('add', 0.1),False,del",-3428.16153846154,351.867208827267,Inf,-9.74277071707594,5.6808931996664e-18,"(both,('add', 0.3),True,all-sep)","rank,('add', 0.1),False,del"
"rank","(both,('add', 0.3),True,all-sep) - rank,('add', 0.1),True,add",-4764.30384615385,351.867208827266,Inf,-13.5400620649839,2.60162714902784e-37,"(both,('add', 0.3),True,all-sep)","rank,('add', 0.1),True,add"
"rank","(both,('add', 0.3),True,all-sep) - (rank,('add', 0.1),True,all-sep)",-4412.10384615385,351.867208827267,Inf,-12.5391162787203,1.30795938086028e-31,"(both,('add', 0.3),True,all-sep)","(rank,('add', 0.1),True,all-sep)"
"rank","(both,('add', 0.3),True,all-sep) - (rank,('add', 0.1),True,all-uni)",-4818.29615384615,351.867208827266,Inf,-13.6935071895588,3.18401321724868e-38,"(both,('add', 0.3),True,all-sep)","(rank,('add', 0.1),True,all-uni)"
"rank","(both,('add', 0.3),True,all-sep) - rank,('add', 0.1),True,del",-3073.66538461538,351.867208827267,Inf,-8.73529930469953,6.96957868829274e-14,"(both,('add', 0.3),True,all-sep)","rank,('add', 0.1),True,del"
"rank","(both,('add', 0.3),True,all-sep) - rank,('add', 0.2),False,add",-2439.57692307692,351.867208827266,Inf,-6.93323180414497,1.17970406498277e-07,"(both,('add', 0.3),True,all-sep)","rank,('add', 0.2),False,add"
"rank","(both,('add', 0.3),True,all-sep) - (rank,('add', 0.2),False,all-sep)",-2396.01153846154,351.867208827266,Inf,-6.80941979915427,2.81044335383776e-07,"(both,('add', 0.3),True,all-sep)","(rank,('add', 0.2),False,all-sep)"
"rank","(both,('add', 0.3),True,all-sep) - (rank,('add', 0.2),False,all-uni)",-2367.48076923077,351.867208827266,Inf,-6.72833588876131,4.92190115508374e-07,"(both,('add', 0.3),True,all-sep)","(rank,('add', 0.2),False,all-uni)"
"rank","(both,('add', 0.3),True,all-sep) - rank,('add', 0.2),False,del",-2439.71538461538,351.867208827267,Inf,-6.93362530923719,1.17642557530908e-07,"(both,('add', 0.3),True,all-sep)","rank,('add', 0.2),False,del"
"rank","(both,('add', 0.3),True,all-sep) - rank,('add', 0.2),True,add",-3302.12307692308,351.867208827266,Inf,-9.38457177617851,1.81179069356579e-16,"(both,('add', 0.3),True,all-sep)","rank,('add', 0.2),True,add"
"rank","(both,('add', 0.3),True,all-sep) - (rank,('add', 0.2),True,all-sep)",-3035.49615384615,351.867208827267,Inf,-8.62682306760871,1.80912420859049e-13,"(both,('add', 0.3),True,all-sep)","(rank,('add', 0.2),True,all-sep)"
"rank","(both,('add', 0.3),True,all-sep) - (rank,('add', 0.2),True,all-uni)",-3396.78461538462,351.867208827266,Inf,-9.65359809089831,1.361170398305e-17,"(both,('add', 0.3),True,all-sep)","(rank,('add', 0.2),True,all-uni)"
"rank","(both,('add', 0.3),True,all-sep) - rank,('add', 0.2),True,del",-1996.68076923077,351.867208827267,Inf,-5.67452925177506,0.000398854345449398,"(both,('add', 0.3),True,all-sep)","rank,('add', 0.2),True,del"
"rank","(both,('add', 0.3),True,all-sep) - rank,('add', 0.3),True,add",-1946.76538461538,351.867208827266,Inf,-5.53267066602692,0.000904542292545832,"(both,('add', 0.3),True,all-sep)","rank,('add', 0.3),True,add"
"rank","(both,('add', 0.3),True,all-sep) - (rank,('add', 0.3),True,all-sep)",-1685.80384615385,351.867208827267,Inf,-4.79102287414744,0.0475896435135279,"(both,('add', 0.3),True,all-sep)","(rank,('add', 0.3),True,all-sep)"
"rank","(both,('add', 0.3),True,all-sep) - (rank,('add', 0.3),True,all-uni)",-2019.30769230769,351.867208827266,Inf,-5.7388345422633,0.00027340729407714,"(both,('add', 0.3),True,all-sep)","(rank,('add', 0.3),True,all-uni)"
"rank","(both,('add', 0.3),True,all-sep) - rank,mul,True,add",-2283.34230769231,351.867208827267,Inf,-6.48921596105084,2.47463116408259e-06,"(both,('add', 0.3),True,all-sep)","rank,mul,True,add"
"rank","(both,('add', 0.3),True,all-sep) - (rank,mul,True,all-uni)",-2318.69615384615,351.867208827267,Inf,-6.58969092793303,1.26405124878506e-06,"(both,('add', 0.3),True,all-sep)","(rank,mul,True,all-uni)"
"rank","(both,('add', 0.3),True,all-uni) - both,mul,False,add",-1839.09230769231,351.867208827266,Inf,-5.22666580333471,0.00494999734673893,"(both,('add', 0.3),True,all-uni)","both,mul,False,add"
"rank","(both,('add', 0.3),True,all-uni) - (both,mul,False,all-uni)",-1787.52307692308,351.867208827266,Inf,-5.08010701787384,0.0108187356869534,"(both,('add', 0.3),True,all-uni)","(both,mul,False,all-uni)"
"rank","(both,('add', 0.3),True,all-uni) - both,mul,False,del",-1840.08461538462,351.867208827266,Inf,-5.22948592316234,0.00487508500094398,"(both,('add', 0.3),True,all-uni)","both,mul,False,del"
"rank","(both,('add', 0.3),True,all-uni) - both,mul,True,add",-3233.53846153846,351.867208827266,Inf,-9.18965558716165,1.13028210045271e-15,"(both,('add', 0.3),True,all-uni)","both,mul,True,add"
"rank","(both,('add', 0.3),True,all-uni) - (both,mul,True,all-sep)",-2400.29230769231,351.867208827267,Inf,-6.82158566492232,2.58237730615536e-07,"(both,('add', 0.3),True,all-uni)","(both,mul,True,all-sep)"
"rank","(both,('add', 0.3),True,all-uni) - (both,mul,True,all-uni)",-3284.76923076923,351.867208827266,Inf,-9.33525247128596,2.88953421221335e-16,"(both,('add', 0.3),True,all-uni)","(both,mul,True,all-uni)"
"rank","(both,('add', 0.3),True,all-uni) - rank,('add', 0.1),False,add",-3397.42692307692,351.867208827266,Inf,-9.65542351729836,1.33714413597617e-17,"(both,('add', 0.3),True,all-uni)","rank,('add', 0.1),False,add"
"rank","(both,('add', 0.3),True,all-uni) - (rank,('add', 0.1),False,all-sep)",-3406.2,351.867208827266,Inf,-9.6803564371698,1.04808100003367e-17,"(both,('add', 0.3),True,all-uni)","(rank,('add', 0.1),False,all-sep)"
"rank","(both,('add', 0.3),True,all-uni) - (rank,('add', 0.1),False,all-uni)",-3311.32692307692,351.867208827266,Inf,-9.41072893411466,1.41308636767876e-16,"(both,('add', 0.3),True,all-uni)","(rank,('add', 0.1),False,all-uni)"
"rank","(both,('add', 0.3),True,all-uni) - rank,('add', 0.1),False,del",-3397.42692307692,351.867208827267,Inf,-9.65542351729836,1.33714413597621e-17,"(both,('add', 0.3),True,all-uni)","rank,('add', 0.1),False,del"
"rank","(both,('add', 0.3),True,all-uni) - rank,('add', 0.1),True,add",-4733.56923076923,351.867208827266,Inf,-13.4527148652063,8.51144344689044e-37,"(both,('add', 0.3),True,all-uni)","rank,('add', 0.1),True,add"
"rank","(both,('add', 0.3),True,all-uni) - (rank,('add', 0.1),True,all-sep)",-4381.36923076923,351.867208827267,Inf,-12.4517690789427,3.9228313449427e-31,"(both,('add', 0.3),True,all-uni)","(rank,('add', 0.1),True,all-sep)"
"rank","(both,('add', 0.3),True,all-uni) - (rank,('add', 0.1),True,all-uni)",-4787.56153846154,351.867208827266,Inf,-13.6061599897812,1.05565804471469e-37,"(both,('add', 0.3),True,all-uni)","(rank,('add', 0.1),True,all-uni)"
