"contrast","estimate","SE","df","z.ratio","p.value","Winner","Loser"
"(both,False,skip,False,all-sep) - rank,False,skip,False,del",-106.315384615385,216.027070113149,Inf,-0.49213917755631,1,"(both,False,skip,False,all-sep)","rank,False,skip,False,del"
"(both,False,skip,False,all-sep) - rank,False,skip,True,add",121.442307692308,216.027070113149,Inf,0.562162453199498,1,"(both,False,skip,False,all-sep)","rank,False,skip,True,add"
"(both,False,skip,False,all-sep) - (rank,False,skip,True,all-sep)",257.273076923077,216.027070113149,Inf,1.19092980702985,1,"(both,False,skip,False,all-sep)","(rank,False,skip,True,all-sep)"
"(both,False,skip,False,all-sep) - (rank,False,skip,True,all-uni)",153.807692307692,216.027070113149,Inf,0.711983420536751,1,"(both,False,skip,False,all-sep)","(rank,False,skip,True,all-uni)"
"(both,False,skip,False,all-sep) - rank,False,skip,True,del",118.073076923077,216.027070113149,Inf,0.546566117205745,1,"(both,False,skip,False,all-sep)","rank,False,skip,True,del"
"(both,False,skip,False,all-sep) - rank,False,True,False,add",195.403846153846,216.027070113149,Inf,0.904534075528123,1,"(both,False,skip,False,all-sep)","rank,False,True,False,add"
"(both,False,skip,False,all-sep) - (rank,False,True,False,all-sep)",261.403846153846,216.027070113149,Inf,1.21005134225507,1,"(both,False,skip,False,all-sep)","(rank,False,True,False,all-sep)"
"(both,False,skip,False,all-sep) - (rank,False,True,False,all-uni)",190.603846153846,216.027070113149,Inf,0.882314637947982,1,"(both,False,skip,False,all-sep)","(rank,False,True,False,all-uni)"
"(both,False,skip,False,all-sep) - rank,False,True,False,del",207.334615384615,216.027070113149,Inf,0.959762196821071,1,"(both,False,skip,False,all-sep)","rank,False,True,False,del"
"(both,False,skip,False,all-sep) - rank,False,True,True,add",426.865384615385,216.027070113149,Inf,1.97598099345515,0.999999999935848,"(both,False,skip,False,all-sep)","rank,False,True,True,add"
"(both,False,skip,False,all-sep) - (rank,False,True,True,all-sep)",517.534615384615,216.027070113149,Inf,2.39569335043773,0.999993459934145,"(both,False,skip,False,all-sep)","(rank,False,True,True,all-sep)"
"(both,False,skip,False,all-sep) - (rank,False,True,True,all-uni)",457.8,216.027070113149,Inf,2.11917885920601,0.999999993162639,"(both,False,skip,False,all-sep)","(rank,False,True,True,all-uni)"
"(both,False,skip,False,all-sep) - rank,False,True,True,del",424.903846153846,216.027070113149,Inf,1.96690093482865,0.999999999953688,"(both,False,skip,False,all-sep)","rank,False,True,True,del"
"(both,False,skip,False,all-sep) - rank,True,False,False,add",53.9884615384617,216.027070113149,Inf,0.249915260667027,1,"(both,False,skip,False,all-sep)","rank,True,False,False,add"
"(both,False,skip,False,all-sep) - (rank,True,False,False,all-sep)",448.05,216.027070113149,Inf,2.07404562662135,0.999999998279011,"(both,False,skip,False,all-sep)","(rank,True,False,False,all-sep)"
"(both,False,skip,False,all-sep) - (rank,True,False,False,all-uni)",0.461538461538595,216.027070113149,Inf,0.00213648438270655,1,"(both,False,skip,False,all-sep)","(rank,True,False,False,all-uni)"
"(both,False,skip,False,all-sep) - rank,True,False,False,del",347.215384615385,216.027070113149,Inf,1.60727720110967,1,"(both,False,skip,False,all-sep)","rank,True,False,False,del"
"(both,False,skip,False,all-sep) - rank,True,False,True,add",-581.861538461538,216.027070113149,Inf,-2.69346586127736,0.999084336633021,"(both,False,skip,False,all-sep)","rank,True,False,True,add"
"(both,False,skip,False,all-sep) - (rank,True,False,True,all-sep)",-131.019230769231,216.027070113149,Inf,-0.606494504140645,1,"(both,False,skip,False,all-sep)","(rank,True,False,True,all-sep)"
"(both,False,skip,False,all-sep) - (rank,True,False,True,all-uni)",-618.842307692308,216.027070113149,Inf,-2.86465167244168,0.993363114622291,"(both,False,skip,False,all-sep)","(rank,True,False,True,all-uni)"
"(both,False,skip,False,all-sep) - rank,True,False,True,del",611.319230769231,216.027070113149,Inf,2.82982697700357,0.995371538770734,"(both,False,skip,False,all-sep)","rank,True,False,True,del"
"(both,False,skip,False,all-sep) - rank,True,skip,False,add",-203.019230769231,216.027070113149,Inf,-0.93978606784277,1,"(both,False,skip,False,all-sep)","rank,True,skip,False,add"
"(both,False,skip,False,all-sep) - (rank,True,skip,False,all-sep)",244.465384615385,216.027070113149,Inf,1.13164236540976,1,"(both,False,skip,False,all-sep)","(rank,True,skip,False,all-sep)"
"(both,False,skip,False,all-sep) - (rank,True,skip,False,all-uni)",-253.430769230769,216.027070113149,Inf,-1.17314357454382,1,"(both,False,skip,False,all-sep)","(rank,True,skip,False,all-uni)"
"(both,False,skip,False,all-sep) - rank,True,skip,False,del",157.5,216.027070113149,Inf,0.729075295598399,1,"(both,False,skip,False,all-sep)","rank,True,skip,False,del"
"(both,False,skip,False,all-sep) - rank,True,skip,True,add",-812.146153846154,216.027070113149,Inf,-3.75946474402849,0.436098735401208,"(both,False,skip,False,all-sep)","rank,True,skip,True,add"
"(both,False,skip,False,all-sep) - (rank,True,skip,True,all-sep)",-301.661538461538,216.027070113149,Inf,-1.39640619253659,1,"(both,False,skip,False,all-sep)","(rank,True,skip,True,all-sep)"
"(both,False,skip,False,all-sep) - (rank,True,skip,True,all-uni)",-845.088461538462,216.027070113149,Inf,-3.91195631684412,0.302418257642763,"(both,False,skip,False,all-sep)","(rank,True,skip,True,all-uni)"
"(both,False,skip,False,all-sep) - rank,True,skip,True,del",392.284615384616,216.027070113149,Inf,1.8159049010809,1,"(both,False,skip,False,all-sep)","rank,True,skip,True,del"
"(both,False,skip,False,all-sep) - rank,True,True,False,add",91.673076923077,216.027070113149,Inf,0.424359210514966,1,"(both,False,skip,False,all-sep)","rank,True,True,False,add"
"(both,False,skip,False,all-sep) - (rank,True,True,False,all-sep)",498.865384615385,216.027070113149,Inf,2.30927255715727,0.999998996596734,"(both,False,skip,False,all-sep)","(rank,True,True,False,all-sep)"
"(both,False,skip,False,all-sep) - (rank,True,True,False,all-uni)",35.6192307692309,216.027070113149,Inf,0.164883182235331,1,"(both,False,skip,False,all-sep)","(rank,True,True,False,all-uni)"
"(both,False,skip,False,all-sep) - rank,True,True,False,del",434.388461538462,216.027070113149,Inf,2.01080568889325,0.999999999783695,"(both,False,skip,False,all-sep)","rank,True,True,False,del"
"(both,False,skip,False,all-sep) - rank,True,True,True,add",-445.05,216.027070113149,Inf,-2.06015847813376,0.99999999889269,"(both,False,skip,False,all-sep)","rank,True,True,True,add"
"(both,False,skip,False,all-sep) - (rank,True,True,True,all-sep)",-35.7692307692306,216.027070113149,Inf,-0.165577539659709,1,"(both,False,skip,False,all-sep)","(rank,True,True,True,all-sep)"
"(both,False,skip,False,all-sep) - (rank,True,True,True,all-uni)",-482.792307692308,216.027070113149,Inf,-2.23486948852954,0.999999834428051,"(both,False,skip,False,all-sep)","(rank,True,True,True,all-uni)"
"(both,False,skip,False,all-sep) - rank,True,True,True,del",657.230769230769,216.027070113149,Inf,3.04235376097324,0.968834735506465,"(both,False,skip,False,all-sep)","rank,True,True,True,del"
"(both,False,skip,False,all-sep) - score,False,False,False,add",140.123076923077,216.027070113149,Inf,0.648636658589521,1,"(both,False,skip,False,all-sep)","score,False,False,False,add"
"(both,False,skip,False,all-sep) - (score,False,False,False,all-sep)",209.330769230769,216.027070113149,Inf,0.969002491776275,1,"(both,False,skip,False,all-sep)","(score,False,False,False,all-sep)"
"(both,False,skip,False,all-sep) - (score,False,False,False,all-uni)",135.323076923077,216.027070113149,Inf,0.626417221009379,1,"(both,False,skip,False,all-sep)","(score,False,False,False,all-uni)"
"(both,False,skip,False,all-sep) - score,False,False,False,del",152.053846153846,216.027070113149,Inf,0.703864779882469,1,"(both,False,skip,False,all-sep)","score,False,False,False,del"
"(both,False,skip,False,all-sep) - score,False,False,True,add",322.453846153846,216.027070113149,Inf,1.4926548139775,1,"(both,False,skip,False,all-sep)","score,False,False,True,add"
"(both,False,skip,False,all-sep) - (score,False,False,True,all-sep)",443.619230769231,216.027070113149,Inf,2.05353537654737,0.999999999105217,"(both,False,skip,False,all-sep)","(score,False,False,True,all-sep)"
"(both,False,skip,False,all-sep) - (score,False,False,True,all-uni)",353.388461538462,216.027070113149,Inf,1.63585267972836,1,"(both,False,skip,False,all-sep)","(score,False,False,True,all-uni)"
"(both,False,skip,False,all-sep) - score,False,False,True,del",320.492307692308,216.027070113149,Inf,1.483574755351,1,"(both,False,skip,False,all-sep)","score,False,False,True,del"
"(both,False,skip,False,all-sep) - score,False,skip,False,add",-117.657692307692,216.027070113149,Inf,-0.544643281261308,1,"(both,False,skip,False,all-sep)","score,False,skip,False,add"
"(both,False,skip,False,all-sep) - (score,False,skip,False,all-sep)",1.56319401867222e-13,216.027070113149,Inf,7.23610248407046e-16,1,"(both,False,skip,False,all-sep)","(score,False,skip,False,all-sep)"
"(both,False,skip,False,all-sep) - (score,False,skip,False,all-uni)",-120.438461538461,216.027070113149,Inf,-0.557515599667112,1,"(both,False,skip,False,all-sep)","(score,False,skip,False,all-uni)"
"(both,False,skip,False,all-sep) - score,False,skip,False,del",-106.315384615385,216.027070113149,Inf,-0.49213917755631,1,"(both,False,skip,False,all-sep)","score,False,skip,False,del"
"(both,False,skip,False,all-sep) - score,False,skip,True,add",121.442307692308,216.027070113149,Inf,0.562162453199498,1,"(both,False,skip,False,all-sep)","score,False,skip,True,add"
"(both,False,skip,False,all-sep) - (score,False,skip,True,all-sep)",257.273076923077,216.027070113149,Inf,1.19092980702985,1,"(both,False,skip,False,all-sep)","(score,False,skip,True,all-sep)"
"(both,False,skip,False,all-sep) - (score,False,skip,True,all-uni)",153.807692307692,216.027070113149,Inf,0.711983420536751,1,"(both,False,skip,False,all-sep)","(score,False,skip,True,all-uni)"
"(both,False,skip,False,all-sep) - score,False,skip,True,del",118.073076923077,216.027070113149,Inf,0.546566117205745,1,"(both,False,skip,False,all-sep)","score,False,skip,True,del"
"(both,False,skip,False,all-sep) - score,False,True,False,add",195.403846153846,216.027070113149,Inf,0.904534075528123,1,"(both,False,skip,False,all-sep)","score,False,True,False,add"
"(both,False,skip,False,all-sep) - (score,False,True,False,all-sep)",261.403846153846,216.027070113149,Inf,1.21005134225507,1,"(both,False,skip,False,all-sep)","(score,False,True,False,all-sep)"
"(both,False,skip,False,all-sep) - (score,False,True,False,all-uni)",190.603846153846,216.027070113149,Inf,0.882314637947982,1,"(both,False,skip,False,all-sep)","(score,False,True,False,all-uni)"
"(both,False,skip,False,all-sep) - score,False,True,False,del",207.334615384616,216.027070113149,Inf,0.959762196821071,1,"(both,False,skip,False,all-sep)","score,False,True,False,del"
"(both,False,skip,False,all-sep) - score,False,True,True,add",426.865384615385,216.027070113149,Inf,1.97598099345515,0.999999999935848,"(both,False,skip,False,all-sep)","score,False,True,True,add"
"(both,False,skip,False,all-sep) - (score,False,True,True,all-sep)",517.534615384616,216.027070113149,Inf,2.39569335043773,0.999993459934145,"(both,False,skip,False,all-sep)","(score,False,True,True,all-sep)"
"(both,False,skip,False,all-sep) - (score,False,True,True,all-uni)",457.8,216.027070113149,Inf,2.11917885920601,0.999999993162639,"(both,False,skip,False,all-sep)","(score,False,True,True,all-uni)"
"(both,False,skip,False,all-sep) - score,False,True,True,del",424.903846153846,216.027070113149,Inf,1.96690093482865,0.999999999953688,"(both,False,skip,False,all-sep)","score,False,True,True,del"
"(both,False,skip,False,all-sep) - score,True,False,False,add",53.9884615384617,216.027070113149,Inf,0.249915260667027,1,"(both,False,skip,False,all-sep)","score,True,False,False,add"
"(both,False,skip,False,all-sep) - (score,True,False,False,all-sep)",448.05,216.027070113149,Inf,2.07404562662135,0.999999998279011,"(both,False,skip,False,all-sep)","(score,True,False,False,all-sep)"
"(both,False,skip,False,all-sep) - (score,True,False,False,all-uni)",0.461538461538609,216.027070113149,Inf,0.00213648438270661,1,"(both,False,skip,False,all-sep)","(score,True,False,False,all-uni)"
"(both,False,skip,False,all-sep) - score,True,False,False,del",347.215384615385,216.027070113149,Inf,1.60727720110967,1,"(both,False,skip,False,all-sep)","score,True,False,False,del"
"(both,False,skip,False,all-sep) - score,True,False,True,add",-581.861538461538,216.027070113149,Inf,-2.69346586127736,0.999084336633021,"(both,False,skip,False,all-sep)","score,True,False,True,add"
"(both,False,skip,False,all-sep) - (score,True,False,True,all-sep)",-131.019230769231,216.027070113149,Inf,-0.606494504140645,1,"(both,False,skip,False,all-sep)","(score,True,False,True,all-sep)"
"(both,False,skip,False,all-sep) - (score,True,False,True,all-uni)",-618.842307692307,216.027070113149,Inf,-2.86465167244168,0.993363114622291,"(both,False,skip,False,all-sep)","(score,True,False,True,all-uni)"
"(both,False,skip,False,all-sep) - score,True,False,True,del",611.319230769231,216.027070113149,Inf,2.82982697700357,0.995371538770734,"(both,False,skip,False,all-sep)","score,True,False,True,del"
"(both,False,skip,False,all-sep) - score,True,skip,False,add",-203.019230769231,216.027070113149,Inf,-0.939786067842769,1,"(both,False,skip,False,all-sep)","score,True,skip,False,add"
"(both,False,skip,False,all-sep) - (score,True,skip,False,all-sep)",244.465384615385,216.027070113149,Inf,1.13164236540976,1,"(both,False,skip,False,all-sep)","(score,True,skip,False,all-sep)"
"(both,False,skip,False,all-sep) - (score,True,skip,False,all-uni)",-253.430769230769,216.027070113149,Inf,-1.17314357454382,1,"(both,False,skip,False,all-sep)","(score,True,skip,False,all-uni)"
"(both,False,skip,False,all-sep) - score,True,skip,False,del",157.5,216.027070113149,Inf,0.729075295598399,1,"(both,False,skip,False,all-sep)","score,True,skip,False,del"
"(both,False,skip,False,all-sep) - score,True,skip,True,add",-812.146153846154,216.027070113149,Inf,-3.75946474402849,0.436098735401208,"(both,False,skip,False,all-sep)","score,True,skip,True,add"
"(both,False,skip,False,all-sep) - (score,True,skip,True,all-sep)",-301.661538461538,216.027070113149,Inf,-1.39640619253659,1,"(both,False,skip,False,all-sep)","(score,True,skip,True,all-sep)"
"(both,False,skip,False,all-sep) - (score,True,skip,True,all-uni)",-845.088461538461,216.027070113149,Inf,-3.91195631684412,0.302418257642763,"(both,False,skip,False,all-sep)","(score,True,skip,True,all-uni)"
"(both,False,skip,False,all-sep) - score,True,skip,True,del",392.284615384616,216.027070113149,Inf,1.8159049010809,1,"(both,False,skip,False,all-sep)","score,True,skip,True,del"
"(both,False,skip,False,all-sep) - score,True,True,False,add",91.6730769230771,216.027070113149,Inf,0.424359210514966,1,"(both,False,skip,False,all-sep)","score,True,True,False,add"
"(both,False,skip,False,all-sep) - (score,True,True,False,all-sep)",498.865384615385,216.027070113149,Inf,2.30927255715727,0.999998996596734,"(both,False,skip,False,all-sep)","(score,True,True,False,all-sep)"
"(both,False,skip,False,all-sep) - (score,True,True,False,all-uni)",35.6192307692309,216.027070113149,Inf,0.164883182235331,1,"(both,False,skip,False,all-sep)","(score,True,True,False,all-uni)"
"(both,False,skip,False,all-sep) - score,True,True,False,del",434.388461538462,216.027070113149,Inf,2.01080568889325,0.999999999783695,"(both,False,skip,False,all-sep)","score,True,True,False,del"
"(both,False,skip,False,all-sep) - score,True,True,True,add",-445.05,216.027070113149,Inf,-2.06015847813376,0.99999999889269,"(both,False,skip,False,all-sep)","score,True,True,True,add"
"(both,False,skip,False,all-sep) - (score,True,True,True,all-sep)",-35.7692307692307,216.027070113149,Inf,-0.165577539659709,1,"(both,False,skip,False,all-sep)","(score,True,True,True,all-sep)"
"(both,False,skip,False,all-sep) - (score,True,True,True,all-uni)",-482.792307692308,216.027070113149,Inf,-2.23486948852954,0.999999834428051,"(both,False,skip,False,all-sep)","(score,True,True,True,all-uni)"
"(both,False,skip,False,all-sep) - score,True,True,True,del",657.230769230769,216.02707011315,Inf,3.04235376097323,0.968834735506467,"(both,False,skip,False,all-sep)","score,True,True,True,del"
"(both,False,skip,False,all-uni) - both,False,skip,False,del",14.1230769230766,216.027070113149,Inf,0.0653764221108001,1,"(both,False,skip,False,all-uni)","both,False,skip,False,del"
"(both,False,skip,False,all-uni) - both,False,skip,True,add",241.880769230769,216.027070113149,Inf,1.11967805286661,1,"(both,False,skip,False,all-uni)","both,False,skip,True,add"
"(both,False,skip,False,all-uni) - (both,False,skip,True,all-sep)",377.711538461538,216.027070113149,Inf,1.74844540669696,1,"(both,False,skip,False,all-uni)","(both,False,skip,True,all-sep)"
"(both,False,skip,False,all-uni) - (both,False,skip,True,all-uni)",274.246153846154,216.027070113149,Inf,1.26949902020386,1,"(both,False,skip,False,all-uni)","(both,False,skip,True,all-uni)"
"(both,False,skip,False,all-uni) - both,False,skip,True,del",238.511538461538,216.027070113149,Inf,1.10408171687286,1,"(both,False,skip,False,all-uni)","both,False,skip,True,del"
"(both,False,skip,False,all-uni) - both,False,True,False,add",315.842307692308,216.027070113149,Inf,1.46204967519523,1,"(both,False,skip,False,all-uni)","both,False,True,False,add"
"(both,False,skip,False,all-uni) - (both,False,True,False,all-sep)",381.842307692308,216.027070113149,Inf,1.76756694192218,1,"(both,False,skip,False,all-uni)","(both,False,True,False,all-sep)"
"(both,False,skip,False,all-uni) - (both,False,True,False,all-uni)",311.042307692308,216.027070113149,Inf,1.43983023761509,1,"(both,False,skip,False,all-uni)","(both,False,True,False,all-uni)"
"(both,False,skip,False,all-uni) - both,False,True,False,del",327.773076923077,216.027070113149,Inf,1.51727779648818,1,"(both,False,skip,False,all-uni)","both,False,True,False,del"
"(both,False,skip,False,all-uni) - both,False,True,True,add",547.303846153846,216.027070113149,Inf,2.53349659312226,0.999915835349315,"(both,False,skip,False,all-uni)","both,False,True,True,add"
"(both,False,skip,False,all-uni) - (both,False,True,True,all-sep)",637.973076923077,216.027070113149,Inf,2.95320895010484,0.984798857054693,"(both,False,skip,False,all-uni)","(both,False,True,True,all-sep)"
"(both,False,skip,False,all-uni) - (both,False,True,True,all-uni)",578.238461538462,216.027070113149,Inf,2.67669445887312,0.999268181046108,"(both,False,skip,False,all-uni)","(both,False,True,True,all-uni)"
"(both,False,skip,False,all-uni) - both,False,True,True,del",545.342307692308,216.027070113149,Inf,2.52441653449576,0.999927790858191,"(both,False,skip,False,all-uni)","both,False,True,True,del"
"(both,False,skip,False,all-uni) - both,True,False,False,add",174.426923076923,216.027070113149,Inf,0.807430860334138,1,"(both,False,skip,False,all-uni)","both,True,False,False,add"
"(both,False,skip,False,all-uni) - (both,True,False,False,all-sep)",568.488461538461,216.027070113149,Inf,2.63156122628846,0.999611148540903,"(both,False,skip,False,all-uni)","(both,True,False,False,all-sep)"
"(both,False,skip,False,all-uni) - (both,True,False,False,all-uni)",120.9,216.027070113149,Inf,0.559652084049818,1,"(both,False,skip,False,all-uni)","(both,True,False,False,all-uni)"
"(both,False,skip,False,all-uni) - both,True,False,False,del",467.653846153846,216.027070113149,Inf,2.16479280077678,0.999999974482094,"(both,False,skip,False,all-uni)","both,True,False,False,del"
"(both,False,skip,False,all-uni) - both,True,False,True,add",-461.423076923077,216.027070113149,Inf,-2.13595026161025,0.999999988779232,"(both,False,skip,False,all-uni)","both,True,False,True,add"
"(both,False,skip,False,all-uni) - (both,True,False,True,all-sep)",-10.5807692307693,216.027070113149,Inf,-0.0489789044735336,1,"(both,False,skip,False,all-uni)","(both,True,False,True,all-sep)"
"(both,False,skip,False,all-uni) - (both,True,False,True,all-uni)",-498.403846153846,216.027070113149,Inf,-2.30713607277457,0.999999044801378,"(both,False,skip,False,all-uni)","(both,True,False,True,all-uni)"
"(both,False,skip,False,all-uni) - both,True,False,True,del",731.757692307692,216.027070113149,Inf,3.38734257667068,0.790880927862512,"(both,False,skip,False,all-uni)","both,True,False,True,del"
"(both,False,skip,False,all-uni) - both,True,skip,False,add",-82.5807692307693,216.027070113149,Inf,-0.382270468175659,1,"(both,False,skip,False,all-uni)","both,True,skip,False,add"
"(both,False,skip,False,all-uni) - (both,True,skip,False,all-sep)",364.903846153846,216.027070113149,Inf,1.68915796507687,1,"(both,False,skip,False,all-uni)","(both,True,skip,False,all-sep)"
"(both,False,skip,False,all-uni) - (both,True,skip,False,all-uni)",-132.992307692308,216.027070113149,Inf,-0.615627974876714,1,"(both,False,skip,False,all-uni)","(both,True,skip,False,all-uni)"
"(both,False,skip,False,all-uni) - both,True,skip,False,del",277.938461538461,216.027070113149,Inf,1.28659089526551,1,"(both,False,skip,False,all-uni)","both,True,skip,False,del"
"(both,False,skip,False,all-uni) - both,True,skip,True,add",-691.707692307692,216.027070113149,Inf,-3.20194914436138,0.912355754898957,"(both,False,skip,False,all-uni)","both,True,skip,True,add"
"(both,False,skip,False,all-uni) - (both,True,skip,True,all-sep)",-181.223076923077,216.027070113149,Inf,-0.838890592869483,1,"(both,False,skip,False,all-uni)","(both,True,skip,True,all-sep)"
"(both,False,skip,False,all-uni) - (both,True,skip,True,all-uni)",-724.65,216.027070113149,Inf,-3.35444071717701,0.816753778439795,"(both,False,skip,False,all-uni)","(both,True,skip,True,all-uni)"
"(both,False,skip,False,all-uni) - both,True,skip,True,del",512.723076923077,216.027070113149,Inf,2.37342050074802,0.999995878871083,"(both,False,skip,False,all-uni)","both,True,skip,True,del"
"(both,False,skip,False,all-uni) - both,True,True,False,add",212.111538461538,216.027070113149,Inf,0.981874810182077,1,"(both,False,skip,False,all-uni)","both,True,True,False,add"
"(both,False,skip,False,all-uni) - (both,True,True,False,all-sep)",619.303846153846,216.027070113149,Inf,2.86678815682438,0.993219189730168,"(both,False,skip,False,all-uni)","(both,True,True,False,all-sep)"
"(both,False,skip,False,all-uni) - (both,True,True,False,all-uni)",156.057692307692,216.027070113149,Inf,0.722398781902442,1,"(both,False,skip,False,all-uni)","(both,True,True,False,all-uni)"
"(both,False,skip,False,all-uni) - both,True,True,False,del",554.826923076923,216.027070113149,Inf,2.56832128856036,0.999851311342487,"(both,False,skip,False,all-uni)","both,True,True,False,del"
"(both,False,skip,False,all-uni) - both,True,True,True,add",-324.611538461539,216.027070113149,Inf,-1.50264287846665,1,"(both,False,skip,False,all-uni)","both,True,True,True,add"
"(both,False,skip,False,all-uni) - (both,True,True,True,all-sep)",84.6692307692307,216.027070113149,Inf,0.391938060007402,1,"(both,False,skip,False,all-uni)","(both,True,True,True,all-sep)"
"(both,False,skip,False,all-uni) - (both,True,True,True,all-uni)",-362.353846153846,216.027070113149,Inf,-1.67735388886243,1,"(both,False,skip,False,all-uni)","(both,True,True,True,all-uni)"
"(both,False,skip,False,all-uni) - both,True,True,True,del",777.669230769231,216.027070113149,Inf,3.59986936064035,0.593502306691264,"(both,False,skip,False,all-uni)","both,True,True,True,del"
"(both,False,skip,False,all-uni) - rank,False,False,False,add",260.561538461538,216.027070113149,Inf,1.20615225825663,1,"(both,False,skip,False,all-uni)","rank,False,False,False,add"
"(both,False,skip,False,all-uni) - (rank,False,False,False,all-sep)",329.769230769231,216.027070113149,Inf,1.52651809144339,1,"(both,False,skip,False,all-uni)","(rank,False,False,False,all-sep)"
"(both,False,skip,False,all-uni) - (rank,False,False,False,all-uni)",255.761538461538,216.027070113149,Inf,1.18393282067649,1,"(both,False,skip,False,all-uni)","(rank,False,False,False,all-uni)"
"(both,False,skip,False,all-uni) - rank,False,False,False,del",272.492307692308,216.027070113149,Inf,1.26138037954958,1,"(both,False,skip,False,all-uni)","rank,False,False,False,del"
"(both,False,skip,False,all-uni) - rank,False,False,True,add",442.892307692308,216.027070113149,Inf,2.05017041364461,0.999999999197597,"(both,False,skip,False,all-uni)","rank,False,False,True,add"
"(both,False,skip,False,all-uni) - (rank,False,False,True,all-sep)",564.057692307692,216.027070113149,Inf,2.61105097621448,0.999712480153071,"(both,False,skip,False,all-uni)","(rank,False,False,True,all-sep)"
"(both,False,skip,False,all-uni) - (rank,False,False,True,all-uni)",473.826923076923,216.027070113149,Inf,2.19336827939547,0.999999944127736,"(both,False,skip,False,all-uni)","(rank,False,False,True,all-uni)"
"(both,False,skip,False,all-uni) - rank,False,False,True,del",440.930769230769,216.027070113149,Inf,2.04109035501811,0.999999999403802,"(both,False,skip,False,all-uni)","rank,False,False,True,del"
"(both,False,skip,False,all-uni) - rank,False,skip,False,add",2.78076923076912,216.027070113149,Inf,0.0128723184058027,1,"(both,False,skip,False,all-uni)","rank,False,skip,False,add"
"(both,False,skip,False,all-uni) - (rank,False,skip,False,all-sep)",120.438461538462,216.027070113149,Inf,0.557515599667112,1,"(both,False,skip,False,all-uni)","(rank,False,skip,False,all-sep)"
"(both,False,skip,False,all-uni) - (rank,False,skip,False,all-uni)",-5.6843418860808e-14,216.027070113149,Inf,-2.63130999420744e-16,1,"(both,False,skip,False,all-uni)","(rank,False,skip,False,all-uni)"
"(both,False,skip,False,all-uni) - rank,False,skip,False,del",14.1230769230768,216.027070113149,Inf,0.0653764221108009,1,"(both,False,skip,False,all-uni)","rank,False,skip,False,del"
"(both,False,skip,False,all-uni) - rank,False,skip,True,add",241.880769230769,216.027070113149,Inf,1.11967805286661,1,"(both,False,skip,False,all-uni)","rank,False,skip,True,add"
"(both,False,skip,False,all-uni) - (rank,False,skip,True,all-sep)",377.711538461538,216.027070113149,Inf,1.74844540669696,1,"(both,False,skip,False,all-uni)","(rank,False,skip,True,all-sep)"
"(both,False,skip,False,all-uni) - (rank,False,skip,True,all-uni)",274.246153846154,216.027070113149,Inf,1.26949902020386,1,"(both,False,skip,False,all-uni)","(rank,False,skip,True,all-uni)"
"(both,False,skip,False,all-uni) - rank,False,skip,True,del",238.511538461538,216.027070113149,Inf,1.10408171687286,1,"(both,False,skip,False,all-uni)","rank,False,skip,True,del"
"(both,False,skip,False,all-uni) - rank,False,True,False,add",315.842307692308,216.027070113149,Inf,1.46204967519523,1,"(both,False,skip,False,all-uni)","rank,False,True,False,add"
"(both,False,skip,False,all-uni) - (rank,False,True,False,all-sep)",381.842307692308,216.027070113149,Inf,1.76756694192218,1,"(both,False,skip,False,all-uni)","(rank,False,True,False,all-sep)"
"(both,False,skip,False,all-uni) - (rank,False,True,False,all-uni)",311.042307692308,216.027070113149,Inf,1.43983023761509,1,"(both,False,skip,False,all-uni)","(rank,False,True,False,all-uni)"
"(both,False,skip,False,all-uni) - rank,False,True,False,del",327.773076923077,216.027070113149,Inf,1.51727779648818,1,"(both,False,skip,False,all-uni)","rank,False,True,False,del"
"(both,False,skip,False,all-uni) - rank,False,True,True,add",547.303846153846,216.027070113149,Inf,2.53349659312226,0.999915835349315,"(both,False,skip,False,all-uni)","rank,False,True,True,add"
"(both,False,skip,False,all-uni) - (rank,False,True,True,all-sep)",637.973076923077,216.027070113149,Inf,2.95320895010484,0.984798857054693,"(both,False,skip,False,all-uni)","(rank,False,True,True,all-sep)"
"(both,False,skip,False,all-uni) - (rank,False,True,True,all-uni)",578.238461538461,216.027070113149,Inf,2.67669445887312,0.999268181046108,"(both,False,skip,False,all-uni)","(rank,False,True,True,all-uni)"
"(both,False,skip,False,all-uni) - rank,False,True,True,del",545.342307692308,216.027070113149,Inf,2.52441653449576,0.999927790858191,"(both,False,skip,False,all-uni)","rank,False,True,True,del"
"(both,False,skip,False,all-uni) - rank,True,False,False,add",174.426923076923,216.027070113149,Inf,0.807430860334138,1,"(both,False,skip,False,all-uni)","rank,True,False,False,add"
"(both,False,skip,False,all-uni) - (rank,True,False,False,all-sep)",568.488461538462,216.027070113149,Inf,2.63156122628846,0.999611148540903,"(both,False,skip,False,all-uni)","(rank,True,False,False,all-sep)"
"(both,False,skip,False,all-uni) - (rank,True,False,False,all-uni)",120.9,216.027070113149,Inf,0.559652084049818,1,"(both,False,skip,False,all-uni)","(rank,True,False,False,all-uni)"
"(both,False,skip,False,all-uni) - rank,True,False,False,del",467.653846153846,216.027070113149,Inf,2.16479280077678,0.999999974482094,"(both,False,skip,False,all-uni)","rank,True,False,False,del"
"(both,False,skip,False,all-uni) - rank,True,False,True,add",-461.423076923077,216.027070113149,Inf,-2.13595026161025,0.999999988779232,"(both,False,skip,False,all-uni)","rank,True,False,True,add"
