"contrast","estimate","SE","df","z.ratio","p.value","Winner","Loser"
"(both,False,True,False,all-uni) - (both,True,True,False,all-sep)",-90.3153846153846,175.182821557037,Inf,-0.51554932049076,1,"(both,False,True,False,all-uni)","(both,True,True,False,all-sep)"
"(both,False,True,False,all-uni) - (both,True,True,False,all-uni)",-225.669230769231,175.182821557037,Inf,-1.28819269357273,1,"(both,False,True,False,all-uni)","(both,True,True,False,all-uni)"
"(both,False,True,False,all-uni) - both,True,True,False,del",48.6269230769231,175.182821557037,Inf,0.277578147473157,1,"(both,False,True,False,all-uni)","both,True,True,False,del"
"(both,False,True,False,all-uni) - both,True,True,True,add",-527.119230769231,175.182821557037,Inf,-3.00896643908437,0.975875155162662,"(both,False,True,False,all-uni)","both,True,True,True,add"
"(both,False,True,False,all-uni) - (both,True,True,True,all-sep)",-336.169230769231,175.182821557037,Inf,-1.91896230338874,0.99999999999222,"(both,False,True,False,all-uni)","(both,True,True,True,all-sep)"
"(both,False,True,False,all-uni) - (both,True,True,True,all-uni)",-491.892307692308,175.182821557037,Inf,-2.80787980990564,0.9963510267719,"(both,False,True,False,all-uni)","(both,True,True,True,all-uni)"
"(both,False,True,False,all-uni) - both,True,True,True,del",93.7769230769231,175.182821557037,Inf,0.535308897547301,1,"(both,False,True,False,all-uni)","both,True,True,True,del"
"(both,False,True,False,all-uni) - rank,False,False,False,add",22.9153846153846,175.182821557037,Inf,0.130808400114298,1,"(both,False,True,False,all-uni)","rank,False,False,False,add"
"(both,False,True,False,all-uni) - (rank,False,False,False,all-sep)",80.0192307692308,175.182821557037,Inf,0.456775556290362,1,"(both,False,True,False,all-uni)","(rank,False,False,False,all-sep)"
"(both,False,True,False,all-uni) - (rank,False,False,False,all-uni)",43.223076923077,175.182821557037,Inf,0.246731252179336,1,"(both,False,True,False,all-uni)","(rank,False,False,False,all-uni)"
"(both,False,True,False,all-uni) - rank,False,False,False,del",22.9153846153847,175.182821557037,Inf,0.130808400114298,1,"(both,False,True,False,all-uni)","rank,False,False,False,del"
"(both,False,True,False,all-uni) - rank,False,False,True,add",-159.607692307692,175.182821557037,Inf,-0.911092142991464,1,"(both,False,True,False,all-uni)","rank,False,False,True,add"
"(both,False,True,False,all-uni) - (rank,False,False,True,all-sep)",-39,175.182821557037,Inf,-0.222624568170356,1,"(both,False,True,False,all-uni)","(rank,False,False,True,all-sep)"
"(both,False,True,False,all-uni) - (rank,False,False,True,all-uni)",-86.0230769230769,175.182821557037,Inf,-0.49104744494065,1,"(both,False,True,False,all-uni)","(rank,False,False,True,all-uni)"
"(both,False,True,False,all-uni) - rank,False,False,True,del",-152.453846153846,175.182821557037,Inf,-0.87025568374128,1,"(both,False,True,False,all-uni)","rank,False,False,True,del"
"(both,False,True,False,all-uni) - rank,False,skip,False,add",-275.815384615385,175.182821557037,Inf,-1.57444309986515,1,"(both,False,True,False,all-uni)","rank,False,skip,False,add"
"(both,False,True,False,all-uni) - (rank,False,skip,False,all-sep)",-251.730769230769,175.182821557037,Inf,-1.43696035372286,1,"(both,False,True,False,all-uni)","(rank,False,skip,False,all-sep)"
"(both,False,True,False,all-uni) - (rank,False,skip,False,all-uni)",-267.103846153846,175.182821557037,Inf,-1.52471483093952,1,"(both,False,True,False,all-uni)","(rank,False,skip,False,all-uni)"
"(both,False,True,False,all-uni) - rank,False,skip,False,del",-275.815384615385,175.182821557037,Inf,-1.57444309986515,1,"(both,False,True,False,all-uni)","rank,False,skip,False,del"
"(both,False,True,False,all-uni) - rank,False,skip,True,add",-453.742307692308,175.182821557037,Inf,-2.59010731565695,0.999790797768601,"(both,False,True,False,all-uni)","rank,False,skip,True,add"
"(both,False,True,False,all-uni) - (rank,False,skip,True,all-sep)",-302.065384615385,175.182821557037,Inf,-1.72428655921058,1,"(both,False,True,False,all-uni)","(rank,False,skip,True,all-sep)"
"(both,False,True,False,all-uni) - (rank,False,skip,True,all-uni)",-376.95,175.182821557037,Inf,-2.15175207620041,0.999999982331816,"(both,False,True,False,all-uni)","(rank,False,skip,True,all-uni)"
"(both,False,True,False,all-uni) - rank,False,skip,True,del",-401.946153846154,175.182821557037,Inf,-2.29443817763425,0.999999289250916,"(both,False,True,False,all-uni)","rank,False,skip,True,del"
"(both,False,True,False,all-uni) - rank,False,True,False,add",97.6269230769231,175.182821557037,Inf,0.557285938251298,1,"(both,False,True,False,all-uni)","rank,False,True,False,add"
"(both,False,True,False,all-uni) - (rank,False,True,False,all-sep)",184.623076923077,175.182821557037,Inf,1.0538880198534,1,"(both,False,True,False,all-uni)","(rank,False,True,False,all-sep)"
"(both,False,True,False,all-uni) - (rank,False,True,False,all-uni)",117.934615384615,175.182821557037,Inf,0.673208790316335,1,"(both,False,True,False,all-uni)","(rank,False,True,False,all-uni)"
"(both,False,True,False,all-uni) - rank,False,True,False,del",97.6269230769231,175.182821557037,Inf,0.557285938251298,1,"(both,False,True,False,all-uni)","rank,False,True,False,del"
"(both,False,True,False,all-uni) - rank,False,True,True,add",-45.9730769230769,175.182821557037,Inf,-0.262429138396476,1,"(both,False,True,False,all-uni)","rank,False,True,True,add"
"(both,False,True,False,all-uni) - (rank,False,True,True,all-sep)",36.4461538461538,175.182821557037,Inf,0.208046391319753,1,"(both,False,True,False,all-uni)","(rank,False,True,True,all-sep)"
"(both,False,True,False,all-uni) - (rank,False,True,True,all-uni)",27.6115384615385,175.182821557037,Inf,0.157615559654338,1,"(both,False,True,False,all-uni)","(rank,False,True,True,all-uni)"
"(both,False,True,False,all-uni) - rank,False,True,True,del",-38.8192307692307,175.182821557037,Inf,-0.221592679146292,1,"(both,False,True,False,all-uni)","rank,False,True,True,del"
"(both,False,True,False,all-uni) - rank,True,False,False,add",-183.819230769231,175.182821557037,Inf,-1.04929940695916,1,"(both,False,True,False,all-uni)","rank,True,False,False,add"
"(both,False,True,False,all-uni) - (rank,True,False,False,all-sep)",-151.161538461538,175.182821557037,Inf,-0.862878774973505,1,"(both,False,True,False,all-uni)","(rank,True,False,False,all-sep)"
"(both,False,True,False,all-uni) - (rank,True,False,False,all-uni)",-222.007692307692,175.182821557037,Inf,-1.26729145206403,1,"(both,False,True,False,all-uni)","(rank,True,False,False,all-uni)"
"(both,False,True,False,all-uni) - rank,True,False,False,del",76.2500000000001,175.182821557037,Inf,0.435259572384351,1,"(both,False,True,False,all-uni)","rank,True,False,False,del"
"(both,False,True,False,all-uni) - rank,True,False,True,add",-371.980769230769,175.182821557037,Inf,-2.12338610558146,0.999999992232094,"(both,False,True,False,all-uni)","rank,True,False,True,add"
"(both,False,True,False,all-uni) - (rank,True,False,True,all-sep)",-213.315384615385,175.182821557037,Inf,-1.2176729585665,1,"(both,False,True,False,all-uni)","(rank,True,False,True,all-sep)"
"(both,False,True,False,all-uni) - (rank,True,False,True,all-uni)",-343.738461538462,175.182821557037,Inf,-1.96216991188571,0.999999999960978,"(both,False,True,False,all-uni)","(rank,True,False,True,all-uni)"
"(both,False,True,False,all-uni) - rank,True,False,True,del",-90.3576923076922,175.182821557037,Inf,-0.515790826432562,1,"(both,False,True,False,all-uni)","rank,True,False,True,del"
"(both,False,True,False,all-uni) - rank,True,skip,False,add",-504.503846153846,175.182821557037,Inf,-2.8798705356483,0.992279791613295,"(both,False,True,False,all-uni)","rank,True,skip,False,add"
"(both,False,True,False,all-uni) - (rank,True,skip,False,all-sep)",-382.930769230769,175.182821557037,Inf,-2.18589223433698,0.999999954354805,"(both,False,True,False,all-uni)","(rank,True,skip,False,all-sep)"
"(both,False,True,False,all-uni) - (rank,True,skip,False,all-uni)",-543.561538461538,175.182821557037,Inf,-3.10282443010294,0.952225479481627,"(both,False,True,False,all-uni)","(rank,True,skip,False,all-uni)"
"(both,False,True,False,all-uni) - rank,True,skip,False,del",-177.8,175.182821557037,Inf,-1.01493969796639,1,"(both,False,True,False,all-uni)","rank,True,skip,False,del"
"(both,False,True,False,all-uni) - rank,True,skip,True,add",-635.038461538462,175.182821557037,Inf,-3.62500418645045,0.568363117554518,"(both,False,True,False,all-uni)","rank,True,skip,True,add"
"(both,False,True,False,all-uni) - (rank,True,skip,True,all-sep)",-397.773076923077,175.182821557037,Inf,-2.27061690973831,0.999999597466939,"(both,False,True,False,all-uni)","(rank,True,skip,True,all-sep)"
"(both,False,True,False,all-uni) - (rank,True,skip,True,all-uni)",-586.488461538461,175.182821557037,Inf,-3.34786514068966,0.821717842937525,"(both,False,True,False,all-uni)","(rank,True,skip,True,all-uni)"
"(both,False,True,False,all-uni) - rank,True,skip,True,del",-379.569230769231,175.182821557037,Inf,-2.16670348950652,0.999999973084231,"(both,False,True,False,all-uni)","rank,True,skip,True,del"
"(both,False,True,False,all-uni) - rank,True,True,False,add",-76.1499999999999,175.182821557037,Inf,-0.434688740158272,1,"(both,False,True,False,all-uni)","rank,True,True,False,add"
"(both,False,True,False,all-uni) - (rank,True,True,False,all-sep)",-101.988461538462,175.182821557037,Inf,-0.582183005342538,1,"(both,False,True,False,all-uni)","(rank,True,True,False,all-sep)"
"(both,False,True,False,all-uni) - (rank,True,True,False,all-uni)",-104.392307692308,175.182821557037,Inf,-0.595904933854025,1,"(both,False,True,False,all-uni)","(rank,True,True,False,all-uni)"
"(both,False,True,False,all-uni) - rank,True,True,False,del",161.642307692308,175.182821557037,Inf,0.922706383283587,1,"(both,False,True,False,all-uni)","rank,True,True,False,del"
"(both,False,True,False,all-uni) - rank,True,True,True,add",-227.357692307692,175.182821557037,Inf,-1.2978309761592,1,"(both,False,True,False,all-uni)","rank,True,True,True,add"
"(both,False,True,False,all-uni) - (rank,True,True,True,all-sep)",-68.6923076923076,175.182821557037,Inf,-0.392117829144237,1,"(both,False,True,False,all-uni)","(rank,True,True,True,all-sep)"
"(both,False,True,False,all-uni) - (rank,True,True,True,all-uni)",-199.115384615385,175.182821557037,Inf,-1.13661478246345,1,"(both,False,True,False,all-uni)","(rank,True,True,True,all-uni)"
"(both,False,True,False,all-uni) - rank,True,True,True,del",-4.96538461538461,175.182821557037,Inf,-0.0283440155333264,1,"(both,False,True,False,all-uni)","rank,True,True,True,del"
"(both,False,True,False,all-uni) - score,False,False,False,add",99.7846153846155,175.182821557037,Inf,0.569602741283208,1,"(both,False,True,False,all-uni)","score,False,False,False,add"
"(both,False,True,False,all-uni) - (score,False,False,False,all-sep)",130.9,175.182821557037,Inf,0.747219383935889,1,"(both,False,True,False,all-uni)","(score,False,False,False,all-sep)"
"(both,False,True,False,all-uni) - (score,False,False,False,all-uni)",79.8923076923078,175.182821557037,Inf,0.456051038464956,1,"(both,False,True,False,all-uni)","(score,False,False,False,all-uni)"
"(both,False,True,False,all-uni) - score,False,False,False,del",99.7846153846154,175.182821557037,Inf,0.569602741283208,1,"(both,False,True,False,all-uni)","score,False,False,False,del"
"(both,False,True,False,all-uni) - score,False,False,True,add",88.3038461538462,175.182821557037,Inf,0.504066810712349,1,"(both,False,True,False,all-uni)","score,False,False,True,add"
"(both,False,True,False,all-uni) - (score,False,False,True,all-sep)",81.9692307692308,175.182821557037,Inf,0.467906784698879,1,"(both,False,True,False,all-uni)","(score,False,False,True,all-sep)"
"(both,False,True,False,all-uni) - (score,False,False,True,all-uni)",78.3576923076924,175.182821557037,Inf,0.447290959303222,1,"(both,False,True,False,all-uni)","(score,False,False,True,all-uni)"
"(both,False,True,False,all-uni) - score,False,False,True,del",88.3038461538463,175.182821557037,Inf,0.504066810712349,1,"(both,False,True,False,all-uni)","score,False,False,True,del"
"(both,False,True,False,all-uni) - score,False,skip,False,add",-237.065384615385,175.182821557037,Inf,-1.35324561225999,1,"(both,False,True,False,all-uni)","score,False,skip,False,add"
"(both,False,True,False,all-uni) - (score,False,skip,False,all-sep)",-199.95,175.182821557037,Inf,-1.14137903604263,1,"(both,False,True,False,all-uni)","(score,False,skip,False,all-sep)"
"(both,False,True,False,all-uni) - (score,False,skip,False,all-uni)",-247.746153846154,175.182821557037,Inf,-1.41421488502222,1,"(both,False,True,False,all-uni)","(score,False,skip,False,all-uni)"
"(both,False,True,False,all-uni) - score,False,skip,False,del",-237.065384615385,175.182821557037,Inf,-1.35324561225999,1,"(both,False,True,False,all-uni)","score,False,skip,False,del"
"(both,False,True,False,all-uni) - score,False,skip,True,add",-211.026923076923,175.182821557037,Inf,-1.20460968262356,1,"(both,False,True,False,all-uni)","score,False,skip,True,add"
"(both,False,True,False,all-uni) - (score,False,skip,True,all-sep)",-168.561538461538,175.182821557037,Inf,-0.962203582311049,1,"(both,False,True,False,all-uni)","(score,False,skip,True,all-sep)"
"(both,False,True,False,all-uni) - (score,False,skip,True,all-uni)",-211.026923076923,175.182821557037,Inf,-1.20460968262356,1,"(both,False,True,False,all-uni)","(score,False,skip,True,all-uni)"
"(both,False,True,False,all-uni) - score,False,skip,True,del",-211.026923076923,175.182821557037,Inf,-1.20460968262356,1,"(both,False,True,False,all-uni)","score,False,skip,True,del"
"(both,False,True,False,all-uni) - score,False,True,False,add",164.096153846154,175.182821557037,Inf,0.936713727908112,1,"(both,False,True,False,all-uni)","score,False,True,False,add"
"(both,False,True,False,all-uni) - (score,False,True,False,all-sep)",195.211538461539,175.182821557037,Inf,1.11433037056079,1,"(both,False,True,False,all-uni)","(score,False,True,False,all-sep)"
"(both,False,True,False,all-uni) - (score,False,True,False,all-uni)",144.203846153846,175.182821557037,Inf,0.82316202508986,1,"(both,False,True,False,all-uni)","(score,False,True,False,all-uni)"
"(both,False,True,False,all-uni) - score,False,True,False,del",164.096153846154,175.182821557037,Inf,0.936713727908112,1,"(both,False,True,False,all-uni)","score,False,True,False,del"
"(both,False,True,False,all-uni) - score,False,True,True,add",152.615384615385,175.182821557037,Inf,0.871177797337253,1,"(both,False,True,False,all-uni)","score,False,True,True,add"
"(both,False,True,False,all-uni) - (score,False,True,True,all-sep)",174.523076923077,175.182821557037,Inf,0.996233965019536,1,"(both,False,True,False,all-uni)","(score,False,True,True,all-sep)"
"(both,False,True,False,all-uni) - (score,False,True,True,all-uni)",142.669230769231,175.182821557037,Inf,0.814401945928127,1,"(both,False,True,False,all-uni)","(score,False,True,True,all-uni)"
"(both,False,True,False,all-uni) - score,False,True,True,del",152.615384615385,175.182821557037,Inf,0.871177797337253,1,"(both,False,True,False,all-uni)","score,False,True,True,del"
"(both,False,True,False,all-uni) - score,True,False,False,add",6.67692307692309,175.182821557037,Inf,0.0381140286335049,1,"(both,False,True,False,all-uni)","score,True,False,False,add"
"(both,False,True,False,all-uni) - (score,True,False,False,all-sep)",69.8615384615385,175.182821557037,Inf,0.398792175172224,1,"(both,False,True,False,all-uni)","(score,True,False,False,all-sep)"
"(both,False,True,False,all-uni) - (score,True,False,False,all-uni)",34.9192307692308,175.182821557037,Inf,0.199330222329257,1,"(both,False,True,False,all-uni)","(score,True,False,False,all-uni)"
"(both,False,True,False,all-uni) - score,True,False,False,del",125.365384615385,175.182821557037,Inf,0.715626015731042,1,"(both,False,True,False,all-uni)","score,True,False,False,del"
"(both,False,True,False,all-uni) - score,True,False,True,add",-330.584615384615,175.182821557037,Inf,-1.88708351907086,0.99999999999792,"(both,False,True,False,all-uni)","score,True,False,True,add"
"(both,False,True,False,all-uni) - (score,True,False,True,all-sep)",-66.8807692307691,175.182821557037,Inf,-0.38177698381798,1,"(both,False,True,False,all-uni)","(score,True,False,True,all-sep)"
"(both,False,True,False,all-uni) - (score,True,False,True,all-uni)",-302.342307692308,175.182821557037,Inf,-1.7258673253751,1,"(both,False,True,False,all-uni)","(score,True,False,True,all-uni)"
"(both,False,True,False,all-uni) - score,True,False,True,del",43.1923076923077,175.182821557037,Inf,0.246555611494389,1,"(both,False,True,False,all-uni)","score,True,False,True,del"
"(both,False,True,False,all-uni) - score,True,skip,False,add",-320.361538461538,175.182821557037,Inf,-1.82872690149721,1,"(both,False,True,False,all-uni)","score,True,skip,False,add"
"(both,False,True,False,all-uni) - (score,True,skip,False,all-sep)",-177.530769230769,175.182821557037,Inf,-1.01340284197311,1,"(both,False,True,False,all-uni)","(score,True,skip,False,all-sep)"
"(both,False,True,False,all-uni) - (score,True,skip,False,all-uni)",-292.119230769231,175.182821557037,Inf,-1.66751070780145,1,"(both,False,True,False,all-uni)","(score,True,skip,False,all-uni)"
"(both,False,True,False,all-uni) - score,True,skip,False,del",-145.815384615385,175.182821557037,Inf,-0.832361205963959,1,"(both,False,True,False,all-uni)","score,True,skip,False,del"
"(both,False,True,False,all-uni) - score,True,skip,True,add",-474.3,175.182821557037,Inf,-2.70745724828718,0.998900899098497,"(both,False,True,False,all-uni)","score,True,skip,True,add"
"(both,False,True,False,all-uni) - (score,True,skip,True,all-sep)",-254.073076923077,175.182821557037,Inf,-1.45033100086445,1,"(both,False,True,False,all-uni)","(score,True,skip,True,all-sep)"
"(both,False,True,False,all-uni) - (score,True,skip,True,all-uni)",-447.707692307692,175.182821557037,Inf,-2.55565978632171,0.999878695031165,"(both,False,True,False,all-uni)","(score,True,skip,True,all-uni)"
"(both,False,True,False,all-uni) - score,True,skip,True,del",-155.819230769231,175.182821557037,Inf,-0.889466383657361,1,"(both,False,True,False,all-uni)","score,True,skip,True,del"
"(both,False,True,False,all-uni) - score,True,True,False,add",99.2307692307692,175.182821557037,Inf,0.566441208954161,1,"(both,False,True,False,all-uni)","score,True,True,False,add"
"(both,False,True,False,all-uni) - (score,True,True,False,all-sep)",172.361538461539,175.182821557037,Inf,0.983895206902008,1,"(both,False,True,False,all-uni)","(score,True,True,False,all-sep)"
"(both,False,True,False,all-uni) - (score,True,True,False,all-uni)",127.473076923077,175.182821557037,Inf,0.727657402649914,1,"(both,False,True,False,all-uni)","(score,True,True,False,all-uni)"
"(both,False,True,False,all-uni) - score,True,True,False,del",161.434615384616,175.182821557037,Inf,0.921520808660195,1,"(both,False,True,False,all-uni)","score,True,True,False,del"
"(both,False,True,False,all-uni) - score,True,True,True,add",-284.569230769231,175.182821557037,Inf,-1.62441287473258,1,"(both,False,True,False,all-uni)","score,True,True,True,add"
"(both,False,True,False,all-uni) - (score,True,True,True,all-sep)",-57.0423076923076,175.182821557037,Inf,-0.325615874806169,1,"(both,False,True,False,all-uni)","(score,True,True,True,all-sep)"
"(both,False,True,False,all-uni) - (score,True,True,True,all-uni)",-256.326923076923,175.182821557037,Inf,-1.46319668103682,1,"(both,False,True,False,all-uni)","(score,True,True,True,all-uni)"
"(both,False,True,False,all-uni) - score,True,True,True,del",156.053846153846,175.18282155703,Inf,0.890805643880119,1,"(both,False,True,False,all-uni)","score,True,True,True,del"
"both,False,True,False,del - both,False,True,True,add",104.315384615385,175.182821557037,Inf,0.595465832141658,1,"both,False,True,False,del","both,False,True,True,add"
"both,False,True,False,del - (both,False,True,True,all-sep)",113.053846153846,175.182821557037,Inf,0.645347786666614,1,"both,False,True,False,del","(both,False,True,True,all-sep)"
"both,False,True,False,del - (both,False,True,True,all-uni)",173.538461538462,175.182821557037,Inf,0.990613463101232,1,"both,False,True,False,del","(both,False,True,True,all-uni)"
"both,False,True,False,del - both,False,True,True,del",133.261538461538,175.182821557037,Inf,0.760699806505573,1,"both,False,True,False,del","both,False,True,True,del"
"both,False,True,False,del - both,True,False,False,add",-293.680769230769,175.182821557037,Inf,-1.67642447256251,1,"both,False,True,False,del","both,True,False,False,add"
"both,False,True,False,del - (both,True,False,False,all-sep)",-158.146153846154,175.182821557037,Inf,-0.90274921045648,1,"both,False,True,False,del","(both,True,False,False,all-sep)"
"both,False,True,False,del - (both,True,False,False,all-uni)",-321.923076923077,175.182821557037,Inf,-1.83764066625827,1,"both,False,True,False,del","(both,True,False,False,all-uni)"
"both,False,True,False,del - both,True,False,False,del",-15.6846153846154,175.182821557037,Inf,-0.0895328391517468,1,"both,False,True,False,del","both,True,False,False,del"
"both,False,True,False,del - both,True,False,True,add",-654.180769230769,175.182821557037,Inf,-3.73427464757312,0.460228238119395,"both,False,True,False,del","both,True,False,True,add"
"both,False,True,False,del - (both,True,False,True,all-sep)",-451.634615384615,175.182821557037,Inf,-2.57807592873808,0.9998265137002,"both,False,True,False,del","(both,True,False,True,all-sep)"
"both,False,True,False,del - (both,True,False,True,all-uni)",-618.953846153846,175.182821557037,Inf,-3.53318801839439,0.65934085718261,"both,False,True,False,del","(both,True,False,True,all-uni)"
"both,False,True,False,del - both,True,False,True,del",66.7461538461538,175.182821557037,Inf,0.381008555821338,1,"both,False,True,False,del","both,True,False,True,del"
"both,False,True,False,del - both,True,skip,False,add",-450.842307692308,175.182821557037,Inf,-2.57355318110069,0.999838442740347,"both,False,True,False,del","both,True,skip,False,add"
"both,False,True,False,del - (both,True,skip,False,all-sep)",-257.484615384615,175.182821557037,Inf,-1.46980516180796,1,"both,False,True,False,del","(both,True,skip,False,all-sep)"
"both,False,True,False,del - (both,True,skip,False,all-uni)",-493.426923076923,175.182821557037,Inf,-2.81663988906738,0.995983705875726,"both,False,True,False,del","(both,True,skip,False,all-uni)"
"both,False,True,False,del - both,True,skip,False,del",-265.915384615385,175.182821557037,Inf,-1.51793070948344,1,"both,False,True,False,del","both,True,skip,False,del"
"both,False,True,False,del - both,True,skip,True,add",-991.526923076923,175.182821557037,Inf,-5.65995520716108,0.000144003824387839,"both,False,True,False,del","both,True,skip,True,add"
"both,False,True,False,del - (both,True,skip,True,all-sep)",-680.088461538462,175.182821557037,Inf,-3.88216410429851,0.326555246028349,"both,False,True,False,del","(both,True,skip,True,all-sep)"
"both,False,True,False,del - (both,True,skip,True,all-uni)",-953.792307692308,175.182821557037,Inf,-5.44455386215917,0.000476380594854331,"both,False,True,False,del","(both,True,skip,True,all-uni)"
"both,False,True,False,del - both,True,skip,True,del",-234.953846153846,175.182821557037,Inf,-1.3411922702555,1,"both,False,True,False,del","both,True,skip,True,del"
"both,False,True,False,del - both,True,True,False,add",-197.426923076923,175.182821557037,Inf,-1.12697649987698,1,"both,False,True,False,del","both,True,True,False,add"
"both,False,True,False,del - (both,True,True,False,all-sep)",-90.3153846153846,175.182821557037,Inf,-0.51554932049076,1,"both,False,True,False,del","(both,True,True,False,all-sep)"
"both,False,True,False,del - (both,True,True,False,all-uni)",-225.669230769231,175.182821557037,Inf,-1.28819269357273,1,"both,False,True,False,del","(both,True,True,False,all-uni)"
"both,False,True,False,del - both,True,True,False,del",48.6269230769231,175.182821557037,Inf,0.277578147473157,1,"both,False,True,False,del","both,True,True,False,del"
"both,False,True,False,del - both,True,True,True,add",-527.119230769231,175.182821557037,Inf,-3.00896643908437,0.975875155162662,"both,False,True,False,del","both,True,True,True,add"
"both,False,True,False,del - (both,True,True,True,all-sep)",-336.169230769231,175.182821557037,Inf,-1.91896230338874,0.99999999999222,"both,False,True,False,del","(both,True,True,True,all-sep)"
"both,False,True,False,del - (both,True,True,True,all-uni)",-491.892307692308,175.182821557037,Inf,-2.80787980990564,0.9963510267719,"both,False,True,False,del","(both,True,True,True,all-uni)"
"both,False,True,False,del - both,True,True,True,del",93.7769230769231,175.182821557037,Inf,0.535308897547301,1,"both,False,True,False,del","both,True,True,True,del"
"both,False,True,False,del - rank,False,False,False,add",22.9153846153846,175.182821557037,Inf,0.130808400114298,1,"both,False,True,False,del","rank,False,False,False,add"
"both,False,True,False,del - (rank,False,False,False,all-sep)",80.0192307692308,175.182821557037,Inf,0.456775556290362,1,"both,False,True,False,del","(rank,False,False,False,all-sep)"
"both,False,True,False,del - (rank,False,False,False,all-uni)",43.223076923077,175.182821557037,Inf,0.246731252179336,1,"both,False,True,False,del","(rank,False,False,False,all-uni)"
"both,False,True,False,del - rank,False,False,False,del",22.9153846153847,175.182821557037,Inf,0.130808400114298,1,"both,False,True,False,del","rank,False,False,False,del"
"both,False,True,False,del - rank,False,False,True,add",-159.607692307692,175.182821557037,Inf,-0.911092142991464,1,"both,False,True,False,del","rank,False,False,True,add"
"both,False,True,False,del - (rank,False,False,True,all-sep)",-39,175.182821557037,Inf,-0.222624568170356,1,"both,False,True,False,del","(rank,False,False,True,all-sep)"
"both,False,True,False,del - (rank,False,False,True,all-uni)",-86.0230769230769,175.182821557037,Inf,-0.49104744494065,1,"both,False,True,False,del","(rank,False,False,True,all-uni)"
"both,False,True,False,del - rank,False,False,True,del",-152.453846153846,175.182821557037,Inf,-0.87025568374128,1,"both,False,True,False,del","rank,False,False,True,del"
"both,False,True,False,del - rank,False,skip,False,add",-275.815384615385,175.182821557037,Inf,-1.57444309986515,1,"both,False,True,False,del","rank,False,skip,False,add"
"both,False,True,False,del - (rank,False,skip,False,all-sep)",-251.730769230769,175.182821557037,Inf,-1.43696035372286,1,"both,False,True,False,del","(rank,False,skip,False,all-sep)"
"both,False,True,False,del - (rank,False,skip,False,all-uni)",-267.103846153846,175.182821557037,Inf,-1.52471483093952,1,"both,False,True,False,del","(rank,False,skip,False,all-uni)"
"both,False,True,False,del - rank,False,skip,False,del",-275.815384615385,175.182821557037,Inf,-1.57444309986515,1,"both,False,True,False,del","rank,False,skip,False,del"
"both,False,True,False,del - rank,False,skip,True,add",-453.742307692308,175.182821557037,Inf,-2.59010731565695,0.999790797768601,"both,False,True,False,del","rank,False,skip,True,add"
"both,False,True,False,del - (rank,False,skip,True,all-sep)",-302.065384615385,175.182821557037,Inf,-1.72428655921058,1,"both,False,True,False,del","(rank,False,skip,True,all-sep)"
"both,False,True,False,del - (rank,False,skip,True,all-uni)",-376.95,175.182821557037,Inf,-2.15175207620041,0.999999982331816,"both,False,True,False,del","(rank,False,skip,True,all-uni)"
"both,False,True,False,del - rank,False,skip,True,del",-401.946153846154,175.182821557037,Inf,-2.29443817763425,0.999999289250916,"both,False,True,False,del","rank,False,skip,True,del"
"both,False,True,False,del - rank,False,True,False,add",97.6269230769231,175.182821557037,Inf,0.557285938251298,1,"both,False,True,False,del","rank,False,True,False,add"
"both,False,True,False,del - (rank,False,True,False,all-sep)",184.623076923077,175.182821557037,Inf,1.0538880198534,1,"both,False,True,False,del","(rank,False,True,False,all-sep)"
"both,False,True,False,del - (rank,False,True,False,all-uni)",117.934615384615,175.182821557037,Inf,0.673208790316335,1,"both,False,True,False,del","(rank,False,True,False,all-uni)"
"both,False,True,False,del - rank,False,True,False,del",97.6269230769231,175.182821557037,Inf,0.557285938251298,1,"both,False,True,False,del","rank,False,True,False,del"
"both,False,True,False,del - rank,False,True,True,add",-45.9730769230769,175.182821557037,Inf,-0.262429138396476,1,"both,False,True,False,del","rank,False,True,True,add"
"both,False,True,False,del - (rank,False,True,True,all-sep)",36.4461538461538,175.182821557037,Inf,0.208046391319753,1,"both,False,True,False,del","(rank,False,True,True,all-sep)"
"both,False,True,False,del - (rank,False,True,True,all-uni)",27.6115384615385,175.182821557037,Inf,0.157615559654338,1,"both,False,True,False,del","(rank,False,True,True,all-uni)"
"both,False,True,False,del - rank,False,True,True,del",-38.8192307692307,175.182821557037,Inf,-0.221592679146292,1,"both,False,True,False,del","rank,False,True,True,del"
"both,False,True,False,del - rank,True,False,False,add",-183.819230769231,175.182821557037,Inf,-1.04929940695916,1,"both,False,True,False,del","rank,True,False,False,add"
"both,False,True,False,del - (rank,True,False,False,all-sep)",-151.161538461538,175.182821557037,Inf,-0.862878774973505,1,"both,False,True,False,del","(rank,True,False,False,all-sep)"
"both,False,True,False,del - (rank,True,False,False,all-uni)",-222.007692307692,175.182821557037,Inf,-1.26729145206403,1,"both,False,True,False,del","(rank,True,False,False,all-uni)"
"both,False,True,False,del - rank,True,False,False,del",76.2500000000001,175.182821557037,Inf,0.435259572384351,1,"both,False,True,False,del","rank,True,False,False,del"
"both,False,True,False,del - rank,True,False,True,add",-371.980769230769,175.182821557037,Inf,-2.12338610558146,0.999999992232094,"both,False,True,False,del","rank,True,False,True,add"
"both,False,True,False,del - (rank,True,False,True,all-sep)",-213.315384615385,175.182821557037,Inf,-1.2176729585665,1,"both,False,True,False,del","(rank,True,False,True,all-sep)"
